signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,23149,FCHO1,0.169984158677161,0.15375222766612
InputSig,3385,ICAM3,0.171276768892962,0.61562447281615
InputSig,23659,PLA2G15,0.141416156231637,0.487490669462365
InputSig,2063,NR2F6,0.145258360751669,0.416352993032787
InputSig,6275,S100A4,0.311081060902453,0.590759204200308
InputSig,116832,RPL39L,0.18022202178262,0.525842095282569
InputSig,1429,CRYZ,0.22524412048113,0.100100234529249
InputSig,3566,IL4R,0.345090217105285,0.192142554858711
InputSig,7852,CXCR4,0.142167182605551,0.652600312006621
InputSig,5050,PAFAH1B3,0.143173438725144,0.495623663479556
InputSig,6697,SPR,0.202216727729736,0.345538422258148
InputSig,8396,PIP4K2B,0.378221826741122,0.251460611440068
InputSig,6909,TBX2,0.181579907142067,0.657895705190535
InputSig,5777,PTPN6,0.15106411892821,0.633097501046639
InputSig,51293,CD320,0.140015100932096,0.565562302863081
InputSig,10398,MYL9,0.308543235330206,0.390501046060302
InputSig,10320,IKZF1,0.190516432840098,0.405929543201702
InputSig,8996,NOL3,0.186389283437475,0.399836250284498
InputSig,1398,CRK,0.158832939442037,0.583875722183369
InputSig,10276,NET1,0.21307028476547,0.0218143329069306
InputSig,8480,RAE1,0.136649283640657,0.262183339900359
InputSig,2264,FGFR4,0.175321130182461,0.769868319840922
InputSig,7048,TGFBR2,0.125085096486118,0.296811562731342
InputSig,6813,STXBP2,0.16114540316423,0.704617418200416
InputSig,6696,SPP1,0.176040108213107,0.419880004230049
InputSig,4616,GADD45B,0.145840479025486,0.614858312358213
InputSig,23212,RRS1,0.148677599085006,0.344936897387092
InputSig,572,BAD,0.191752019261284,0.400136630176334
InputSig,51599,LSR,0.16213897984644501,0.558245798179158
InputSig,9961,MVP,0.127953587077964,0.457462595361503
InputSig,25825,BACE2,0.243555981800742,0.199989669845532
InputSig,1026,CDKN1A,0.190638600563493,0.475751324942032
InputSig,6182,MRPL12,0.166728096908856,0.428571618752767
InputSig,55556,ENOSF1,0.135817085264064,0.332614273851977
InputSig,6347,CCL2,0.165117840030182,0.750183030037349
InputSig,595,CCND1,0.138119144688026,0.218159701731395
InputSig,5423,POLB,2.78661720032297e-7,0.999995502975264
InputSig,11007,CCDC85B,0.227357656270756,0.312250467378732
InputSig,10797,MTHFD2,0.178569157391672,0.369909117087403
InputSig,3162,HMOX1,0.238276173911486,0.546439931629161
InputSig,3553,IL1B,0.70791659982088,0.131047460419993
InputSig,7538,ZFP36,0.215316079368538,0.533243320047273
InputSig,4846,NOS3,0.2318428920517,0.5562655317238
InputSig,9124,PDLIM1,0.234502005676299,0.611704976348309
