SYMBOL,logFC,logCPM,F,PValue,FDR
HAUS3,12.260034463136549,7.987144522109747,3836.6697221076297,3.867750043537486e-43,2.3057802487371944e-39
MRPS25,11.817049257651892,8.250539497957266,3732.111685127508,6.894245025376572e-43,2.3057802487371944e-39
CMC2,12.152595807372087,7.859592754210199,3613.342407468289,1.3558569597598321e-42,3.0231090679445054e-39
PIGM,13.476944705928213,6.3706771226819106,3424.9950439657837,4.151213756722321e-42,6.941867204678902e-39
MAP3K3,13.083899079247846,6.8218085373191615,3260.04442909673,1.164049525924649e-41,1.5572654557819954e-38
CRIPT,11.249057302884934,8.59587121570252,3108.045900921064,3.154097750403151e-41,3.516293308741113e-38
ZNF616,13.841519809614878,6.484423880441191,3042.131892592221,4.933306072136841e-41,4.655920813910697e-38
ZNF558,13.45689326699541,6.81644312261101,3024.524334463098,5.568450666958525e-41,4.655920813910697e-38
DELE1,12.53591928843147,7.294354135214625,2982.2146811658617,7.470758564240767e-41,5.552433781800721e-38
SMIM7,12.632260262488039,7.380355966336596,2923.170600535654,1.1336875927924956e-40,6.774996625063926e-38
ZSWIM5,13.574119751398836,6.629803384714772,2921.9371923554936,1.1437087775986886e-40,6.774996625063926e-38
ZNF439,12.952238265516185,7.265031251177839,2913.4273121930646,1.2154277096840652e-40,6.774996625063926e-38
CA13,14.626564625979984,5.733361023067949,2899.1396984501466,1.3466284282648223e-40,6.928921197433381e-38
MED9,12.186378540503613,7.694068674263346,2845.6532532145543,1.985401627249675e-40,9.485965346195052e-38
PDE12,11.786996974299264,8.034006150137925,2823.0269316897575,2.3448418584240505e-40,1.0235141977807067e-37
ZNF234,13.120150412670636,6.8232976913122085,2817.1887058131997,2.4482324958127237e-40,1.0235141977807067e-37
ZNF543,13.115288642474658,6.862501854983341,2759.80887920356,3.759150045961721e-40,1.4791149798492915e-37
ZNF546,12.392277054653865,7.38177489847049,2714.653845997316,5.300918910478179e-40,1.9698803662326967e-37
GATAD1,11.839957239010696,8.197812856957976,2695.338365558549,6.151023833757533e-40,2.165484127579165e-37
HNRNPL,10.672457437463526,8.943500330528035,2650.9257854196435,8.694036899919068e-40,2.9077206411779323e-37
C11orf1,14.10710858922446,6.193500877589942,2643.8063644661343,9.194773173020475e-40,2.9287541787778073e-37
LLPH,12.599497058435656,7.491648687695906,2617.367709418598,1.133500754614009e-39,3.4463575216423214e-37
DCP1A,12.610214775016638,7.232013448261771,2560.0330406804214,1.7974232209584716e-39,5.2273756195613985e-37
TANGO6,12.107987005261446,7.678637513123119,2526.8052484873265,2.3589613890805184e-39,6.359411356737826e-37
WHAMM,12.839818645904327,7.040076922193156,2525.88969022676,2.376816922087691e-39,6.359411356737826e-37
PDP2,12.69278201401491,7.641936743297889,2494.604769595258,3.0804033203987746e-39,7.909544795037267e-37
EIF1AD,13.229234751540167,6.6461837116379074,2487.594382002369,3.266121730024927e-39,7.909544795037267e-37
SMIM12,12.369126527569973,7.612327055156132,2485.965953359082,3.310917241157774e-39,7.909544795037267e-37
LOC344065,13.434138911433294,6.303314657271292,2472.550633199104,3.705362693023684e-39,8.160182417389204e-37
PM20D2,13.294325074189741,6.907637863987933,2469.9132867711,3.788534938763106e-39,8.160182417389204e-37
ALG11,10.652280485873643,9.205700669206376,2469.0745258806046,3.8153943353109867e-39,8.160182417389204e-37
ZNF212,14.791742535763943,5.12307119773009,2466.3565529919056,3.903809797525109e-39,8.160182417389204e-37
SYDE2,14.221121120414505,6.188922848782129,2454.1354489878986,4.328705316226484e-39,8.774154503102712e-37
TSPY26P,13.849500572936547,5.980576328805501,2399.0026489015554,6.942990775386199e-39,1.3659313322517144e-36
TRIM52,11.976278332262698,7.667745483542126,2391.826846707634,7.389128542508728e-39,1.393245678375007e-36
MOCS3,13.846107029212252,6.069258216200988,2390.1383479925785,7.49840699977579e-39,1.393245678375007e-36
CCDC127,11.872294477123056,7.873855726970714,2381.3785464930734,8.093145300648517e-39,1.4631094301631872e-36
RBM15B,12.38904792208133,7.210385932422301,2373.103000074296,8.700484967743334e-39,1.5315143144535567e-36
FADS3,12.869877338724715,7.1376290795358575,2360.3533097326153,9.7313129308493e-39,1.6482626685491238e-36
FAM118B,13.597408380003365,6.706819444645123,2358.901463828997,9.856556546862753e-39,1.6482626685491238e-36
GPATCH1,13.033669530852942,6.759782957869557,2355.5042832336594,1.0156256682943012e-38,1.6569561207855078e-36
POLR3K,13.808892714686907,6.2430788197566605,2348.018963559564,1.0850795327436733e-38,1.72811833202915e-36
SNAPC1,13.846699813369863,6.395090196334907,2343.8774343428877,1.1256283991951359e-38,1.7510065958642473e-36
RNF115,10.696096842991839,9.405126038293162,2339.5776068594832,1.1694100526008408e-38,1.7777690549652326e-36
TRNAU1AP,13.435974854220389,6.447965625333711,2321.7138582887615,1.3713133319813443e-38,2.0383810839162693e-36
ILKAP,12.471508443009041,7.413849930775835,2309.84757419753,1.5253642138391986e-38,2.218078527471826e-36
C22orf39,12.43164832803645,7.601380873324207,2305.387816258313,1.5878567269952032e-38,2.259824180185301e-36
ZXDA,14.02972750200167,6.3995443437857,2302.5343387663356,1.6292430311652748e-38,2.2704180490551088e-36
ZNF549,12.508166116170514,7.301594841389324,2285.993512954335,1.8924783998374996e-38,2.5834261258189868e-36
ZNF805,12.329259643475687,7.700351648171653,2262.3279604635845,2.349100692712497e-38,3.142626906710779e-36
GID8,12.387844772621676,7.715283946526632,2230.3287788245266,3.1577180325264456e-38,4.1259489104919124e-36
"NANP",15.100605622135637,5.078792274913242,2228.6493223415264,3.2074950417936826e-38,4.1259489104919124e-36
ZNF285,14.127177230317765,6.464431028597152,2223.2212475825454,3.3740734870732083e-38,4.258335387742017e-36
KAT6B,10.279618905054258,9.426964789443643,2216.428535995057,3.595385347136055e-38,4.395920253425524e-36
GET4,13.684331015581929,6.476543011518252,2215.8617721803025,3.6145255484886207e-38,4.395920253425524e-36
TPM3P9,13.377226006752224,6.187044210101774,2190.7278365504594,4.580302355334202e-38,5.4710075812197285e-36
SDHAP4,11.845783176767814,7.820571307416955,2182.434851343492,4.95543254504068e-38,5.8152435603117737e-36
N4BP1,11.645866659251448,7.919598508886781,2173.638024449737,5.388720809741842e-38,6.214681637303997e-36
PAICS,11.647718242559447,8.205064272115719,2168.244210737984,5.673859818230908e-38,6.432618360024838e-36
ZNHIT3,11.396633425012613,8.642412940872054,2161.791672356158,6.03585553231423e-38,6.728972942608315e-36
ZNF699,13.434988598194312,6.733359911776212,2147.3421596916464,6.937050249881079e-38,7.606873626467958e-36
ZNF629,12.978521995824233,6.913465025963979,2131.380642504256,8.0984231687717e-38,8.737153641276436e-36
TMEM86A,15.173318868977262,5.230286014698687,2125.9255134291975,8.540617944163347e-38,9.067967210874386e-36
ANAPC16,12.598222192739694,7.5854197464213,2121.9527613473706,8.878519782596318e-38,9.279440441529183e-36
TCTA,14.007354572849266,6.428396175420978,2118.9997018140407,9.138747114301683e-38,9.404473761163685e-36
SYNRG,10.224340991905722,9.495408209818553,2115.366331085585,9.46992658396998e-38,9.597627109117454e-36
ZNF224,12.587106373279543,7.15814938392777,2112.3388420020246,9.755475682296252e-38,9.739459229683527e-36
CWC25,11.920315702810832,7.68972185918609,2108.726202814883,1.0108057380396384e-37,9.838791301190209e-36
ZNF2,14.528499219988303,5.742719575113017,2108.313775528303,1.0149149346421354e-37,9.838791301190209e-36
SMCR8,11.83614118460346,7.747225632772765,2102.759864583976,1.0719873950493926e-37,1.0243605264979125e-35
