SYMBOL,logFC,logCPM,F,PValue,FDR
BCL7A,11.492539910728492,8.137941717034915,4375.211313123634,1.667605096182485e-45,7.149308474110922e-42
ZNF439,12.434465632849113,7.637248291269816,4313.075926648616,2.2735658391464566e-45,7.149308474110922e-42
ALG11,10.503087072707183,9.511269613035282,4248.6614544320955,3.1499376446369166e-45,7.149308474110922e-42
HAUS3,11.772478006176446,8.198689408954602,4120.7297136027255,6.108474253713285e-45,8.529286224835726e-42
LOC344065,13.830174052220006,6.154781089862102,4091.5440399288013,7.125067159619775e-45,8.529286224835726e-42
VHL,11.572478067563628,8.322824231922928,4081.4677362383372,7.515893280806926e-45,8.529286224835726e-42
ZNF546,11.990962547597492,7.984797183058384,4009.201290602786,1.1065947236459206e-44,9.775090469166166e-42
JRK,13.054881373506065,6.88609712381435,4002.3263939833673,1.148490582366417e-44,9.775090469166166e-42
TCTA,13.648234150402425,6.052915456036815,3920.6960297083747,1.7942352618831187e-44,1.1779886010542595e-41
MED13L,9.995574402139777,9.97539085137412,3913.7744582876203,1.8641937283188752e-44,1.1779886010542595e-41
CCDC127,11.701922419054753,7.944441649394658,3910.0463693245597,1.903051051783941e-44,1.1779886010542595e-41
N4BP1,11.610002107523181,8.078837194711543,3756.0131120577084,4.54159964764119e-44,2.5769793333990717e-41
MSL2,11.708291521750843,8.076794949418085,3732.432508471352,5.204602546460265e-44,2.7260106722190727e-41
BCDIN3D,14.464543661232447,5.788325236916916,3676.1070510350974,7.231916188617638e-44,3.5172940948783927e-41
ZNF398,11.762912333533272,7.7572542848608945,3613.761420454528,1.0469698558098928e-43,4.75254516547304e-41
CNPY2,12.457538062001575,7.498318269464358,3600.3858896404363,1.1343920390899539e-43,4.827547121352185e-41
ZNF674,13.116781993835433,6.723503313723705,3584.987927301627,1.244563684794861e-43,4.864800644716882e-41
ZNF550,13.245704298479989,6.781679695258382,3579.557540443682,1.2860392363769112e-43,4.864800644716882e-41
TMEM62,13.00635194155065,6.838044815235988,3556.90066336562,1.4753191936755962e-43,5.28707809986165e-41
TMEM69,14.572554484713567,5.457039115765893,3520.3058241907693,1.845011406781411e-43,6.281341334387312e-41
ZBTB4,11.018048044299714,8.707995904272252,3464.8317128081476,2.600946322974e-43,8.433258815776175e-41
SSRP1,11.45164363959864,8.133044853476498,3447.190059604338,2.9043738364558125e-43,8.98903702383074e-41
SLC25A53,13.80554831286421,6.263643093583256,3438.901939208982,3.059495038968044e-43,9.057435530579745e-41
FEM1A,11.410625045408034,8.574158566077402,3392.038259954661,4.115688568382481e-43,1.1602506874624214e-40
HNRNPL,10.982970019529843,8.810984957365633,3385.084375545991,4.3023233285162375e-43,1.1602506874624214e-40
SMCR8,11.870838277521187,7.727929758189257,3380.492855973984,4.430388878546477e-43,1.1602506874624214e-40
RPUSD4,13.030631794310978,6.773905091005916,3359.099640562362,5.081849111778624e-43,1.2815670593370612e-40
ZNF224,12.571341701290066,7.4081943048861065,3334.873479398559,5.942175587854482e-43,1.376966837584686e-40
MED22,14.07612901173219,5.773017638528801,3333.074328336543,6.011865273338783e-43,1.376966837584686e-40
ZNHIT3,11.225758153766545,8.63447597281494,3331.670792894511,6.066824075127123e-43,1.376966837584686e-40
EIF1AD,13.569567152467688,6.381282158017941,3315.9673679179064,6.71881223275061e-43,1.4757545965419002e-40
TRNAU1AP,13.726716700793512,6.3286405050150165,3309.2066627654067,7.021695292451116e-43,1.494085101446864e-40
CIAO1,11.03187385745409,8.703547364911092,3259.972296353112,9.706722962979399e-43,2.002578303600147e-40
POLR3K,13.622141197148473,6.261045476149293,3255.4880952605754,9.999656678279482e-43,2.002578303600147e-40
E2F4,13.767723948313412,6.047445542512756,3237.646611065287,1.1259909424880427e-42,2.0744761259904424e-40
PAQR7,13.93747490093644,6.140714212782012,3236.791591637001,1.132432589239556e-42,2.0744761259904424e-40
ELAC1,14.069778327505862,5.511030493915961,3236.5745113795206,1.1340741802383943e-42,2.0744761259904424e-40
NUDT19,14.232089988378315,5.832355626701239,3233.481812833834,1.157733775703287e-42,2.0744761259904424e-40
C5,13.03410184109784,7.04264222599065,3220.223088938261,1.2651685432015805e-42,2.2088545155537337e-40
RTL10,12.68109761416731,6.842237761998017,3190.5318888956963,1.5453402171704293e-42,2.630555384678363e-40
GNA11,12.886729814080818,6.792337271850873,3170.0568419455817,1.7758227295677825e-42,2.9491651135675684e-40
CNIH3,13.258467727718754,6.415632382190114,3084.9406718956175,3.195794892798045e-42,5.180992244062355e-40
ZNF558,13.163920423801207,6.94700287151554,3078.0438787514236,3.3539670212351646e-42,5.310967778509358e-40
MRNIP,12.458169388780236,7.575092328562988,3072.5775952165427,3.4851386643188564e-42,5.3932520830334305e-40
ZNF175,12.752081144835408,7.112464372507568,3054.7624419005992,3.951158039970214e-42,5.97854113203493e-40
GTF2I,9.263078537131111,10.639259674181263,3044.456606386154,4.250086398024536e-42,6.288110708423726e-40
GEMIN5,12.28906147149283,7.529994424259359,3039.4238760015255,4.404569880838353e-42,6.288110708423726e-40
LLPH,12.470358842699172,7.596556454732181,3038.5241916027553,4.4327994419788345e-42,6.288110708423726e-40
CRIPT,11.158954866129843,8.782282138637978,3025.6955886520295,4.856564607509175e-42,6.7486425331693824e-40
RINL,14.519584657764884,5.505080167349049,3007.647102955054,5.525805999003566e-42,7.479181681026954e-40
CWC25,12.214770784627365,7.558241841384682,3005.739476716694,5.601971886214932e-42,7.479181681026954e-40
ZFP82,12.628817803055606,7.39459647665703,2993.976564286487,6.096541258701624e-42,7.982951813557569e-40
DCP1B,14.019156257443793,5.958551681963501,2969.4858638355477,7.278491677140623e-42,9.350801854651039e-40
DECR1,11.52095728203944,8.345046210524158,2964.2001249397645,7.563677549151331e-42,9.53723711706878e-40
NOM1,12.57167422163965,7.042429017877913,2936.65939873588,9.250819714182306e-42,1.1452514806157695e-39
OPA3,12.665271690532974,7.272243632909064,2931.5268331625566,9.606527795457872e-42,1.1680508528441545e-39
ZSWIM1,13.820769229055164,6.062200865378778,2890.2926444046943,1.303905405084958e-41,1.5538309953274295e-39
YKT6,12.204312395435768,7.469199302348709,2888.2866014515453,1.3235746472167852e-41,1.5538309953274295e-39
DELE1,12.949489274870528,6.922882786124505,2883.3219599371605,1.3735987935832295e-41,1.5852261331369848e-39
BORCS8,13.15359716153522,6.511167578137408,2877.2061586996742,1.4379532714319314e-41,1.63183730419667e-39
NUFIP1,13.08360752440632,6.7716475804539105,2865.0962189824895,1.5748606207489757e-41,1.7579058961770123e-39
TMEM127,12.328740616342857,7.482118882345643,2861.2986162020075,1.6205488817923738e-41,1.7797286026006894e-39
CMC2,12.178286842414225,7.818443748895361,2855.8332764158704,1.688748576610756e-41,1.82518873938772e-39
KDELR1,13.519200482668229,6.297546625887411,2825.7350686605537,2.1221046991279908e-41,2.2577204525566388e-39
MRPS25,11.629658373839474,8.218233564635918,2817.6655307237593,2.2570462981228036e-41,2.3643428067566415e-39
RNF168,11.807522761089817,8.081554875200505,2812.7927517453923,2.3428490285091267e-41,2.4053521372870164e-39
RNF115,10.242670208232433,9.542588430128944,2811.4632706646057,2.3668467204909693e-41,2.4053521372870164e-39
EMC8,14.47249598533163,5.362152255909282,2808.3191094299564,2.424628600622338e-41,2.4278376678878673e-39
ZNF35,13.758362131571042,5.985329240312115,2802.387565118089,2.537688154693338e-41,2.5042200935227448e-39
TIMM29,14.886456571703098,5.268379099109297,2800.1183426260886,2.58238718744754e-41,2.5119249084757573e-39
MANSC1,13.485809887301382,6.594858557324787,2787.9400383487628,2.8367530509453527e-41,2.7204861301249163e-39
WDR70,12.508286320131392,7.487345619472763,2783.2101607578898,2.9424905240100694e-41,2.7826969413867447e-39
TOP3A,12.967118767298555,6.91880043045286,2770.672122330362,3.2432095033258234e-41,3.0250703435815796e-39
TRAPPC5,12.982970503647989,6.758664115360575,2759.623906802338,3.534840451922623e-41,3.252530896910965e-39
RBM15B,12.601565744208624,7.048459559402186,2751.0834849307444,3.7790069056494015e-41,3.430834402742236e-39
PAICS,11.98161813307056,8.002168041728554,2747.4930350730697,3.886863330155819e-41,3.482322686188286e-39
ZNF454,14.426929415923698,5.488256088630232,2740.139644066473,4.117927984627518e-41,3.6414248892634766e-39
PGBD4,12.410599765232064,7.767864666528877,2736.5709860071524,4.235199837643901e-41,3.697112268527862e-39
