Name_GeneSymbol,NAC,NAC_Pval,PFC,PFC_Pval
SRC,-0.014566641108777,0.701506603951588,-0.0471312913246213,0.424614728359446
XPO7,-0.000145732989617528,0.994987295276844,-0.074751350865745,0.0350577325582991
PIN1,0.0357682399962016,0.286096762505394,0.0743451925064603,0.343216707116952
NGRN,0.0758258613453278,0.0914243742499552,0.0988854783983431,0.0478079644970851
CSRP1,-0.0175111118672747,0.737009457176497,-0.0913713063623146,0.381496501859022
FCHO1,-0.0228242750907916,0.687779593948909,0.0765003660828203,0.258969730585135
SLC35F2,0.0319338715608618,0.672154065806029,-0.0748790991809347,0.411132504046263
AMDHD2,0.0198769193506306,0.707838438213593,0.154812810061644,0.0741354808740425
PNP,-0.0575037140481313,0.36360895548278,0.58175729637707,4.85886388849701e-08
DUSP22,0.0671587279311391,0.069534022988142,-0.0137234974443977,0.903784605652907
SLC25A46,0.029815824728442,0.300586692457314,-0.0810538276945214,0.118269326671547
CAMSAP2,-0.0245424830058887,0.276479324193195,-0.0633156417966864,0.100829308706147
SMNDC1,-0.0802219410636793,0.00959823472173553,0.00258687994087762,0.959980052423397
MAN2B1,0.070840035468279,0.0638853344426698,0.148495123789517,0.00303539098312515
FHL2,0.229227884859149,0.252406718445377,0.025680301106227,0.683240294348615
HYOU1,-0.0670346484980254,0.0282558658251501,-0.0783698233629397,0.0674101669077364
MBOAT7,-0.0720374856120994,0.0380622845454532,-0.0365565859555795,0.539546375878129
MKNK1,-0.0334603558662675,0.397618849177712,0.0254191801079764,0.871692062154436
P4HTM,-0.00244712052012357,0.940853760136803,0.0840253891330327,0.117020181098109
CBLB,0.0539932533158507,0.438864157222199,-0.0179929710618417,0.723291134534795
NFE2L2,-0.0660873833422893,0.186618092017062,-0.0249670227389566,0.675297886789817
RAB11FIP2,0.0154768332247061,0.543899611230768,0.00600907142377389,0.852708727308811
SLC35A1,0.0834537744315979,0.0531631190149167,0.0202788374724301,0.685308526922565
GNAI1,0.013698391275061,0.663053005605572,0.0168860283567147,0.635969584636994
HPRT1,0.114311293174251,0.00105167125067209,-0.0468472119875276,0.327867871266305
PLCB3,-0.142308455060866,0.000273423199282807,-0.147422750944841,0.0616703815584236
ALDH7A1,0.0680002265517149,0.00786187386434006,-0.00310046165292035,0.935314209843996
PLSCR3,-0.0768102123841716,0.315712456661673,0.0499088249607913,0.873216653258357
EPN2,-0.0392439009811986,0.1729585656146,-0.0475179290434594,0.175441109638543
APP,-0.0370305807831044,0.184041132668022,-0.134919045716643,5.68815089930147e-05
SMARCA4,-0.0697396026157168,0.0432964366315231,-0.106503416314839,0.0298137613410995
TIMM22,0.00740314471573409,0.785966186257334,-0.00758527464064226,0.853416370892311
TIMP2,-0.00280753859220057,0.94055243887083,-0.0854325799890589,0.0684507322554198
PLA2G15,-0.0624164321366894,0.131312429102904,-0.0767664593630052,0.0771712923689957
RPA3,0.151458070730214,0.00672304257997514,0.102905054787039,0.318425269347593
NR2F6,-0.0592604725037398,0.276665066574156,0.128369330111441,0.249123899805092
YTHDF1,0.0186932473734633,0.705149366437859,-0.0380076270834088,0.398341943615499
PPP1R13B,-0.0122467160518149,0.574408519885166,-0.0494708935933136,0.243002256756662
KLHL9,-0.0628204850516722,0.0295601323541065,-0.0233875194921629,0.487893556917635
COG7,0.00298230619067112,0.884847306052672,-0.0404552349629613,0.258936458035949
TIMM9,-0.0104777125588302,0.734168016125217,0.0527037350108024,0.306939506783062
HS2ST1,-0.00627459688412533,0.82074920933463,-0.0220736423652952,0.604658053478735
HIST2H2BE,-0.0555937082350801,0.382904250868895,-0.112226724625183,0.0681344751585849
GOLT1B,0.0499886439568792,0.0754489143393493,-0.08435464811395,0.0724925447863708
HADH,0.0261895396187228,0.520622579432044,0.0525407531186978,0.419816033100427
SSBP2,0.0314602256003092,0.277050935469072,-0.0961751418731609,0.0180593441782926
VPS28,-0.00381114817103481,0.916773031336076,-0.0058800559724468,0.893507936383884
RPN1,0.00102644210517471,0.970256720883825,-0.0596076686744709,0.0657584708302494
MAST2,-0.0333364462587685,0.535296543893535,-0.0460339522164813,0.327224979873411
SUPV3L1,0.0288206413564446,0.364995015874955,0.0171417360136838,0.710686456483337
NMT1,0.0169602155699294,0.504709531723856,-0.0165330570925515,0.672025131149536
CCNA2,-0.0628971765234053,0.525198896952744,0.105106009729464,0.434098490004638
PIK3R3,0.013901468911896,0.727149077266596,-0.0257887889419641,0.645194322184787
ABL1,-0.0463455315765736,0.135541052190998,-0.0579219560799447,0.231059415572736
TOPBP1,-0.0355520222536006,0.155168126388446,-0.0316378290099911,0.43894504573677
IFNAR1,0.0573257672652613,0.0182729609595868,0.0124604539218586,0.74978151380747
CDC20,-0.372280068291327,0.0213290318562207,0.0717386758007434,0.797148334886231
MEST,-0.043538096060533,0.284932005026506,-0.00179807321561313,0.973775891157048
LSM5,-0.0339070130612222,0.477459527438745,0.278338634209296,0.0228358449860537
CDK4,-0.00483935874548105,0.915152420619274,0.0794040373028339,0.136806135471662
S100A4,-0.139606167743603,0.199856042379103,0.208085893402758,0.193144017581333
YKT6,0.00925495540841416,0.723391342784282,-0.00432553828228139,0.926973498734027
HLA-DMA,-0.0430863218855249,0.553907426590291,-0.0230273344807093,0.746022373700422
PHKG2,-0.0122743251300717,0.748153114672536,0.129472416832509,0.0378405397844713
PPARD,0.203237314903526,0.023000936199783,-0.114704820981078,0.230429492994429
DNAJA3,-0.00380905693454701,0.878386155405625,-0.0186289643799769,0.565694907675631
CASP3,0.151319756431692,0.0820478160203805,0.16519666243192,0.00675345715529555
NUDT9,0.0274296593493619,0.305687100647102,0.00132853310462663,0.972358427691784
CTSD,0.0141445027407885,0.641716169156289,-0.0440500879751684,0.301699138405953
TMEM2,-0.039309475464529,0.445158863370554,-0.0192078165671995,0.716738660670085
WDTC1,-0.0273048299006841,0.426377495452643,-0.0325500376661133,0.540016999926956
MOK,-0.0935626524251824,0.0605641509068486,0.0272343388234063,0.67120514409974
EAPP,0.0434634140094698,0.0835126968772622,-0.0170275811736603,0.661580499456433
FAH,-0.0210313750192533,0.773383732550986,0.0788519836520126,0.133862592303304
KIAA0100,-0.0112100386936381,0.697765128179546,-0.0346151641866723,0.303379203797492
CETN3,0.100868158150236,0.0129817891405609,0.00763055725853389,0.904102998858368
HMGCS1,0.0342898669011387,0.492794258633336,-0.0327152957909756,0.550895501727903
