Name_GeneSymbol,AI,CG,DLPFC,NAA,OFC,SUB
SRC,0.113633727416591,0.0457781572627725,0.067927898204944,-0.0645040159467093,0.0501082236320836,-0.0996735696593278
XPO7,-0.00865284600742738,0.00917152770785229,0.0306224604207276,-0.0474508263438268,0.0270725027988279,-0.0548675597685923
PIN1,0.0927334760387749,0.139837316755304,0.0990051517800079,0.035535627176266,0.166300512978423,-0.00814225447558046
NGRN,-0.0529969546953825,0.0463100772448778,0.0957681638805939,-0.0554408596697171,0.138119380692222,0.0471759311760844
CSRP1,-0.102553220654304,0.0123194116420707,-0.090288141954607,0.02027052579051,0.0225341450167194,0.130237013642184
FCHO1,0.0778559920840316,0.081105904497119,0.148278082329569,0.035879421310764,-0.0619605737749896,0.0297932907391354
SLC35F2,-0.010064621026554,0.0268524258793123,0.0815087156948153,-0.0937156974864823,0.0494559167383678,-0.114582656852412
AMDHD2,0.215493555725027,0.0308162747130651,0.0709653157739762,-0.0143051645774927,0.127336049953572,0.109891488501105
PPP2R3C,-0.0268481161811562,-0.00545745979984227,0.0756613329738637,0.00852599332060429,0.0814313336554718,0.070079468978026
PNP,0.0968130713304018,-0.101911440194565,-0.067228930764182,0.00867175333973519,0.155599927049273,0.0265862619008729
DUSP22,-0.01995086813585,0.0254080802483618,0.0523382052694175,-0.0158049213944759,-0.0211157230455263,0.0204346584773592
SLC25A46,-0.169046401718312,-0.0311446796680981,0.104994212355517,0.0198306017506681,0.0838258268263989,0.0863901528769748
CAMSAP2,-0.0533928863776222,-0.0307221227655674,0.0594613440258451,-0.0180604512081044,0.0107072450914769,-0.0161413106820007
ZNF589,0.100988731757338,-0.0296116187971254,-0.0951056069206526,-0.0596928622228738,-0.0950281281930045,-0.125451956730289
SMNDC1,-0.0277782215233853,-0.0406007413797911,-0.057207523357006,-0.0279316453567995,-0.0212327219567554,0.0190246171404629
MAN2B1,0.106727924619979,0.081094464454842,0.0339791511131417,0.00268325779127404,-0.0438955458487211,-0.00914926249514496
FHL2,-0.158387697685968,0.125134168888517,-0.000645913953648219,-0.108439725645185,-0.0177376830476043,-0.185366070148475
HYOU1,0.0258341027502357,-0.0261153491733867,0.03789634264678,-0.0862131339898767,0.0102845207265288,-0.0493527493231677
MBOAT7,-0.121913775182582,-0.108358666739863,-0.386084071362693,-0.839910533501483,-0.06485121278087,-0.201704831815481
MKNK1,0.266276593646089,-0.0287075069237344,-0.0421003590390531,-0.00191206975604018,-0.0162188527212168,0.0590474600401125
ICAM3,0.145330349821212,0.288707737081236,0.178459732679634,0.038023079343949,0.247381147775721,0.0819845246859562
P4HTM,0.0565508922948286,0.0833746988300298,0.0789017870901403,-0.0398560822533959,0.116916494043431,-0.0603621414634378
CBLB,0.0365939833645262,0.0145804142511478,-0.0712424865073757,-0.0362234327168087,-0.0759044155427367,0.0472400923218184
NFE2L2,-0.103195065427789,-0.0402977397745031,-0.0565885695534566,0.00957801971132912,-0.04218969420087,0.0888822276246685
RAB11FIP2,-0.0957546865194541,-0.0829016566666016,0.0192494075160942,-0.0200361634426488,-0.0278397803259457,-0.00729721019774432
SLC35A1,-0.0346654858348433,0.0743114563024371,-0.0211517079869016,0.00645624441000544,-0.0227662889087119,-0.0511947140021819
GNAI1,-0.146790781155015,0.0142244603811729,0.117149927890529,-0.00820953518991604,0.00985204432176643,0.0433601240475809
HPRT1,-0.0569930400363321,-0.050217937734835,0.00835109181207874,-0.111424416001026,0.0205600267977352,0.0523011088209044
PLCB3,0.271805247592944,0.0766595400145444,0.0646535164382199,-0.0564972263320877,0.119748533212093,-0.00856710519450512
ALDH7A1,0.0578750210863727,-0.0443705905501856,-0.0501507251838517,0.0244794891713639,-0.000741429299595006,0.0883498463959424
PLSCR3,1.99104792017392,-0.205196007088264,0.262467830397898,0.475440761060239,-0.266684373904915,0.622424895711241
EPN2,0.00158217976302975,-0.0388087015480977,0.0463276775175791,0.0549699477503554,-0.0831373663920519,-0.00337872301444105
APP,-0.00557028583417771,0.0269066839624087,0.0757120444985606,-0.0202591177332615,-0.0474812415946779,-0.0360909370418647
SMARCA4,0.131418163947024,-0.0408031312604351,-0.0119017115468556,-0.118254655878991,-0.133390515671911,-0.0724143706909806
TIMM22,0.701012919876025,0,-1.69098242017291,0.633799850514065,-1.50128482353868,0
TIMP2,0.0194210148388643,-0.00325474317081137,0.0195967746204385,-0.054185811047064,-0.100003349680698,0.0147459212039795
PLA2G15,0.0774501220610636,0.0718751672720613,0.147079474939391,-0.0326365970612839,0.163936983851701,-0.0657578750734251
RPA3,-0.0604587613326759,0.1376224199035,0.156894680761218,0.0663621421556316,0.0949306809235126,0.0790606940431024
NR2F6,0.0445542675592781,0.127156749364794,0.162485449727798,0.0356629493145489,0.113025604893703,-0.0368963715145126
YTHDF1,-0.0214542689089426,0.0460109009737822,0.0378219543613954,0.015560135317823,0.011440912661505,0.0152206941985654
PPP1R13B,0.105739902559946,-0.080121295786869,-0.0211289815871417,-0.103471877834713,-0.0816215385247299,-0.0970182571241286
KLHL9,-0.124976792384768,0.0375975830740288,0.0512185279166041,-0.0200182894683643,0.0038519481187374,0.0378243210378967
COG7,0.130651725228413,-0.0712518328520004,-0.0456254082427912,-0.0690438266696457,-0.0325887727649773,-0.0266279651730513
TIMM9,-0.0140796692288829,0.151356518693422,0.077345988062156,-0.0223365942358449,0.0018086956722072,0.039067054191434
HS2ST1,-0.0713859734977994,-0.0262726852721553,0.0057984189766985,-0.00848329388403971,0.000760716217205823,0.0103513060548557
HIST2H2BE,-0.156527371061252,0.0534291114120442,0.0236251696239086,0.0549150660996241,0.0302863114880412,0.092577393296297
GOLT1B,-0.118472047831278,0.0588075194393575,0.0272857961923422,0.0487465776455991,0.036669958143322,0.0554933360788154
HADH,0.0587360808749484,0.0782120408520852,-0.0497685516992678,-0.0318098818297229,-0.0189531825290488,-0.0126534779653198
SSBP2,-0.0632143703804202,-0.0747576212876343,0.0570216625737469,-0.019793091610088,0.0390946542390238,0.0573217489153527
VPS28,0.00485264670109959,-0.0189780907816471,0.0313715093997562,-0.0916869774473839,0.0568157522610965,-0.105588749926721
RPN1,-0.0874811207223858,0.119819934488971,0.0875980790935734,0.0541814286417258,0.0949736077531908,0.0318977677422074
MAST2,0.069261765235636,0.00720904464003406,-0.0123890142108125,-0.118551473762287,-0.0445875025170109,-0.0486813539387752
WRB,-0.0173598719973212,0.0966764373223756,0.0953268118829605,0.0572178883981886,0.051929560086386,0.0394662627830681
SUPV3L1,-0.0137610392645698,0.0475438290727465,-0.00737365616240169,0.0311756284412455,-0.0055969240296927,0.031796485383172
