Name_GeneSymbol,NAA,PFC
PLA2G4A,-0.0220694961681392,-0.0732596627430139
SORBS3,-0.112115712416097,-0.168931719994922
TMEM5,0.0158732507759845,-0.0331604419701795
LYRM1,-0.0843261492781976,0.106813508198682
RELB,-0.0618752507062127,-0.0780860476003961
DMTF1,-0.0159387132635649,-0.0540082909715625
PSMF1,0.0286797881915092,-0.0165256642689913
EPHA3,-0.0150628656072433,-0.0958715889387589
EVL,-0.0585025648265297,-0.0718018236506097
SFN,-0.0393616081084937,0.0138451895454544
SH3BP5,-0.0782275598201844,-0.0983853366243275
RBM6,0.038337739765852,-0.0900838565507738
PSME1,-0.00132699987579235,0.0202681911938957
LRP10,-0.0988735027888074,-0.0557170852419931
CRYZ,0.0191280871517841,-0.0655250835935269
ALAS1,0.00458557483582089,0.0341167658879003
DNAJB1,-0.106872117695957,-0.0190557249541542
CALM3,0.0638642076503946,-0.0273085365395455
KIF20A,-0.0905767697028852,0.0407543458187987
ADCK3,-0.00432817241621099,0.101549376889664
TRAPPC6A,0.00285182525840325,0.466939535947006
TBPL1,-0.0758343644305002,-0.0116969171802004
MEF2C,0.244515152165552,-0.0656401555840879
PAFAH1B1,0.0508568453127793,0.00157592968147644
TNFRSF21,-0.138079760090748,-0.0775459995951524
IARS2,0.0730173216046656,0.0184745099972908
FAM20B,0.0659566188057884,-0.109277112142804
TMEM50A,0.0891163794130945,0.0655370345931485
STK10,-0.0664278813736939,-0.0580070921860616
COASY,-0.0298867360229129,-0.0144359049514597
NR1H2,-0.084332442837596,-0.0281969827189917
HMGA2,0.272124125858085,-1.08360859332194
SCYL3,-0.0287871549882721,-0.0815429365621919
HERC6,0.241794639026892,-0.0960565523388527
CDCA4,-0.0595582027501464,0.00586514961492874
SLC35A3,0.0721353832938112,-0.0183875497074652
PSMD2,-0.0237188850948336,0.0197189716295918
IL4R,0.122267971025113,-0.188156722203916
SYK,0.240417191175879,0.0582770516150243
CYCS,0.0159094979031653,0.169424279886921
HOXA5,-1.12534544162691,-0.51805852574668
VAV3,0.0690571230680588,-0.00663844220803289
GNA11,-0.0821048763303243,-0.0717749304595926
RRP8,0.0380761983388642,0.00944051680257152
ATMIN,-0.051551834220188,-0.105566222010465
PLK1,-0.188539086018679,0.114660896530316
NFATC3,-0.00326843562319707,-0.0437312197556528
CXCR4,-0.294754468601508,0.41111845644325
EBP,-0.0121037405151594,-0.212679932268429
KIT,-0.0242419297726607,-0.151689626220988
TOR1A,-0.0182510297704147,0.018383654896426
GATA3,-0.171688570706678,1.41754010926276
GNAS,0.0722888431667295,-0.0578753256403487
HMGCR,-0.0808509780695841,-0.178554401629177
NFKBIE,0.194689506351681,-0.211797592305383
ZNF395,0.12626301512819,-0.0184998935455085
UBE2C,-0.57658857756448,-0.624781445636867
HSPD1,0.00231545254249355,0.244205203694416
SLC27A3,0.0346608406304458,0.0745680033211648
ACOT9,0.0304690795809669,0.0782079540647674
PDGFA,-0.0328341872187051,0.154187355430597
STAP2,0.113872610123023,0.154174114150958
TRAPPC3,0.00561136757816086,0.00729338231550045
SPAG4,-0.0264739440566778,0.0974201099469875
LIPA,0.142131752430102,-0.0470385694936619
NARFL,-0.0734015296757689,0.0731757589650863
PAFAH1B3,-0.0519226028539444,0.000709142289815546
DENND2D,0.268591012834021,0.159857620657404
RSU1,-0.00249970662862511,-0.0453517704492718
SESN1,0.0542364509414963,0.0303860415920467
PRKCH,-0.122213759226166,-0.0637565794712725
SMARCC1,-0.00331487607700574,-0.0793651264897346
IGF2R,-0.0323336216635485,-0.0514439482274262
ERO1L,0.0447920226486331,0.0262469372436004
GALE,0.0448880881943144,0.178922034071075
DDB2,0.0405163354923675,-0.00839756219301538
CCNB1,-0.277176475100583,0.0286525727109401
BAG3,0.00644551796128152,-0.140450152328951
GADD45A,-0.146835697425817,-0.436772353406263
NCK1,0.0552840253748683,-0.0041490230482004
STAT1,-0.0381611176320908,-0.118687438549843
ARID5B,-0.02078665770965,0.00393004205060163
TXNDC9,-0.0111730017075225,-0.000619355236008434
MYBL2,0.002441425043844,0.266642460044701
CCNB2,-0.242615379431607,0.00691712148241445
RFC5,-0.0505839229870313,0.143411753188266
NIPSNAP1,0.0343841128270767,0.0235324465582692
STX4,-0.0894846322674652,-0.170507109694539
ARFIP2,-0.0605258708914135,-0.0603111090686682
ITGB1BP1,-0.0509532864786891,0.0966405405625468
PAN2,-0.0112641613622607,0.0204448760640894
RBM15B,-0.0688513486117884,-0.0694539817081917
RPS5,0.0823669052292479,-0.245327131961251
ADH5,0.0442344833696146,0.0705131068129628
KDM3A,0.0290956987750051,0.0345334016100163
GRN,-0.124395317167682,-0.119900726802464
NPC1,-0.0326800484670364,-0.0555087559318863
MAPKAPK5,0.00735220434527998,-0.00983183179776756
EGFR,-0.0270589205111418,-0.147555725761653
SNX11,0.0167086642299841,0.0221759122729679
PECR,0.0057208380067577,0.141052250923422
ERBB3,-0.127610565463511,0.0422825402948526
HAT1,0.062189322460749,-0.0435150435364018
SPR,0.00699836189816191,-0.141994129937162
LAGE3,0.0509622527849438,0.149445594385343
CSK,-0.0246306379091203,-0.0345757104701754
PNKP,0.0185731868448893,0.0246367626294235
IER3,-0.0370135261616999,-0.0799095672772477
HSD17B10,0.0346888726763449,0.0712497722638729
PIP4K2B,-0.0540128312286863,-0.0734183159034707
BNIP3,0.134532263346452,0.287047252985335
DFFB,0.105330749909393,-0.0444250288500383
PGM1,0.0576866557493647,0.0785151078025558
KIAA0753,0.0154007739003886,-0.0210940023857532
PRKX,-0.0444844886894103,-0.0915547698920537
GLI2,0.0763054065960325,-0.282199869168865
BCL2,-0.199591485805106,-0.119238573094313
CPSF4,-0.0377907035534927,0.131700765303284
KIF1BP,-0.0132946035560054,-0.0121151360068073
AURKA,-0.320086074348674,-0.054835953818456
CREB1,0.0154237190392848,0.00953378379281477
TMED10,-0.125041321471276,-0.0301250696109004
NUSAP1,-0.0852608077934919,-0.0118327403056932
CHN1,0.022074115707419,0.0077834926187199
CNPY3,0.00437805279407755,-0.0266777149326168
POLE2,-0.0923086508631275,0.110454377610825
PCMT1,0.0307692207125265,-0.0276875133994394
HSPB1,-0.286170707880922,0.00298034718355164
LOXL1,-0.462370982456228,-0.256882534532547
VDAC1,0.074299541595535,0.109015479358652
LYN,-0.0491040525525565,-0.0722101136310601
APBB2,-0.0275667324908507,0.0140093388451504
PCBD1,0.153529225112482,0.023450285519735
TRIB1,0.0283744522041545,-0.30715107461035
ECH1,0.00829904819604439,-0.0240524901125983
DSG2,-0.27943328596756,0.0124948490852162
NCAPD2,-0.0392167239335441,-0.00874418868785282
ARL4C,-0.000261780548327579,-0.103665214279046
MAP7,0.00487517791974474,0.00204319994347434
COG2,-0.0287365359690582,0.00535341581153782
C5,-0.278916502520328,-0.44043461489954
AKT1,0.00600721536102033,-0.000985250093674771
BPHL,0.00297279657774071,0.0735352563896513
UBR7,0.0552347314767946,0.0692979905914513
RNPS1,0.0373154063600654,0.181362734509226
CEP57,0.0281671431690798,-0.00668705937710143
TLK2,0.0183061988079722,-0.0488853322018782
SCAND1,-0.129620336541654,0.264432860489233
CDK5R1,-0.0305901353038271,-0.0247495855502769
TBX2,0.0702134772625601,-0.0782656907526175
TP53,-0.143975131105868,-0.0126581054297154
VGLL4,-0.0834819177672298,-0.140382799042016
CLPX,0.0284766401326833,-0.0324529656106645
COPB2,-0.038392458444223,-0.0629290850946008
HSD17B11,0.0430464505231228,-0.0579665257094157
MIF,-0.105136223297111,0.151237847869462
MNAT1,0.0707901659548488,0.0456598654177767
ATP2C1,0.0622325537857176,-0.0722118099048302
RAB31,0.0678895723139266,-0.0513919988862067
MAP4K4,-0.0367030704467564,-0.168387429550486
PYGL,0.0189493638630783,0.00529168315942339
PRKACA,-0.0227311400847213,-0.0558899746219129
LSM6,0.0137134602679671,-0.020069157426941
PRKCQ,-0.0741325080958054,-0.0127834929604302
ABCF1,-0.0339212155370691,-0.202154964553465
NCK2,-0.00314470770928268,0.0979098876651432
NUP88,0.0195875182118976,0.000639045957505747
ADI1,-0.116989635686874,0.0865331206421971
TP53BP2,0.0144402554578328,0.0296647974109292
ARHGEF12,-0.0459871342221321,-0.0526743056276893
FOSL1,0.591361664058206,-0.339465968275282
UTP14A,-0.0464167621918992,-0.0135171149046671
CDH3,-0.607176627850977,-2.02142790702707
DUSP3,-0.0585236162624647,-0.0923067534356705
ZMYM2,-0.0179937599210972,-0.00500905379329926
CAT,0.0258092569871166,-0.100336660227666
RAB27A,-0.00294572490491239,-0.118482263032598
TSPAN3,0.0507325007604529,-0.0322926033081003
CLIC4,-0.0385476264638185,-0.0967360175051427
SENP6,-0.0196029260497997,-0.0388915402535234
MPZL1,-0.173460004306718,-0.0521997041261092
NOSIP,-0.00225076534834417,-0.0846085257140713
LPAR2,-0.0417067616326032,-0.00736851030682833
MRPL19,-0.0192979436769927,0.0168763947179197
CORO1A,-0.021185354541945,0.027888857569445
STXBP1,0.0902138058867914,-0.0222344541478757
NISCH,-0.0840223893460786,-0.0928678185419524
SPEN,-0.00876427077340124,-0.0691385679852417
BMP4,0.257078985341561,-0.102808515045305
UBE3C,-0.0628295820564725,-0.0196522220425991
HERPUD1,0.118753916498241,0.0278906445708668
RALB,0.117257165976255,-0.0344236885156907
YME1L1,0.0477851631165328,-0.0175214664716938
CDK1,-0.265763409720529,-0.122916218934155
ARHGAP1,-0.0687051600199465,-0.108185470487284
ACD,-0.0233756620064886,-0.0996964584425813
FKBP4,-0.00429153150079239,-0.100769487496857
PTK2,0.0352965633091071,-0.0923259413058453
CHAC1,0.0339860570757954,-0.127844862360723
ORC1,0.243971941143313,0.22822890067227
WDR7,-3.65672283390395e-05,-0.0485404626398099
POLR2I,-0.0393991169337367,0.0394706590030806
PTPN6,0.0548091796824492,-0.143523632576738
CD320,0.0870593622171708,0.0652219179802365
SPDEF,0.824007037559097,0.458036175846373
AKAP8,0.0516744868018045,-0.041057188497267
ATF1,-0.0394823943751873,0.020125339636163
DDR1,-0.0720620549563199,0.112747925686532
MAMLD1,0.0373569352501752,0.00972571019982117
KIAA0355,0.0432636182912785,-0.0731926465447998
PCCB,-0.0228756215967782,0.0190613380594262
INPP1,-0.0375608580373375,0.0219311090987334
HEATR1,-0.101410247248397,-0.0591641938383217
CDC25B,-0.0336478098808944,0.0718416230453547
BID,0.0277511507345386,-0.0220293859993992
RPS6,0.0612924373594807,0.817989980278651
KCTD5,0.00404839542263145,-0.0661041711230839
ETS1,0.0105028060768669,-0.236564517351543
AURKB,0.0114586573169929,-0.52270710065779
STAMBP,-0.152033326451469,0.0259863819730844
NPEPL1,-0.0478341136236049,0.00430676580911671
DCUN1D4,0.029577141311296,-0.00933326887909757
RUVBL1,0.0206263547509,0.221361407342269
XPNPEP1,-0.0794081906027374,-0.0531704362206778
PSMD10,0.048154300059941,-0.0687396270986274
MSRA,0.0671326953385405,0.0736348305440992
SLC25A13,0.117079341972422,0.176341352178166
TNIP1,-0.119946262832599,-0.0240520580289959
ARID4B,0.0887099798361067,-0.0596148834702556
NCOA3,0.00262802643514152,0.0251658990098368
GATA2,0.205666928855438,0.0541890866445578
UBE2J1,-0.0244717689451549,-0.036389374883749
PTPRF,-0.108604823577263,-0.171711407210022
NR3C1,-0.0405261825951548,-0.0339958791200531
TJP1,-0.0113813866958831,-0.0396624465401565
DNAJC15,-0.0412445997711727,0.0369493293678129
HK1,0.0571428659149544,-0.0880421429820681
MYL9,-0.0389449901668222,-0.190259168792014
FAT1,-0.076378973835662,-0.0126808458199382
TOP2A,-0.261168921973287,-0.309344098661415
BDH1,-0.0689630420403273,-0.0383212517439318
MTERF3,-0.0860006170415663,0.0341344176795469
NUP133,-0.00652996513545258,-0.0385055265518147
ICAM1,0.177240829211456,-0.0416933754287959
IFRD2,-0.0532784322383263,0.049507372568252
ARPP19,0.0695777459780357,0.0866021574392944
EIF4EBP1,-0.174799954920845,0.0890759597684546
TFDP1,-0.0379450921904012,0.0871094290375634
BIRC5,-0.315885005085061,-0.0598108117861377
ZNF274,-0.0812076323513272,-0.0714146132473145
IKZF1,-0.138735235748235,0.142956914313522
ARNT2,0.0374054396718084,-0.032459243839381
ID2,0.069795072337716,0.126411058668931
RAD9A,-0.0498669670186679,0.0147419129686185
INTS3,-0.0758069832466676,-0.057176309119943
CASP7,-0.112718758407524,-0.0817217591744051
ATP11B,0.127285267340738,0.074616020289009
ECD,-0.0835290600472937,-0.0744150829142342
CFLAR,-0.00198896371999406,-0.122524664065265
KIAA0907,0.0177585105684832,0.0274289810091818
TM9SF3,0.0641410993692166,-0.0633266942404171
TMEM97,-0.0019152474686292,0.171808617098716
AARS,0.0184893455985057,-0.0468753945309036
PPARG,0.445348390589392,-0.0704171821108789
RALA,-0.0449416454605219,-0.0965852469814126
POP4,0.0564482306507154,0.00469731692990804
MALT1,0.0454296455898838,0.0577271224482447
PWP1,-0.0296069962554687,-0.014815231210388
EPRS,-0.0152494547122034,-0.11067765818501
DUSP4,-0.185671622876938,0.0358612950557789
ABCC5,-0.00997547809353803,-0.00157316382621634
CD40,-0.0689737065062593,-0.29473723141316
PRR15L,-0.23425772532589,-0.124654225644765
CASK,-0.0120583281466981,-0.0617214316100338
SPRED2,-0.00841188483957486,-0.092258862592804
LYPLA1,0.0545351621095402,0.01183442130973
CDKN1B,-0.0465231690673795,-0.0471616640456955
TSPAN4,0.127305947482317,0.0908961317675716
KLHDC2,0.058148027981495,0.0177716680815638
JMJD6,-0.0688616531049451,-0.0870798153298095
POLR2K,0.00580518562062672,0.521986161720721
LAMA3,-0.107850566595252,0.0256861469499474
NOL3,-0.0226994014238877,0.0344168124545043
H2AFV,-0.130531996334165,-0.0438934465847796
MUC1,0.277985457143977,-0.108534398328983
SOX2,-0.135896156230971,-0.132981208038438
UFM1,0.0233777967220028,0.0378687206555186
ZNF451,0.0822047562279216,0.0236076105714003
POLR1C,0.0858875503589329,0.0546079412512764
GRB7,-0.0909279695695093,0.0210974748780078
CRK,-0.0463151874095439,-0.0397531204819142
STK25,-0.00467183979006382,-0.0899049447897844
NPRL2,-0.0828981082000208,-0.0109641918187616
HDAC2,0.00652738216613342,-0.0024653850709339
MTA1,0.00319815671515077,-0.0157467341754229
USP22,-0.0106837328884407,-0.0796569788646165
PLEKHJ1,-0.0802419907995636,0.0173234162369869
FOS,-0.87571879129095,-0.99365977872623
WASF3,0.0194615001090353,0.0265817741160547
SPTAN1,-0.040216302510301,-0.116381746882013
CREG1,0.0170283235318409,0.0694695142120287
APOE,0.0535826966832174,-0.131065413666334
HES1,-0.0169639911756509,-0.077991329586058
PXN,-0.117192614457248,-0.132749041480396
SYNE2,-0.113515583005551,-0.0866228471322995
ALDOA,-0.00352756261164513,-0.0278978198157743
ATP5S,0.0978793022612232,0.0775375119295479
UBE3B,-0.0435157134398994,-0.0307237496361874
MCM3,-0.111455764400464,-0.110563704462786
PSMB8,-0.0194515640187782,-0.0738746392239117
GPC1,-0.0290040284398264,-0.0750545753848772
RPS6KA1,0.00304269714615562,-0.0301164093607468
TPD52L2,0.0876100892712999,0.0215198688151783
RFNG,-0.0566814526662717,0.16353999465163
USP6NL,0.0482209479718832,0.0191212271076303
TERF2IP,0.0362305142621393,-0.0048391286946306
PRCP,-0.025486936150163,0.0375022053787551
NET1,0.0822414508585188,0.0233843692174088
KAT6B,-0.000592237736728841,-0.0678633578276164
HTATSF1,-0.00893082005256654,-0.104158607249843
BUB1B,-0.196750590486827,-0.126088876798705
SPAG7,-0.0200181499244354,-0.070571015217705
TPM1,-0.0660534165190919,0.0422580129217083
COG4,0.0066901137107745,-0.0538309065208718
RAB21,-0.00285551056194061,-0.0244398453884173
DHX29,0.0003435567811165,-0.0654768070044763
ENOPH1,-0.050200194798152,-0.093164645148948
HSPA1A,0.114104790561791,0.568244454889399
GTF2A2,0.06506480467085,0.118735931589351
KIF2C,-0.250297487144349,-0.106649050142033
KAT6A,-0.0504526417795902,-0.06481503305285
ABHD4,-0.0398580589643289,-0.0732472633960729
TFAP2A,-0.181152198679976,-1.15009499042273
KIAA0196,0.0229097561230435,0.0143426176928141
RAI14,0.0486579852455509,-0.13941939127964
SNCA,0.0658440839674198,-0.0101470585948676
OXA1L,-0.0815134817278297,-0.0670969171226475
TXNL4B,0.0889198459207746,-0.0120816501892013
SLC11A2,-0.00269437890020067,0.0645357016285065
PTPRC,0.006105127369747,-0.188241953822924
PLOD3,-0.0453351432980205,-0.0495728617840571
PROS1,0.127687536252157,0.00360189745448061
ERBB2,-0.129968221529371,-0.127811142659249
RASA1,0.0148268687057651,-0.0454490275755804
ATP1B1,0.0365719704630072,-0.00137303029221687
CCNE2,0.0886212732294419,-0.0420219454357998
GNAI2,-0.0487242960190751,-0.0488068532774424
CAPN1,0.0387242691683087,-0.00881927827756732
PDHX,0.108732928425122,0.0695022446733718
STMN1,0.138952792537401,0.429508139383622
TMEM109,-0.146201065673675,-0.193355441066599
SKP1,0.0361713927410278,-0.0353186371806484
UBE2L6,-0.0671459439152879,0.19042111953074
SLC35B1,-0.00235123393648814,-0.0654289604059298
FBXO11,0.00691394681536658,-0.00407879133834591
EPHB2,0.0590819002459711,-0.0857385321792531
PAK1,0.0946687746720294,-0.0501857687900046
UGDH,-0.0260975646734441,-0.0150634741513461
PHKA1,0.129509493127802,0.0884690303354589
AKAP8L,0.00253077202423402,-0.00980028045853405
HTRA1,-0.0541264835647001,-0.108152826743865
EIF5,-0.0213697283146641,-0.014169697394106
MLLT11,-0.0284880965066795,-0.0853032868598251
COL1A1,-0.219836422050937,0.204662957486929
GNA15,0.027556691094695,-0.0526163048228363
ALDOC,0.0346859600051843,0.0269395355412561
CLTB,0.00745772829060455,0.00426760194722483
CD44,0.0749585497421579,-0.0791743227093258
FOXO3,-0.0765034973796428,0.00998576755524891
DNAJB6,0.103199288320262,0.641081298335427
IDE,0.0720580125585423,0.0653670130287621
NFIL3,-0.119774842824522,-0.334655989179695
IKBKE,-0.0305628742651538,0.113273034442994
TARBP1,0.0328406885875124,0.115229747206472
PPP2R5E,0.0241459364318463,0.0125412437164511
TRIB3,-0.0324424086863127,0.0942780603870053
FOXJ3,-0.00856702803480361,-0.0203919969199137
DNM1,0.126877928114914,-0.0153186443987466
DUSP14,-0.157333268040877,-0.0452546990609301
BAX,-0.0626110046434434,0.0346975492651807
CNOT4,0.0702436168026799,0.0381384225870775
MTF2,0.0228259135093913,-0.0386266417324876
SMC4,-0.0198301191889393,-0.126112801990856
HDAC6,-0.00301770102998033,-0.0510796207733913
TRIM13,-0.0381208830967518,0.0498965052117566
ADO,-0.030752628448048,-0.0343889788678093
TRAK2,0.0294796318676447,-0.0533755326846192
GNPDA1,0.0111392944340208,0.228905218292702
ADGRE5,-0.00926859879107402,-0.168822482193633
PXMP2,0.152300332045254,0.0447628945974896
UBQLN2,-0.0813706809832838,-0.019701700545188
RPP38,-0.0319669907160026,0.150823953775435
MLEC,-0.0111551771209386,-0.1063006309479
ASCC3,-0.0113658206798021,-0.0521689705925725
MRPS2,-0.0382099133962617,-0.104595770797471
ANKRD10,-0.00697075147011959,0.0162215335357132
SMARCD2,0.0242985464050679,0.040608412778994
FYN,-0.050267998809326,-0.0515329488360569
TRAP1,-0.104456014406771,-0.0690695273563697
C2CD2L,-0.0485680260823269,-0.00187203218787229
SHC1,0.140969305843678,0.106267257828599
ZW10,-0.0568397836935806,-0.0219423324956874
NFKBIA,-0.019080292516347,-0.0596323027364254
SQSTM1,-0.00903126432580127,-0.0738846987624441
CRKL,0.0290519770704849,-0.00951477907397326
CNDP2,-0.0488007745849988,-0.0266997438141048
NT5DC2,-0.214617216721672,0.148550013867007
COPS7A,0.00944496652811246,0.0669822031493402
RAE1,-0.0249404681341705,-0.132465904874201
EBNA1BP2,0.0581918858503777,0.00339754726171804
SCARB1,-0.0790042730751556,-0.0336296721552001
CLSTN1,0.0205113759790418,-0.000644606609532619
G3BP1,0.0512229242761168,0.0509339859930191
C2CD2,0.131775072439389,0.0748690596122569
DERA,0.0163671534024692,0.288664026361252
WIPF2,0.000250880863698031,-0.0175679368949003
HOXA10,0,0
FGFR4,-0.35154676028904,-0.273659074502056
DNTTIP2,-0.013524588088872,-0.0436599127246253
FPGS,0.0282663880879782,0.0747254381123812
PGRMC1,0.000366494222123673,-0.0310550721005302
CERK,0.064579280796039,-0.0983477210561441
NNT,0.000199983006903702,-0.00976325531409464
SGCB,0.0314865594747578,-0.0195987152110539
TGFBR2,-0.0926636137303486,-0.0933124952890849
ATP6V1D,0.0407720879529517,-0.0131342377605044
SIRT3,0.0967045381151606,0.110798053764288
GTF2E2,0.151394254537836,0.0102034238583501
PARP2,0.014086986516989,-0.00934701060675632
INSIG1,-0.0896192543624891,0.0083485935395983
MBNL2,-0.115242631161646,-0.0205579898097735
SCRN1,0.00799719203742149,-0.0191678531084202
ITGAE,0.0172654700596869,0.149566668349731
CDK7,-0.00776983247732532,-0.0156764187543907
MYO10,-0.189646046181101,-0.144830702833421
VAPB,-0.0190940778099886,-0.060386672218214
CBR1,-0.0699717759698637,0.0408895701848936
NUDCD3,0.0505102300007411,-0.0278699253862895
STXBP2,0.0704005494810302,0.270233749759621
LRRC41,0.0345035346762818,0.0185896782423446
PYCR1,0.160828037916771,-0.100605450295144
GDPD5,-0.0485036502933679,-0.0538666829473975
SOX4,-0.037336574933168,0.00526903988863512
EGF,0.00501800301420174,-0.0700240238138634
