Name_GeneSymbol,NAA,PFC
CENPE,0,0.198595802418692
ACOT9,0,0.19619857248942
CCNB2,0,0.194760580704149
CCNA1,0,0.19189809576868
TARBP1,0,0.191192996881249
INPP4B,0,0.185985308180254
TRAPPC6A,0,0.180514952812819
POLD4,0,0.177948861670031
MAN2B1,0,0.175815057645424
ZMIZ1,0,-0.000137582259805301
TPM1,0,-0.000312297831933429
TMED10,0,-0.000652096840488528
AKAP8L,0,-0.000787790741509148
ASCC3,0,-0.000923071154913034
PHKB,0,-0.00299279371679072
HSD17B11,0,-0.00332709384272291
IKZF1,0,-0.0034616296261146
EXOSC4,0,-0.00351452255609529
MBNL1,0,-0.00354950937658523
UBE3B,0,-0.0039449636046599
KIF1BP,0,-0.00411553947235989
HEATR1,0,-0.00429127174487038
NUSAP1,0,-0.00464521868756624
CDK7,0,-0.00470438847017654
HEBP1,0,-0.00509425668427513
CAST,0,-0.00559166378696019
CLTB,0,-0.00569072327633041
PIK3C3,0,-0.00587978337536412
IGF2R,0,-0.00589085669815741
SENP6,0,-0.00616854587740817
PROS1,0,-0.0064299917178087
PRUNE,0,-0.00660289276758569
NIPSNAP1,0,-0.0066143235456685
DNM1L,0,-0.00665873454708041
SIRT3,0,-0.00681275142816401
CCND1,0,-0.00689491083750719
PTPN12,0,-0.00731959584256375
RHEB,0,-0.00751611272848211
LRRC41,0,-0.00788112775564879
DDR1,0,-0.00802076763187566
E2F2,0,-0.00828331180180891
PKIG,0,-0.00846577736908877
UBE3C,0,-0.00853054568806924
PIH1D1,0,-0.00869835643465504
ALAS1,0,-0.00894923864601666
NR3C1,0,-0.00900738192159504
CCNH,0,-0.00909563462939467
CHAC1,0,-0.00928359759544465
SLC35F2,0,-0.00964449645054404
JADE2,0,-0.00990965444368852
ZW10,0,-0.0100490956938922
CRKL,0,-0.0102388600003496
HADH,0,-0.0104853668824295
