signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,2184,FAH,-0.0207798569445653,0.748188364262006
InputSig,6772,STAT1,-0.0218224872776633,0.665522308623054
InputSig,7082,TJP1,-0.0220317728317806,0.576386553112318
InputSig,10057,ABCC5,-0.0196465478179945,0.728037698909535
InputSig,1398,CRK,-0.0186699351366256,0.609870646030235
InputSig,5058,PAK1,-0.0200719548634939,0.721082897683871
InputSig,9641,IKBKE,-0.0188258741098935,0.920547669776967
InputSig,54438,GFOD1,-0.0219582790169571,0.798326688845639
InputSig,9943,OXSR1,-0.0197381306409301,0.767213006886357
InputSig,9221,NOLC1,-0.0217850303404209,0.655739663909576
InputSig,7319,UBE2A,-0.0211945447214523,0.793550645378114
InputSig,1633,DCK,-0.0202440813971961,0.674843919294241
InputSig,10523,CHERP,-0.0197415811697879,0.850399444829521
InputSig,1802,DPH2,-0.0211689582609882,0.803376286267244
InputSig,4931,NVL,-0.018829497577502,0.841084914908791
InputSig,23061,TBC1D9B,-0.020587857351221,0.627669182581181
