Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NA_Pval,OFC,OFC_Pval,SUB,SUB_Pval
SRC,0.0843155389675848,0.594616249079008,0.103243438474085,0.706131385120825,-0.0221561481813304,0.924589062984195,-0.518767888895657,0.296294942856839,0.0893449991136853,0.589884709118513,-0.141020266182766,0.608003552457251
XPO7,-0.002419545016552,0.952363575421722,-0.0611622270683935,0.553248779632391,-0.00997474117829431,0.931840884014198,-0.31264673113219,0.120195812064438,-0.036245214052878,0.55940690609432,-0.00861730125853156,0.932757838828708
PIN1,-0.0318221926881983,0.727813536930998,-0.0198840388249206,0.901815490169625,0.114138842046452,0.679705320335775,-1.13449815267099,0.000180725505531415,0.0136621216735829,0.903477290932799,-0.133592145141994,0.484477654659503
NGRN,-0.0827528351810418,0.271345649132907,-0.121380565492342,0.375524765744209,0.0469274415985646,0.828427734886347,-0.897914756993996,0.0013032652883968,0.0284083700703739,0.670957712807917,-0.0752359719502976,0.500855788998665
CSRP1,-0.118662079595878,0.205633782624601,0.194146576945895,0.299927069221116,0.15911464151389,0.581449944256537,0.87178141207005,0.00074423543422744,0.0825284067928707,0.513282230287972,0.131216877983616,0.622047528185692
FCHO1,-0.00200039572780823,0.990994295169652,-0.237231592704084,0.43594955036735,0.0915456816048686,0.712120574710473,0.541848278927622,0.218013521076113,0.265913778215778,0.0937221234027828,-0.315704169012811,0.218716734640569
SLC35F2,0.00123527777174725,0.996033095132496,0.042521059376078,0.923643572788447,-0.0638991919489461,0.861024448533036,0.129824019713772,0.841360826296786,0.0588265165196362,0.81643156320421,0.206885362102536,0.635930685196984
AMDHD2,-0.0559606514553787,0.889235057904885,0.149621878545446,0.834643020541259,0.309313278450858,0.613560817665893,-0.281149451349623,0.791393130127464,0.0946330000384744,0.801555213684017,-0.192828822664129,0.758472192382114
PPP2R3C,-0.00029717815320614,0.997950197031657,-0.0746116333292133,0.701886453843944,-0.094938771473529,0.633572252684973,-0.14613050571221,0.691241215078298,0.0370801156576862,0.745501664553957,0.0385256343149126,0.844201690684461
PNP,0.0953792714100139,0.735039773760711,0.322052714685526,0.498909964466766,-0.217590872908044,0.519595815194245,0.685510022228403,0.249124036642354,-0.0840990230405243,0.76337712141081,0.306800495094275,0.536614212241002
DUSP22,-0.0833386178903218,0.408809572909254,-0.0631975185750387,0.72576508441111,-0.0764761839638879,0.684763835062665,0.0845352245793783,0.796966014138574,0.00356060405770194,0.974606433270875,-0.117549223221963,0.537277194384755
SLC25A46,-0.141009102883864,0.149401580389601,-0.192120368558164,0.240750094525587,-0.0917683110538401,0.69949780165837,-0.937739145903662,0.000682641533121039,-0.0717544630895968,0.434009147413119,-0.0243630246028748,0.858541305034821
