Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NA_Pval,OFC,OFC_Pval,SUB,SUB_Pval
DUSP4,0.868151978402982,0.0112794565016622,-0.682431715554176,0.35790726981943,0.986624589228503,0.0053059246723217,0.134358344232868,0.713119843022216,1.00019638600528,0.00181204723336253,0.326652417943688,0.531547347608166
CXCL2,0.826982340149465,0.547215513114672,-0.0623566114406578,0.973278380977859,1.05924936041599,0.442340217079773,0.855115680960797,0.422413926498208,0.505354127150897,0.689983905224775,-0.134939957045373,0.903994929519291
EGR1,0.728247547184699,0.138735711732812,-1.27111393071056,0.0361202461387826,0.790981015926989,0.0526532255034836,0.332619937427182,0.486698540284895,0.471651647210666,0.152524487906333,1.13689034278357,0.0141155247151277
TOP2A,0.631048653523235,0.655238883224179,0.232571181690398,0.91529217785562,-0.209166297224949,0.87377383498642,-0.629766396512732,0.568142094065021,0.408005018441566,0.747451335962654,-0.533862387148743,0.688491007388042
APOE,0.616171343890339,0.0213735355611802,0.189432012023708,0.433654432535864,0.502720574268189,0.0762822639062638,0.296764385157836,0.0990575263668716,0.34603839653774,0.137194666289638,-0.156863969539155,0.430986041197068
ZFP36,0.61349995917355,0.476344113116109,1.08924910209046,0.205744407113377,0.19294696489616,0.823702522502703,0.479731808153568,0.509744233842955,0.180636215799836,0.811705843759435,-0.195359007603774,0.737066202443325
DDIT4,0.611371241699,0.0426290772642656,0.766326414565642,0.0408639927619073,0.407619831751041,0.152006646248864,0.321165457240425,0.25769681800113,0.49607843913364,0.0852816930702559,0.244270420215065,0.334039305392869
EDN1,0.573665194074875,0.193829561315644,-0.840913783640021,0.396834432228406,0.407139692348427,0.415249419348012,0.373659911523944,0.398960500214829,0.396458357642164,0.329141036323082,0.477836458788016,0.362141636131526
PAK4,0.570300610980232,0.43885404781538,0.810197670588351,0.317495692395645,-0.000998886938597299,0.998839801480637,0.261188244127859,0.774041396056205,0.0195654772375514,0.974627485983598,0.185469079364966,0.785469493032135
FOS,0.566241654531994,0.197308566782369,0.353112244121634,0.340460960765465,0.700382813086439,0.022876555467821,-0.183214162122508,0.673232549187804,0.527459775980337,0.207022863154593,-0.414862063977523,0.331781496083322
