signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,6714,SRC,-0.0421764407068706,0.37754553582199
InputSig,5300,PIN1,-0.0302565134652133,0.486788011383174
InputSig,1465,CSRP1,-0.00114939625222143,0.986570710765444
InputSig,4860,PNP,-0.0100888527441158,0.910889826004238
InputSig,56940,DUSP22,-0.00902372814729815,0.845706222459895
InputSig,91137,SLC25A46,-0.0265163081049998,0.527748390136929
InputSig,23271,CAMSAP2,-0.0354877952395425,0.272204732537655
InputSig,10285,SMNDC1,-0.0819720678902405,0.0765015337370015
InputSig,2274,FHL2,-0.4181048871576,0.00254882676194422
InputSig,10525,HYOU1,-0.110473175934575,0.00861247988491396
InputSig,79143,MBOAT7,-0.0213366850173318,0.622135165204699
InputSig,8569,MKNK1,-0.0392713572072908,0.452817129074481
InputSig,868,CBLB,-0.00128350847500883,0.989125929466507
InputSig,4780,NFE2L2,-0.00487196105792665,0.946075904162015
InputSig,5331,PLCB3,-0.145656282380572,0.0202208554164987
InputSig,57048,PLSCR3,-0.0388859086049659,0.72655589390423
InputSig,22905,EPN2,-0.0491621743913506,0.233000583687196
InputSig,351,APP,-0.0451822572037305,0.228342746737254
InputSig,6597,SMARCA4,-0.0576154823854751,0.193991345569642
InputSig,7077,TIMP2,-0.00569604734619046,0.916377645574641
InputSig,23659,PLA2G15,-0.0322002007461898,0.521412803182319
InputSig,2063,NR2F6,-0.130111106422014,0.0886595623605293
InputSig,55958,KLHL9,-0.0907791439973319,0.0386246648736644
InputSig,9653,HS2ST1,-0.0189271041909227,0.540942507852022
InputSig,23139,MAST2,-0.117104453338055,0.0376878844765324
InputSig,4836,NMT1,-0.025304582541722,0.460054738846906
InputSig,8503,PIK3R3,-0.0659115028148107,0.20483691433203
InputSig,11073,TOPBP1,-0.0338242299489467,0.344730709704162
InputSig,991,CDC20,-0.153306427388188,0.51618957026211
InputSig,6275,S100A4,-0.149183877963082,0.321230499710783
InputSig,10652,YKT6,-0.00885768598908984,0.815407358430544
InputSig,3108,HLA-DMA,-0.0153924088156291,0.859801678187821
InputSig,5261,PHKG2,-0.00236235919790635,0.965825070185962
InputSig,9093,DNAJA3,-0.032922610037127,0.349806103857765
InputSig,1509,CTSD,-0.0174366186634678,0.673926578223024
