GeneID,logFC,logCPM,F,PValue,FDR
PCSK1,-0.878610194267458,5.18733697891294,25.5870552683724,0.000344303415808137,0.999918087302976
NTSR2,0.904330669804724,5.20854883796999,25.4845197832352,0.000349911407046018,0.999918087302976
ADAMTS18,-1.9457447360254,3.73044551208915,21.8372624920382,0.000642445517045263,0.999918087302976
TRAC,-0.895395770424028,4.57890945302126,19.7933772271323,0.000932019429502457,0.999918087302976
IRAG1,0.565788359630392,6.44858338735365,18.491649668547,0.0011976090408252,0.999918087302976
OXTR,1.5405764370227,4.23627294675703,17.0017802901124,0.0016193550758774,0.999918087302976
GRM5,-0.469454601478441,7.59226625472342,16.9309197324835,0.00164067485249745,0.999918087302976
TENM3,-0.338832248915581,7.87132247197068,16.8808473429854,0.00164839921577716,0.999918087302976
PAM,-0.471771757413156,8.87846608917187,14.9195172761906,0.00254117504749248,0.999918087302976
FAM216B,-4.37301700433625,2.85969410401532,14.5560400433479,0.00276300380893739,0.999918087302976
TRIL,0.665326424364943,5.91307636916423,14.0057280070317,0.00313957192111026,0.999918087302976
SYTL4,0.608192439823543,4.98835077966649,15.0052487154203,0.00323217651678973,0.999918087302976
CNTN4,-0.470246604691678,5.59223309147869,21.2587039201614,0.00327261444658307,0.999918087302976
KCTD16,-0.333646186105,7.5609116136148,13.6512480570114,0.00339418100507789,0.999918087302976
LOC102725191,-3.08439158882586,2.12414603429986,13.5031624977483,0.00353758962150303,0.999918087302976
KCNK2,-0.607038055456419,5.84538721167286,13.3576040193921,0.00366383518209095,0.999918087302976
SEMA3A,-0.336479917163251,7.08593244503876,12.8986505760986,0.00407552455640255,0.999918087302976
LPL,-0.512737124328523,8.77354850503398,12.2597619015211,0.00480925279433374,0.999918087302976
KL,-0.492796220067246,5.54304583287406,12.248764318932,0.00482271531109592,0.999918087302976
GJB6,0.876553775900731,6.35939062481838,12.0521177101894,0.00507114560692549,0.999918087302976
MGST1,0.733252004590782,4.43251186941203,11.95613585637,0.00519789741419773,0.999918087302976
MYLK3,-3.07464729914347,2.86421817538176,11.9218706271099,0.00524405455564194,0.999918087302976
RASSF9,-3.0027764271939,2.80560552336024,11.7315389863405,0.00550946746679447,0.999918087302976
GSTM5,0.668320820643159,4.58694355627073,15.6953093337085,0.00560131500769583,0.999918087302976
DTHD1,-2.86256384948822,3.0382910574888,11.5004364615515,0.00585345255529712,0.999918087302976
RPS6KA3,-0.291350523098111,7.42281948521336,11.4790693900449,0.00585782144599527,0.999918087302976
KCNAB1,-0.564628850978082,9.19910363658609,11.4543236748903,0.0059251034213611,0.999918087302976
NRP2,0.640852466482096,5.03799535995597,11.3232849590182,0.00613446324600276,0.999918087302976
CAPS,-1.74927512513347,2.91825423477697,11.1502000524985,0.00642460775545945,0.999918087302976
ETNPPL,0.596403121847477,8.42855056827522,11.1206629802646,0.00647573253018805,0.999918087302976
ANXA6,-0.46720058922306,7.34082025850965,11.0026788412524,0.00668482199979587,0.999918087302976
CFAP45,-2.84598465245033,2.03109670913404,10.8771127939663,0.0069162080236775,0.999918087302976
TTC6,-2.25260262202925,2.25159094733455,10.7127217184508,0.00723366892404151,0.999918087302976
TMEM196,-0.557879309126412,4.87221541271572,13.1142477362447,0.00750804357757398,0.999918087302976
TIMP3,0.582360724583905,7.25057987205701,10.5663901217071,0.00753089501087385,0.999918087302976
NELL2,-0.482266297671129,7.17160736112766,10.4420746591017,0.00779484735886788,0.999918087302976
NAP1L4,2.51015744723372,3.67080028001683,10.2489204687703,0.00822709259218281,0.999918087302976
ANO3,-0.523566078366695,10.6773031260196,9.95442268633284,0.0089422337695777,0.999918087302976
SPATA18,-2.18343040932502,2.28906856895608,9.91904672357106,0.00903301677282377,0.999918087302976
CDC40,-0.332830397600867,7.08311614393742,9.85855062783905,0.00915713215489267,0.999918087302976
BSPRY,-0.423002769579224,5.55017348548537,19.7258819367512,0.009157185148439,0.999918087302976
GPR158,-0.49732588091595,8.64733335190742,9.86675182417346,0.00916923183689057,0.999918087302976
LINC01551,-0.425582784883092,7.08618537822419,9.84509757346367,0.00922634938610525,0.999918087302976
TMEM100,1.10084264161569,3.93186486904668,9.80190813650554,0.00934153802927415,0.999918087302976
SPAG17,-1.12579617639649,3.99716464378997,9.75690479454968,0.00946338724077784,0.999918087302976
TAC1,-0.463674190702138,6.51310793237299,9.69264571661683,0.00964066293838599,0.999918087302976
ADGB,-2.92328272507058,2.40608312317158,9.62340920973586,0.00983610606577018,0.999918087302976
ATP2B1,-0.422974245104085,11.097020708438,9.56495828477728,0.00999201315730654,0.999918087302976
SPAG6,-2.92071299653413,2.44226323409997,9.53251487538226,0.0100998838417961,0.999918087302976
SLIT2,-0.548455321707691,6.89727588562079,9.51880894994801,0.0101403845063148,0.999918087302976
PSMC3,-0.361977909532883,7.00111309590085,9.41896562323801,0.0104413180577832,0.999918087302976
DNAH12,-1.9149472471761,3.88490835576106,9.34495592175828,0.0106712548416587,0.999918087302976
ATP13A4,0.555973297263359,7.25058016292341,9.27409165640794,0.0108970834759669,0.999918087302976
MCC,0.616280442435167,6.17057320359287,9.2292354350935,0.0110429691150573,0.999918087302976
DPP10,-0.57995141114907,6.21329500041785,9.09504865607918,0.0114934610391978,0.999918087302976
SLC4A4,0.532473407548357,8.86554519338699,8.98917910795459,0.0118643746380485,0.999918087302976
KCNN3,0.458991470612877,7.5593797077914,8.98823664003491,0.0118677399897001,0.999918087302976
CAPSL,-2.63884161491693,1.83936698700111,8.87009093489315,0.0122987586096885,0.999918087302976
BBS7,-0.331404793935543,6.28978966098863,8.83212003709652,0.0124165043012836,0.999918087302976
PWRN2,1.06709936444027,3.40931939268079,8.73110784490108,0.01282988330314,0.999918087302976
TNS3,0.405037810364132,6.33605522726461,8.62682395290356,0.013246395214537,0.999918087302976
