GeneID,logFC,logCPM,F,PValue,FDR
PER2,0.686233942569733,5.20079703927285,56.9844436975438,0.000188939638619455,0.999991031619667
PPP1R1B,0.433457479092544,5.71542869143338,12.2626730921757,0.00417776298076258,0.999991031619667
DUSP4,0.986624589228503,3.78239683714536,11.5866023275561,0.0053059246723217,0.999991031619667
LPAR1,-0.588542217438349,6.47379920051143,11.1205401250991,0.0057551207943132,0.999991031619667
RASD1,0.742851100051202,4.24591621244731,10.9539207556332,0.00603497884057382,0.999991031619667
SLC35E2A,-0.57659020141203,4.71317578023958,17.1301632218688,0.00653506608862697,0.999991031619667
ETV5,0.390027568695064,6.24021891441963,9.6651419755681,0.00874264467018336,0.999991031619667
ATP1A4,1.70235813294507,2.37275178515339,9.36445749656424,0.0107345071242646,0.999991031619667
GAREM1,0.392282596368573,5.59140922128813,8.69078667702182,0.0123293630992316,0.999991031619667
NR4A3,0.838403381142873,4.19196370935176,8.58366770163664,0.0129812375794115,0.999991031619667
BHLHE40,0.489932698484381,6.57101115481874,8.26608441678582,0.0135787127606736,0.999991031619667
MERTK,0.79176204837488,5.42437617996677,8.4568784012929,0.0138445552481543,0.999991031619667
MBP,-0.702481685362551,11.1397807141942,8.22448061943718,0.0140822862187094,0.999991031619667
LDLR,-0.629396738978028,4.21316467633613,14.3610605063812,0.0142357410837967,0.999991031619667
ADAMTS18,-1.68272071855504,2.78651470539955,8.1382878116311,0.0155633878521171,0.999991031619667
LINC00472,0.586705395631811,4.52108443475913,7.54345785716947,0.0173807866547384,0.999991031619667
NHS,0.43403404473342,5.22258578376607,7.52369245682171,0.0174038397853505,0.999991031619667
NEDD9,0.505765317261136,4.75945220858486,8.41632923328428,0.0181862335643985,0.999991031619667
DUSP6,0.386570186551383,5.61114384854955,7.35411682695536,0.0184478322327437,0.999991031619667
EGR2,1.72227899366833,2.21447332270231,21.9391683724321,0.0188909319254221,0.999991031619667
PAPLN,0.76574850952887,4.01223522485393,7.09639038185265,0.0209893201966198,0.999991031619667
ACSS1,0.467059315483378,5.25363393555311,6.97714482874491,0.0210451102696433,0.999991031619667
RPS16,-0.632307246589878,4.44643973289668,6.91245045366698,0.0220764764036368,0.999991031619667
PTCH1,0.529753950330229,4.67674055393749,6.77529516428762,0.0226645252331743,0.999991031619667
FOS,0.700382813086439,3.97016713713667,6.8111872907469,0.022876555467821,0.999991031619667
LIMK1,-0.333595843049014,6.14182193517805,6.68146857258597,0.0233877945193174,0.999991031619667
SNORD3C,0.750328476864344,3.79100710316722,6.72553923847584,0.0237684769042974,0.999991031619667
PYGM,0.658070835348788,4.2326886833044,6.59191971348834,0.0247300438423764,0.999991031619667
APCDD1,0.550897191732238,4.80849546314846,6.53236124471467,0.0249808947696247,0.999991031619667
VCAN,-0.319602235705885,7.84127269799326,6.476365945959,0.0251947043560723,0.999991031619667
MAN1A1,0.504348905653625,5.8118971902122,6.46487436764246,0.0256208252572149,0.999991031619667
EGFR,0.515807761754119,4.96204951489292,6.44249155634254,0.0256769863737933,0.999991031619667
APOLD1,0.852412086458645,4.95509337102225,6.59671819584415,0.0259255509758619,0.999991031619667
RNU2-2P,0.454452299033318,10.9995360450664,6.39398356119557,0.0259666251907634,0.999991031619667
MAP4K4,-0.323489586811306,8.38573004554526,6.38899124275501,0.0260142954080984,0.999991031619667
BBS2,0.318071755094307,6.81854332730369,6.22476165297078,0.0276418079141044,0.999991031619667
CKMT1B,-0.848953853742645,4.32552140341696,6.33677848325732,0.0283521516940166,0.999991031619667
ETNPPL,0.769444138076321,6.75669312700468,6.29611528155066,0.0288191350987976,0.999991031619667
SEPTIN4,-0.387820823171631,7.41880400824422,6.05925722935017,0.0294053511909668,0.999991031619667
CEMIP2,0.285173766884351,6.06726885826725,8.19673542605427,0.030031901410228,0.999991031619667
CHN2,-0.334670145658066,5.58948244346326,5.91995186868127,0.0309938065873978,0.999991031619667
HECTD2,0.286787746946613,6.1312693366813,5.8244717078309,0.0321414385939856,0.999991031619667
CABLES1,0.367479636006012,5.87610452536589,5.76171891841599,0.032923187370183,0.999991031619667
ELAPOR2,-0.273054905415339,6.52540961076963,5.65561458037312,0.0342969682435426,0.999991031619667
TIMP3,0.594257113664511,6.34160092325063,5.76370607847934,0.0343170520951107,0.999991031619667
NALF1-IT1,0.620450033839369,4.42141992752118,5.6983251530004,0.0347147879472098,0.999991031619667
ENPP2,-0.792308657846506,6.66593546957759,5.76104533189801,0.0349934030618631,0.999991031619667
ID2,0.342251157427949,6.00326903075989,5.52738105152426,0.0360492124679961,0.999991031619667
GJB6,1.01696661174794,5.65563290455829,5.65090990179233,0.0364552963358543,0.999991031619667
GLI3,0.639878196303749,3.90630444902386,5.54407609568725,0.0364903824170416,0.999991031619667
PACS2,-0.337010138051301,6.26207972049567,5.47273540961342,0.0368281255509391,0.999991031619667
ERMN,-0.65832816943646,7.95997728421204,5.57653903122598,0.037424093743451,0.999991031619667
RAP1GAP2,-0.292309914551573,7.08536335243941,5.42714612649273,0.0374932994123837,0.999991031619667
PCSK6,-0.482397871596221,4.46497797151686,6.2139135969057,0.0382763411667941,0.999991031619667
ATP13A4,0.755378626912789,6.37975279102872,5.51479731685342,0.0383650738377565,0.999991031619667
EEF2K,0.391292501894572,5.07355456281141,16.21521949987,0.0387902262825043,0.999991031619667
MOBP,-0.559220804722269,8.8108196355004,5.3970508159399,0.0392107032083082,0.999991031619667
CXCL14,0.521146380567048,5.32979553687378,5.36610858967982,0.0394359210692011,0.999991031619667
NIPAL3,-0.253499717975192,7.33729922355405,5.29454960466584,0.0395107876247543,0.999991031619667
CNR1,0.320150831162195,6.56816673832283,5.27568202183603,0.0398082505454332,0.999991031619667
FGFRL1,0.633056340330677,3.86270333035338,5.31707926613456,0.0398571762431464,0.999991031619667
MKKS,-0.275237030876848,5.95619868349909,6.73909344375066,0.0410504367888808,0.999991031619667
HDDC2,0.282541108768685,6.06405027551826,5.19633278691043,0.0410888202968313,0.999991031619667
SLCO1C1,0.95493659680591,5.45562767570781,5.33333598708291,0.041102494844238,0.999991031619667
GAB2,-0.319782070867303,5.72800418791312,5.16655425841909,0.0415820233295843,0.999991031619667
ALDH1L1,0.457172676685067,5.13602931790654,5.15487540596178,0.0421424324404846,0.999991031619667
CRYAB,-0.522819415057831,5.65359681188758,5.20930393177331,0.0421483588729147,0.999991031619667
CACHD1,0.350210983273131,5.39460240642188,5.12859189130875,0.0422210392772306,0.999991031619667
BIN1,-0.31385707942932,6.45694969658206,5.09970051924793,0.0427152185894566,0.999991031619667
BCL2,0.454388788746179,5.12217925269578,5.10935988593604,0.0429166440251738,0.999991031619667
PAMR1,0.600714170207437,4.63254860863385,5.16224400685164,0.042940143414185,0.999991031619667
LYNX1,-0.281496617304336,7.37024816051192,5.0681573812306,0.0432626525682385,0.999991031619667
TF,-0.718345776681986,7.4314012015579,5.20007237140885,0.043263967587185,0.999991031619667
ZNRF3,0.624286324330412,4.80433708200564,5.15267984649688,0.0433654850881712,0.999991031619667
AIF1L,-0.316087298067597,5.81257440469796,5.04434553280709,0.0436814572652323,0.999991031619667
BCL6,0.382765002487125,5.05964375556195,9.28117510090005,0.044249231886433,0.999991031619667
TUBA1A,-0.305290947570218,8.00557813533655,5.01148196413294,0.0442674361156964,0.999991031619667
MAP3K5,0.242584160170969,7.19359634698934,5.00669786660983,0.044353519613604,0.999991031619667
SLC24A4,0.37632867651081,5.34669450315592,4.99274814387148,0.0446056691854075,0.999991031619667
