Name_GeneSymbol,AI,CG,DLPFC,NAA,OFC,SUB
MMP2,0.488352683577621,1.10525096946052,0,0,0,0
CNPY3,0.48815192658493,0,0,0,0,0
EXOSC4,0.486707973512898,0,0,0,0,0
FPGS,0.485775672752819,0,0,0,0.209489033108364,0
BHLHE40,0.483266074767766,-0.0263215690087249,0.49183151230765,-0.00830630501560553,0,0.338403446565608
ERBB2,0.472838047971761,1.71146925922591,0,0,0,0
PSMB10,0.472385752234882,0,0,0,0,0
CDKN1A,0.472260906168204,1.33882358016547,0.246767246172752,0,0,0
MRPL12,0.471822056171993,0,0,0,0,-0.0296824764687123
LRRC41,0.468007489785313,0,0,0,0,0
GAA,0.463793523413407,0,0,0,0.170318244595995,0.311952232919191
PFKL,0.463107422123911,0,0,0,0,0
SIRT3,0.461093248865739,-0.0158995104814352,0,0,-0.019305312673892,0
ZNF395,0.460427996132792,0,0.280665130272527,0,0,0.198919993790471
TSPAN4,0.459689160825537,0,0.547329307912739,0,0,0.387537516024583
SPAG4,0.459412958749423,0,0.261211058683223,0.598176332645717,0.319442122932088,0.339816231778041
FZD1,0.455879262761406,0,0.245424857518653,0,0,0
ENOSF1,0.450487205703885,1.83924585046422,0,0.424359906867361,0,0
GLI2,0.445892338738339,0.966753827813228,0.36725699231976,0.400090095296185,0,0
ABCF3,0.44558368498761,0,0,-0.0350522010263167,-0.00733683714263032,0
METRN,0.445360947835316,1.03477025219785,0.259812635512676,0,0,0
BAD,0.443998170030804,0,0,0,0.257405613584437,0
CRELD2,0.443879147731996,0,0,0,0,0
LRPAP1,0.440573967131746,0,0,0,0,0.179548020035832
IL4R,0.435097723262487,1.64607446820149,0.385403937496525,0.375564485143308,0,0
HOOK2,0.434905736711332,-0.0214676205128426,0,0.295913437241193,0,0
EGFR,0.434433699646096,0,0.516173045089185,0.401979555362647,0,0.228673178216841
CD40,0.434247620158054,0,0,0,0,0
SCAND1,0.43345061764593,0,0,0,0,0.282615992467809
VPS28,0.432417246337286,-0.118372399693654,0,0.259698409899789,0,0
NOL3,0.432046714616699,0,0,0,0,0
CHMP6,0.431384947098065,0,0,0,0,0
RBM6,-0.000469707946055993,0,0,0,0,0
ZNF586,-0.00115369596459488,0,0,0,0.18558370780768,0
IGFBP3,-0.00124798940221712,0,0,0.268837674357897,0,0
UBE3B,-0.00134854808081671,-0.0481471530159811,0,0,-0.0137982465379369,0
TARBP1,-0.00150950940678223,0,-0.00837324808552267,0,0.195698602816775,0
PUF60,-0.00185789311173375,0,0.299767722879582,0.527218273423226,0,0.438495370014964
MAP2K5,-0.00256830991524458,0,0,0,-0.0235305892735109,0
MELK,-0.00525850006087319,0,0,0.9923774350858,0,0
VAPB,-0.00661573366562799,0,0,-0.0269478489901453,-0.031469600141535,0
CAT,-0.00678508964767512,1.17766834693144,0.271205966458843,0,0,0
SLC35B1,-0.00846075405904842,0,0,0,0,-0.0262552666179477
PARP2,-0.00958553984936595,0,0,0,0,0
TCTA,-0.00979482524330677,0,0,0,0,-0.030346490115922
PRUNE,-0.0103232278507277,0,0,0,0,0
ADAT1,-0.010598234268137,0,0,-0.0284638717600377,0,0
ACOT9,-0.0109181761039569,0,0,-0.018383632687129,0,0
LBR,-0.0110540029808697,0,0,0,0,0.180687778513432
HERPUD1,-0.0116995504271165,0,0,0,0,0
WDTC1,-0.0126036401358125,0,0,-0.040549653220903,-0.00421240025400677,-0.0076983899369001
CDC20,-0.0130725223681162,1.20973739410146,0,0,0.42244389094873,0.293169369612942
POLR1C,-0.0142360613331008,0,0,0,0,0
EDEM1,-0.0149720544961952,0,-0.00442743774804017,0,-0.0064790038619819,0.224369270606261
SYK,-0.0151592826777977,1.03882486412011,0,0,-0.00711972494653608,0
HDAC2,-0.015202524731694,0,-0.0127109263754299,0,0,0
MTF2,-0.0153604874448637,-0.079067110850845,0,-0.00959322076720731,0,0
FBXO21,-0.0157359853298401,0,0,0,0,0
KIAA0907,-0.0160648162100571,0,0,0,0,0
ARFIP2,-0.0166706869588625,0,-0.00278689343637514,0,-0.0082280743073269,0
TCEAL4,-0.0174238855913008,-0.0690311066914922,0,0,0,0
COPS7A,-0.0174929681462576,0,0,-0.0325104808288929,0,0
PMM2,-0.0181459066337011,0,0,0,0,0
FAT1,-0.0182770933068601,0,0,-0.0113346883511541,0,0
PAICS,-0.0184480623559151,-0.0233217526584422,0,0,-0.0202576670202078,0
CDK5R1,-0.0194549507094605,0,-0.0239381512381901,0,0,0.262751831656386
FBXL12,-0.0199190176683122,0,0,0,-0.00883629413411034,0
CDKN1B,-0.0209588057758907,0,0,-0.0356878134112649,0,0
CCNA1,-0.0220885149178094,1.00116222087702,0,0,0,0.249088411028812
PTK2,-0.0237463909493255,0,-0.0043486134591087,-0.00576805388434489,0,0
B4GAT1,-0.0238491709675581,0,0,0,0,0
FOXO4,-0.0242205958691889,0,0,0,0,0
PXN,-0.0245079121371372,1.39107874907885,0,0.283797327006928,0,0
MAP3K4,-0.0247206816456691,0,0,0,0,0
FAIM,-0.0248042248652504,0,0,0,0,0
ST7,-0.0252040587364485,0,0,0,0,0
PEX11A,-0.0266703210021369,0,0,0,0,0
VAV3,-0.0267235693636386,0,0,0,0,0
RPA3,-0.0267541479429531,0,0,0,-0.0287804125270925,0
CBR1,-0.0269335271828118,0,0,0,0,0
SQRDL,-0.0277928570704562,0,0,0.335633725746149,0,0
RTN2,-0.0291126897065552,0,0,0,0.192193949563999,0
CEBPZ,-0.0296311737405447,0,0,0,0,0
CSNK2A2,-0.0304220515708987,-0.0925138571922635,0,0,0,0
ACLY,-0.0305387613094606,0,0,0,0,0
BIRC5,-0.0307284040030408,0,0.278715082119481,6.3740814337468e-05,0,0
FAM63A,-0.0310407998242544,1.50405662764205,0,0,0,0
FOXO3,-0.031887459288124,0,0,0,-0.00618224896187161,0
UGDH,-0.0324938675957635,0,0,0,0,0.193113868620314
RNF167,-0.0325296768633923,-0.0224839059767198,0,-0.00171476277952296,0,0
CRTAP,-0.0330195226739944,0,-0.0247379985647838,0,0,0
PCCB,-0.0332294958600404,0,0,0,0,-0.0322003322384548
PSMF1,-0.0338922887197072,0,0,0,0,0
COG7,-0.0342180783307009,0,0,0,0,0
TSEN2,-0.0347174649558895,0,0,0,0,0
CBLB,-0.0350331630711282,0,0,0,-0.0301617229959437,-0.0222424014409907
TXNL4B,-0.036189561430056,0,0,0,0,0
LSM6,-0.0371055983134875,0,0,0,0,0
INPP1,-0.0373944854106886,0,0,0,0,0
ELAVL1,-0.0377578964874866,0,0,0,0,0.220896959631642
TES,-0.0387707194658728,0,0.449827988152873,0,0,0
TOMM34,-0.0394398498362571,0,0,0,0.191149144646455,-0.0235257276526997
TP53,-0.0397058799935019,0,0,0,0,0
FOXJ3,-0.0398330177549154,0,-0.0190835874193522,0,-0.0168254427727809,0
MNAT1,-0.0414405819350858,0,0,0,0,0
XPNPEP1,-0.0427301498337894,-0.0111032271547716,0,0,0,-0.0109314260666167
PMAIP1,-0.0434662804730368,-0.0659776019548239,0.224730087339036,0,0,0.805287579771811
XBP1,-0.043569147001851,0,0,0,0,0
EPB41L2,-0.0438982675561767,0,-0.022890618082938,0,0,0
HEBP1,-0.0441752758188186,0,-0.0219040665496906,0,0,0
EFCAB14,-0.0442425382137062,0,0,0,0,0
ID2,-0.0446351024951781,0,0.340467831351228,0,0,0
ANKRD10,-0.0446788378914814,-0.0331613790220619,0,0,0,0
RFC5,-0.0447373636159596,-0.115238502578073,0,0,0,0
RUVBL1,-0.0453695826237928,1.44068427737354,0,0,0,0
CGRRF1,-0.0459058750528545,-0.112696836766123,0.290030995854147,0,0,0
NOLC1,-0.0462484348030246,0,0,0,0,0
SCYL3,-0.0472289619733487,0,0,-0.0226347366319508,-0.0124743901515544,0
MALT1,-0.0507340280324618,0,0.242846345375238,0,0,0
KIF2C,-0.0515962064294901,0,0,0,0,0
ATP2C1,-0.0517206150942988,0,0,0,0,0
TSPAN6,-0.0521663930988139,2.23660242463808,0,0,0,0
DFFA,-0.0522302116137142,0,0,0,0,0
NFIL3,-0.0530914624017978,0,0,0,0,0
GLOD4,-0.0532792015606293,0,-0.0231522573960723,0,0,0
RNMT,-0.0547110078692417,0,0,0,0,0
PSMD10,-0.0553947095785205,-0.0995638440006432,0,0,-0.017207525433486,-0.0185327508781866
TFDP1,-0.056005948999162,-0.0673482382964855,0,-0.0347291595039645,0,0
ZW10,-0.0573449801061918,0,-0.019603546215693,-0.0303995239559315,0,0
ST6GALNAC2,0,4.23502927027979,0,0,0.588399601757303,0
HMGA2,0,3.27586658765958,0,1.24473301197396,0,0
DSG2,0,3.16769296826954,0,0,0.227709943657588,0
IGF2BP2,0,3.05511514173759,0.971135105543853,0,0,0.286997612879569
CD44,0,3.02464859795319,0,0,-0.0299948921891756,0
AURKB,0,2.94681409311091,2.98855186659974,3.52489697639977,0.549231616550636,0
PTPRC,0,2.61829312536675,0,0,0,0
CCL2,0,2.15221386192852,0,0,0,0
ERBB3,0,1.97972601034367,0,-0.0224411089264781,0,-0.0170268218169199
PDLIM1,0,1.85489165622391,0,0.707161141062254,0.639371410917229,0
CDK2,0,1.83906162495517,0.24871927098586,0,0,0.345632791796915
SPP1,0,1.71269852859781,0,0,0,0
PRKX,0,1.69046213308678,0.219772776266524,0,0,0
HN1L,0,1.65523627430202,0,0,0,-0.00160654405271375
TCTN1,0,1.58746497106084,0,-0.035874980804008,0,0
CD58,0,1.56884512435254,0,0,0,0
TFAP2A,0,1.56527821296793,0,0.630775713158412,0.309213329666414,0
BRCA1,0,1.5355682457794,0,0,0,0
PPIC,0,1.51804257827462,0.445149615045527,0,0,0
MYBL2,0,1.49921543467495,3.81774614650283,0.270305930034593,0.363616102342096,0.234762086454535
HIST2H2BE,0,1.49501990981103,0,0.342809882379336,0,0
HMG20B,0,1.45973610945937,0,0,-0.00307068849009412,0
TGFB3,0,1.45764761050462,0,0,0,0
CCDC92,0,1.45160121334827,-0.0119452829267045,1.02753492759586,0.35896729692415,-0.00486135121771777
MICALL1,0,1.44673834005042,0,0,0,0
SYNE2,0,1.42165471340995,0,0,-0.0208999060298515,-0.0337937354520255
DYRK3,0,1.42049831200799,0.286780797078218,0,0,0
PROS1,0,1.40522914056214,0,0,0,0
SOX2,0,1.36269933655141,0.376322144425292,0.268697249534178,0,0
CDKN2A,0,1.35755055667833,0.322137532122555,0,0,0
SHB,0,1.34535687384264,0,0,0,0.288573547527204
RAC2,0,1.33983097465769,0,0,0.376593693665436,0.891763784583367
BTK,0,1.32717098346422,0,-0.0378474720051055,0.446963521284232,0
PLOD3,0,1.32455780710328,0,0,0,0
CLIC4,0,1.32083268407061,0,0,0,0
NOTCH1,0,1.31878806252128,-0.0153579357547158,0,0,0
CHEK2,0,1.31783734320628,0,0,0,0
NT5DC2,0,1.28426712060817,0,0,0.30083395386389,0
MAP4K4,0,1.26770498286555,0,0,0,0
C5,0,1.24083931666586,0.246402188622756,0,0,0
MAN2B1,0,1.21906213387315,-0.0209731111371221,0,0,0
HSPB1,0,1.1870754462118,0,0.265541748009452,0,0
IL13RA1,0,1.1860238061666,0.267308133906735,0,0,-0.0236962950787583
LRP10,0,1.18081284509583,0,0,0,0
RPS6KA1,0,1.17786525336423,-0.0137578351977958,0,0,0
LOXL1,0,1.17003724447021,0.645855880976786,0,0,1.12162763691976
DENND2D,0,1.15338422436666,0.250803561155873,0.405082183801341,0,0
CEBPA,0,1.12708362236014,0,0,0,0
BAMBI,0,1.12626096890171,0,0,0,0.325976701500075
SERPINE1,0,1.12280778586642,0,0,0,0
ADRB2,0,1.11457510021784,0,0,0.224243126473919,0
CCNE2,0,1.10091629070619,0,0,0,0
PLSCR3,0,1.10091000917278,0.243115406647016,0,1.48566462358218,0
NPC1,0,1.09737374363645,0,0,0,0
ICAM1,0,1.08522249623243,0.266056425151614,0.277608285732594,0.171679544189637,0
IKZF1,0,1.08103264737544,0,0,0.407687332835313,0
ADGRE5,0,1.07376406645386,0,0,0,0
ITGB5,0,1.06891412711355,0,0,0,0
IQGAP1,0,1.04410483661013,0,0,0,0
IKBKB,0,1.02064452862979,0,-0.00209063972651367,0,0
CFLAR,0,1.01487803084498,0,0,0,0
MAPKAPK2,0,1.00867478595585,-0.00856490325602877,0,0,0
SLC25A13,0,1.00842226705927,0,0,0,0
SYPL1,0,0.995510867019783,0,0,0,0
NUSAP1,0,0.972139952632631,0,0.703989780275975,0,0.183629032089162
ABHD4,0,0.967354325563993,0,0.369968493376903,0,0
PTPN6,0,0.953425846090934,0,0,0,0
NFKB2,0,0.952210226322477,0,0,0,0
RAD9A,0,0.947805795412801,0,0,0.377658119123651,0
GADD45A,0,-0.00154145248533929,0,0,0,0
MAMLD1,0,-0.00177194313144696,0,0.540705011797745,0,0
SENP6,0,-0.00212747154057317,0,0,0,-0.0242831928959723
MCOLN1,0,-0.00528815658794244,0,0,0,0
NUP133,0,-0.00547505404140896,0,0,0,0
CDCA4,0,-0.00811416278149541,0,0,0,0
RRS1,0,-0.00918576981855755,0,0,0,0
RPIA,0,-0.0092116590147506,0,0,0,0.206606674118517
EIF4G1,0,-0.0131536781978276,0,0,0,0
TICAM1,0,-0.0141649279852875,0,0,0,0
GNA15,0,-0.0153964716283365,0,0.333598994641816,-0.0144322078297824,0
SPAG7,0,-0.015443603057485,0,0,0,0
CHERP,0,-0.0178614798785654,0,0.277336026016028,0,0.300340708369846
EED,0,-0.0187830315499041,0,0,-0.00919735923575896,0
MBNL2,0,-0.0187875131468068,0,0,-0.0130365752202209,0
TRIM2,0,-0.0188413257091747,0,0,-0.0266253915979354,0
TSPAN3,0,-0.0241901449175974,0,-0.000544971537028531,0,0
PXMP2,0,-0.0261871504326302,0,0,0,0
DDX42,0,-0.026977212109274,-0.0114912602810591,-0.0339602754203701,0,-0.0241224611797351
CHIC2,0,-0.0295944211645288,0,0,0,0.196912101625138
BIRC2,0,-0.0296744435954675,0,-0.03559867890507,0,-0.0167081892449458
IGHMBP2,0,-0.0324621368501842,0,0,-0.0136127847657924,0
TPD52L2,0,-0.0330731054046543,-0.00414631487895572,0,0,0
CREB1,0,-0.0339149535806111,0,0,0,0
ECD,0,-0.0347786866047067,0,0,0,0
HTATSF1,0,-0.0415428381500682,0,0,0,0
BDH1,0,-0.0446308489235095,-0.00973550673406607,0.334354567322381,0,0.211558605559326
BAX,0,-0.0446422644949242,0,0,0.19794847030719,0
NIT1,0,-0.045094910179119,0,0,0.170063082486253,0
PSIP1,0,-0.0542511184703243,0,-0.0394474613749869,-0.0145847965789375,0
HERC6,0,-0.0552751484599227,0,0,0,0
ASCC3,0,-0.0557256643753601,0,0,0,0
VPS72,0,-0.0597007811771953,-0.0187486107305548,0,0,0
CALU,0,-0.0609653345582935,0,0,0,0
TM9SF3,0,-0.0611759741829778,0,0,0,0
TLK2,0,-0.0618069807434581,-0.0167049006284089,0,-0.0133469485052805,0
SMNDC1,0,-0.062314375812256,-0.00476709934384198,0,0,0
ICMT,0,-0.0699955237068453,0,0,0,0
PPARD,0,-0.0700392111766053,0,0.278819123762652,0,0
PHKG2,0,-0.0722764640422359,0,0,0,0
PPP2R5A,0,-0.0733991174367146,0,0,0,0
YTHDF1,0,-0.0822382986338185,0,0,0,-0.0183881218088806
NPRL2,0,-0.084769634094963,-0.0155855069119473,0,0,0
ETS1,0,-0.0856257446558371,0,-0.0111841836738517,0,0
CCNH,0,-0.0866756419881118,0,-0.0313960508225986,0,0
HIST1H2BK,0,-0.0895606730892294,0,0,-0.0210564365725701,0
RPA2,0,-0.0913047421857936,0.277497159026767,0,0,0.236914269668617
ADH5,0,-0.0936462678586566,0,0,0,0
COG4,0,-0.102098529453808,0,0,0,0
EZH2,0,-0.10279014315319,0,-0.0166885077701801,0,0
OXSR1,0,-0.102933946424027,0,0,0,0
SESN1,0,-0.104491828566868,0,0,0,-0.00640742840828756
ATP5S,0,-0.10505763543989,0,0,0,-0.0252041080421951
PTPN12,0,-0.105695265143457,0,0,-0.0306912743400589,0
TEX10,0,-0.106213536192786,0,0,0,-0.0263280823925472
NSDHL,0,-0.108692091908384,0,0,0,0
POP4,0,-0.109185653307956,-0.0206093021233877,0,-0.02748322653949,0
NARFL,0,-0.110272572330902,0,0,0,0
MRPL19,0,-0.110413306850894,0,0,0,0
NOS3,0,-0.112708325757636,-0.0120934928805217,0,0.612775432725382,0
GRWD1,0,-0.114787197156503,-0.0146313259286568,0,0,0
FKBP14,0,-0.116811192129417,0.220845454776716,0,0,0
SSBP2,0,-0.120385259045007,0,0,0,0
PPP2R3C,0,-0.120748524214449,0,-0.0209659260772336,0,0
DPH2,0,-0.121127220077223,0,0,0,0
P4HTM,0,-0.121516085517214,0,0,0,0
LAGE3,0,-0.122334783250432,0,0,0,0
SLC37A4,0,-0.12748646714207,0,0,-0.000336457158099251,0
RBM34,0,-0.127648045311578,0,0,0,0
DNAJB6,0,-0.128079532345538,0,0,0,0
SUZ12,0,-0.129880180332896,0,-0.0134981052352169,0,0
E2F2,0,-0.129887973766929,0,1.42947836457717,0,0
MAPKAPK5,0,-0.131442196750506,0,-0.039636024741868,0,0
EPRS,0,-0.131638594915334,0,0,0,0
DDR1,0,0,1.24649490642045,0,0,0
UBR7,0,0,0.808632901526464,0,1.45983097682834,0
CDK7,0,0,0.63843855966322,1.19771734615675,0.878803977817724,0.264213821892352
TRIB1,0,0,0.567411879585952,0.338598338394242,0,-0.0119253656124993
FAS,0,0,0.491748387953793,0,0,0
MYL9,0,0,0.480224202058166,0.449297007195423,0,0
TLR4,0,0,0.466038483435756,0.367448983026464,0,0
EIF4EBP1,0,0,0.462468720634317,0,0.225772064068391,0
BCL2,0,0,0.449991007142468,0.325206732926883,0,0
DNAJA3,0,0,0.446378806343641,0,0,0
BMP4,0,0,0.446359983377222,0,0.181093958182943,0
HES1,0,0,0.438931966538072,0.289099696025447,0,0
CRK,0,0,0.421994906769332,0.394097413055644,0,0
EDN1,0,0,0.42135129309163,0.370106988626334,0,0.491286982635413
CASP7,0,0,0.417148021900827,0,0,0
PTPRK,0,0,0.398528265796158,0,0,0.899961021485715
DUSP6,0,0,0.386150089852216,0,0,0.625255153941291
CTNNAL1,0,0,0.370532058328473,0,0,0
HTRA1,0,0,0.351116568302854,0,0,0
PHKA1,0,0,0.349917631944922,0,0,0
TP53BP2,0,0,0.349003751602509,0.277680191018655,0,0
LYN,0,0,0.327998718156235,0,0,0
POLE2,0,0,0.32746175572827,0.535527996444269,0,0.236173873573657
GMNN,0,0,0.313242636711716,0.455502346365756,0,-0.0228734975208019
RAB31,0,0,0.309150005922139,0.390425083310611,0,0.220571371617865
PNP,0,0,0.308882399036646,0,-0.0254379731380466,0
ADI1,0,0,0.30714119917277,0,0,0
BAG3,0,0,0.295542945918025,0,0,0
DECR1,0,0,0.290116273402095,-0.0225202612656053,0,0
TMEM2,0,0,0.286279673599953,0,0,0.186688986391815
CBR3,0,0,0.28596183224319,0,0,0
ALDOC,0,0,0.278341956192035,0.379078945992247,0,0
CEBPD,0,0,0.277559380089503,0.417086735608116,0,0.274307187154758
LRRC16A,0,0,0.269749247827067,0,0,0
MCM3,0,0,0.254670857390292,0,0,0
KIF14,0,0,0.249689004124426,0,0,0.321571050987004
ITGAE,0,0,0.248106941215611,0,0,0
SLC1A4,0,0,0.244448187016195,0.339401345482235,0,0
FAH,0,0,0.242767397078895,0.28211481778661,0,0
ADGRG1,0,0,0.23956795829785,0,0,0.207752328982658
KIF20A,0,0,0.230905046909624,0,0,0
MAPKAPK3,0,0,0.229614542582804,0,0,0
TIPARP,0,0,0.22234519649391,0,0,0
CIAPIN1,0,0,-0.00128425551142733,0,-0.00102682811764044,0
C2CD5,0,0,-0.00179208332568884,-0.0388696407016518,0,0
STAT5B,0,0,-0.00197507174897727,0,0,0
PARP1,0,0,-0.00225946660662911,0,0,0
DNM1L,0,0,-0.00273817563304942,0,0,0
DNTTIP2,0,0,-0.00336809559663372,0,0,0
DLD,0,0,-0.00509604005547415,0,0,-0.0100842653196967
VDAC1,0,0,-0.00558659930776378,0,0,-0.0170026204654682
SLC35A1,0,0,-0.00605012952510094,0,-0.00983225099890817,0
ZNF589,0,0,-0.00624741642451671,0,0,0
ANXA7,0,0,-0.00628232983456476,0,0,0
ATMIN,0,0,-0.00674904306038538,-0.033573978327095,0,0
STK25,0,0,-0.0080182196290434,-0.0399251568879267,0,0
SPTLC2,0,0,-0.0080850317057125,0,0,0.213723092393612
XPO7,0,0,-0.00862619538304297,0,0,0
RAB21,0,0,-0.0089511307725409,0,0,0
WRB,0,0,-0.0090694340853987,0,0,0
CNOT4,0,0,-0.00982497913479017,0,0,0
MTFR1,0,0,-0.0101184156669089,-0.0155532045877031,-0.0218134991373943,-0.0282428335520427
ABCC5,0,0,-0.0101567663294366,-0.0273350463188935,0,0
USP22,0,0,-0.0102187220478835,-0.0275473956087406,0,0
ZMYM2,0,0,-0.0103450236857744,0,0,0
NNT,0,0,-0.0103938787696903,0,0,-0.0238337373677743
MCUR1,0,0,-0.0112492366548903,0,0,-0.0258024797644413
HSPD1,0,0,-0.0115826611669522,0,0,0
GRB10,0,0,-0.0120268516438413,-0.0339944476291846,0,0
CCNB1,0,0,-0.0137979909030309,0,0,0
SPR,0,0,-0.0144098692163921,0,0,-0.00420638720572553
IFNAR1,0,0,-0.014566947748609,0,0,0
NCK1,0,0,-0.0148925827233399,-0.0249172992840844,0,0
MRPS16,0,0,-0.0154794887633294,-0.0246608072178369,0,0
GTF2E2,0,0,-0.0156159831647677,0,0,0
SACM1L,0,0,-0.0157545833378521,0,-0.00523881818635573,0
ALAS1,0,0,-0.016348232047941,0,0,0
LPAR2,0,0,-0.0164204664509314,0.44066816731586,-0.00522219324053284,0
RFNG,0,0,-0.017265045773058,0,-0.00700779434734167,-0.0170098309363785
PDS5A,0,0,-0.0176664239903104,0,0,0
BPHL,0,0,-0.0182211906129893,0,0,-0.0129739180829613
SCP2,0,0,-0.0185102921264564,0,0,0
STAMBP,0,0,-0.0188982056381795,0,0,0
RAE1,0,0,-0.0190386093640525,0,0,0
OXCT1,0,0,-0.0195307808126176,0,0,0
DNM1,0,0,-0.0200020645609295,-0.0166800762013455,0,0
SMC4,0,0,-0.0204938619111576,0,0,-0.00963693869866252
SCCPDH,0,0,-0.021068837703776,0,0,0
FHL2,0,0,-0.0210798682644133,0.25674823121083,0,0
NUDT9,0,0,-0.0211992786906942,0,0,0
PHGDH,0,0,-0.0215190930928187,0,0,0
ZNF131,0,0,-0.0220794676669945,0,-0.00645807986700761,0
GAPDH,0,0,-0.0227535847171762,0,0,0
KLHL9,0,0,-0.0233572359082405,0,0,0
PYGL,0,0,-0.023511582191494,0.318361983036293,0,0
PGRMC1,0,0,-0.0238099077296458,0,0,0
USP14,0,0,-0.024943957409028,0,0,0
PSMG1,0,0,-0.0251165137203985,0,0,0
GFPT1,0,0,-0.0251701690633475,0,0,0
HADH,0,0,-0.0252832804658224,0,0,0
THAP11,0,0,-0.0254313879991365,0,0,0
SLC25A46,0,0,-0.025744635837686,0,0,0
USP7,0,0,-0.0263567026739347,0,0,-0.010980732212679
PSMD4,0,0,-0.0266031459189297,0,0,0
CAB39,0,0,-0.026814400561729,0,0,0
PLCB3,0,0,-0.0274378542615756,0,0,0
PTPRF,0,0,-0.0284995793059382,0,0,0
