Name_GeneSymbol,AI,CG,DLPFC,NAA,OFC,SUB
SRC,0.199961445932793,0.0313895026297417,0.0925078554230241,-0.010801406336109,0.041358946,-0.0176058929819059
XPO7,-0.0139854368596152,0.0352364588417723,-0.0372882599396799,-0.0418614343886968,0.012457357,-0.0655320989680365
PIN1,0.136869611650733,0.155875055594388,0.0151271157329254,0.00976964715187343,-0.03632005,0.0539030009591159
NGRN,-0.0767808471714293,0.0863334939363166,0.0277996349378698,-0.0475295990315042,0.043904622,0.105762131016928
CSRP1,-0.0659972707701837,0.208328724053609,0.0795980459236313,-0.000545296731770649,0.034090393,0.11242290676786
FCHO1,0.130610376660447,0.127473140075781,0.265067525069567,-0.101155257524947,-0.038831252,0.127886426625177
SLC35F2,-0.0347698792335108,-0.0147131604045704,0.0587596241931583,0.0462036361983984,0.044330755,-0.283889513199574
AMDHD2,0.401037889976388,0.374530295579605,0.0992989906419577,-0.149544151069428,-0.02749336,0.294235299446743
PPP2R3C,-0.0562762041091602,-0.0490380876821329,0.0333724381144964,0.0138637675833748,0.032710265,0.0418762243221916
PNP,0.127721953495417,-0.185813773464789,-0.0886387191747675,-0.0375031542958499,0.110401813,-0.188085346348475
DUSP22,-0.0867233506533995,-0.0334154272854273,0.00420637761867983,-0.0454769477312812,-0.053104064,0.0265245419914971
SLC25A46,-0.224695797367735,-0.0507439823413409,-0.0729427146875543,0.029453602000383,-0.017588556,0.0492766551006373
CAMSAP2,-0.0683341229537797,-0.0774621984660132,-0.0462163660552784,-0.0239456004258564,-0.003241598,-0.0473340865447297
ZNF589,0.100870241255238,-0.14505787077963,-0.060484038023924,-0.0663427492268712,-0.018412754,-0.18152165338853
SMNDC1,0.00578637059552259,-0.126247782724166,-0.0206162052147999,0.0052493056667714,-0.007313907,0.0941236193155661
MAN2B1,0.254137992065742,0.293618089309564,0.157479911207497,-0.0257502195928696,-0.025184426,0.0489041882634499
FHL2,-0.164801711135922,0.348248506437725,-0.0904871631758466,0.0691586891999631,-0.054157693,-0.192579003048949
HYOU1,0.105750261632215,0.00182700198254971,0.0299516716273933,-0.0641089188037208,-0.000894953,-0.0479085556516406
MBOAT7,-0.230874231631382,-0.340614781182969,-0.345954600248162,-0.824125444306988,-0.045867539,-0.189693802916905
