signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,1465,CSRP1,0.128543452872394,0.104844222740479
InputSig,51005,AMDHD2,0.0922582455764172,0.774936603143139
InputSig,55012,PPP2R3C,0.0662732194091395,0.531801356960795
InputSig,91137,SLC25A46,0.084311793952203,0.40766744187825
InputSig,8569,MKNK1,0.0573994382409182,0.583435211104196
InputSig,3385,ICAM3,0.0511952810386161,0.887107790207313
InputSig,868,CBLB,0.0533041916616897,0.566041367623183
InputSig,4780,NFE2L2,0.0869633582140563,0.220899690607834
InputSig,3251,HPRT1,0.0511632758791552,0.472851896763487
InputSig,501,ALDH7A1,0.0850921959011645,0.278690248725078
InputSig,6119,RPA3,0.070528120610902,0.638756762212904
InputSig,51026,GOLT1B,0.0531314549130466,0.527270037789898
InputSig,23635,SSBP2,0.0556004607361315,0.468727368028767
InputSig,8503,PIK3R3,0.125725983484962,0.351464421721221
InputSig,3454,IFNAR1,0.0656135776151529,0.122502759786859
InputSig,991,CDC20,0.269714222037163,0.617364367279862
InputSig,6275,S100A4,0.091542135049447,0.864089022181584
InputSig,2184,FAH,0.135026307213872,0.558124042828466
InputSig,10606,PAICS,0.109645518322368,0.105225621804989
InputSig,7043,TGFB3,0.103926027467317,0.35982295965751
InputSig,6390,SDHB,0.0510340224428052,0.494542244620787
InputSig,6509,SLC1A4,0.079326413221151,0.232103689795376
InputSig,51056,LAP3,0.104675106242558,0.232785740859938
InputSig,8869,ST3GAL5,0.0807854721196837,0.20101031363554
InputSig,116832,RPL39L,0.184551891599157,0.54248241623365
InputSig,51719,CAB39,0.0557930090439326,0.445916391998966
InputSig,63933,MCUR1,0.104246552712471,0.132026434026251
InputSig,3091,HIF1A,0.0521373961219062,0.27730413326227
InputSig,427,ASAH1,0.0863214994873656,0.247509133121877
InputSig,5321,PLA2G4A,0.209272131661168,0.266968240109885
InputSig,57149,LYRM1,0.0643145939254667,0.566101753668106
InputSig,2042,EPHA3,0.129699250133504,0.358641110201489
InputSig,10112,KIF20A,0.115762367507049,0.821226442741588
InputSig,79090,TRAPPC6A,0.113595913706512,0.739210782922946
InputSig,4208,MEF2C,0.101629349977775,0.58806880333257
InputSig,6793,STK10,0.125264325980088,0.403429630385393
InputSig,55008,HERC6,0.115125884224753,0.183957467866422
InputSig,3566,IL4R,0.211463791146491,0.409489135169606
InputSig,6850,SYK,0.293675460883019,0.111463112020013
InputSig,10451,VAV3,0.132593844899009,0.580141467817556
InputSig,5347,PLK1,0.126219080418262,0.741187900459611
InputSig,23597,ACOT9,0.102782019339095,0.347716816797644
InputSig,5154,PDGFA,0.0675291591671332,0.416397803697107
InputSig,3988,LIPA,0.156803206164184,0.20811024356304
InputSig,5583,PRKCH,0.10565806022695,0.514180375560818
InputSig,2582,GALE,0.136976695953332,0.627895648334744
InputSig,1643,DDB2,0.0512402059172896,0.818509991250446
InputSig,891,CCNB1,0.0859145322811815,0.530647152560818
InputSig,4690,NCK1,0.0859567486787477,0.317953497011991
InputSig,6772,STAT1,0.0599192891244717,0.249731763016228
InputSig,9133,CCNB2,0.209988003177168,0.674195094377078
InputSig,9924,PAN2,0.0574322144505925,0.500477350842223
InputSig,4864,NPC1,0.111335223464832,0.22673047767849
InputSig,1956,EGFR,0.0805582795508053,0.545738531815434
InputSig,2065,ERBB3,0.0676766016445463,0.605853049158007
InputSig,8520,HAT1,0.0603665744943856,0.452519198346079
InputSig,6697,SPR,0.0643179635636639,0.841044240472375
