Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NA_Pval,OFC,OFC_Pval,SUB,SUB_Pval
GLI2,0.357000567564634,0.677974401681902,0.901491576580403,0.31555639115713,0.33046195684183,0.703120987479278,0.378381411767547,0.578094104395448,0.178317678831189,0.824956559479252,0.1856167852458,0.820729346182069
HTRA1,0.354514078385317,0.142877666416081,0,0,0.357097478656182,0.152338865470272,0.207675667209359,0.375029309459001,0.349168668824792,0.102817762654693,0,0
SLC1A4,0.353282595650621,0.032443579024938,0,0,0.2488254627511,0.170945817568674,0.349176731720929,0.0852175667128694,0.149151019617721,0.389196793178724,0,0
CDKN1A,0.344156725575358,0.646181407188804,1.2801954773989,0.0932967943120702,0.246411634229677,0.703445412784879,0.1660412278473,0.797274217081494,0.432995227515741,0.525517011615779,0,0
TP53BP2,0.339101848354462,0.0970329399616116,0.611764217111371,0.00551833583759261,0.355104062710326,0.184139526722996,0.288729787169097,0.0448691612018571,0.27150575403179,0.156520841347102,0,0
GPER1,0.334833837824782,0.520046414571838,-0.345547937050754,0.714253912892434,0,0,0.347682169362452,0.596594256400457,0.14534817077848,0.773988462053041,0,0
TLR4,0.331303735161657,0.354592768832704,0,0,0.480254920330979,0.206128449039337,0.377958925161898,0.176606647088211,0.303429180361121,0.263425082782239,0,0
JUN,0.328236354193404,0.145815013733226,0.497221904642079,0.0180943509831335,0,0,0,0,-0.000804589707344218,0.996652241539448,0,0
SPRED2,0.327710846314238,0.133952142403177,0,0,0.194564935508954,0.256233245762204,0.49176842728463,0.0696560580178361,0,0,0.305595650988378,0.173938543412652
CD40,0.326549925561036,0.688233972174184,0,0,0.15709308457442,0.851790659802608,0,0,0.11018220038684,0.889509557271846,0.163329907580064,0.840819182848583
PNP,0.322052714685526,0.498909964466766,0.685510022228403,0.249124036642354,0.306800495094275,0.536614212241002,0,0,0,0,0,0
GMNN,0.314752962326605,0.419043846110679,0,0,0.312674444070195,0.414777965740003,0.4599284908494,0.148352183780068,0.401596779468038,0.408024333673423,-0.0327303537533554,0.939044427561516
RAB31,0.314436364956869,0.132406785012996,0,0,0.314988056927563,0.124304814098983,0.399965991200852,0.0566438797797689,0.353403186967208,0.0859986484753738,0.223689911051274,0.288652941729276
METRN,0.31171828512231,0.466315571228394,0.992047583948397,0.0855602303210811,0.258383560275058,0.551338166316175,0.140476883753462,0.684540468599222,0,0,0,0
PRKAG2,0.304581660256782,0.142386772617485,0,0,0,0,-0.0316783161777618,0.829547234855335,0,0,0.243213027438031,0.253428477686573
ALDOC,0.30449649263093,0.0902349431142506,0,0,0.281010262533086,0.096409756674612,0.388288431831152,0.0289987489096672,0.408380553945737,0.013611859418897,-0.0458437664938215,0.827834460855189
TIPARP,0.300750736662219,0.166660810250852,0.769748883974149,0.00674533379961107,0.229432141764149,0.348151075040291,0.104515558206309,0.653403639404731,0.364704087407937,0.146132849385871,-0.0536654815119464,0.801419310711426
LYN,0.300277701264924,0.436359306987118,0.421759300696707,0.389433839988348,0.337232889985902,0.336797571737822,-0.0986015243033397,0.78155968484577,0.15407773985197,0.638657947591029,-0.0570407718627573,0.894417685177514
IGF2BP2,0.30022943664334,0.809077200279004,2.84235265563558,0.0072956721451051,0.701631978170149,0.563375854779632,0,0,0.48987451671512,0.653439559915701,0.263823109264392,0.778302182062896
NFE2L2,0.295426593208205,0.13877340984482,0.86435656573972,0.000509597823498739,0.17331687856214,0.38263003416647,0.241678829328202,0.23073672256713,0.30558555416994,0.135444483601004,0.173350907048893,0.34493141974958
CTNNAL1,0.292719941809291,0.113326671961844,-0.184624660423069,0.66570696064842,0.368993813630608,0.0520517484510589,0,0,0.180188703253186,0.245564626198075,0,0
NR2F6,0.290797544873071,0.508040636301995,0,0,0,0,-0.0571317534433293,0.916608774473707,-0.0217317778975975,0.960744347174024,0.191902303435359,0.704211899552815
PRAF2,0.281075673862285,0.536144294076051,0,0,0,0,0.400285953608124,0.532229878648617,0,0,0.0840638505097424,0.841807345947276
CCDC86,0.278479711404306,0.643774721692465,0,0,0,0,0.155300559915965,0.812825575753498,0.176108835121839,0.742438974464802,0.375791662491961,0.540940224007233
FZD7,0.275347870881134,0.680443897466612,1.38763266616343,0.0545040747670144,0.858532529804692,0.23346762881053,0.379308913783327,0.336727256428679,0.597005318806615,0.351860538854375,0.21304249547315,0.669816510115755
RAB27A,0.273525769725069,0.602443570205605,0.597300251765039,0.422374579940936,0.0893702633031899,0.851368170100663,0.361829115211113,0.369321243303701,0,0,0,0
PHKA1,0.27320377705747,0.309634935606783,0.699624197767116,0.0409576164239406,0.356725288210615,0.201756400701351,0.174915920101088,0.438915008920022,0.332418074209934,0.209715215997294,0,0
DUSP6,0.272953933633327,0.154193169147302,0,0,0.386570186551383,0.0184478322327437,0,0,0.393578044866267,0.128384165894143,0.621684423633834,0.0334340055117442
CEBPD,0.27233091055733,0.700666641530208,0.657730459191316,0.515432338983947,0.277897561980689,0.662692160316291,0.402517071831555,0.592342287950214,0.398639468759991,0.362837938823989,0.254782783100958,0.584217892087085
TLE1,0.266994109129241,0.199896966725673,-0.321234653897411,0.36785720769855,0.184942690354715,0.397482203224879,0,0,0.242909140432476,0.225031984694813,0,0
GADD45B,0.266202153256393,0.545907678212828,-0.0831798851003601,0.904161404887163,0.366962868183032,0.371604204918767,0,0,0.292535654779487,0.457448239275732,0,0
MMP2,0.265679272515357,0.708328200042117,1.04275926382551,0.2364961842789,0,0,0,0,0,0,0.0944208824296322,0.882655445994796
SIRT3,0.261046890458213,0.321277553281985,-0.04339137540012,0.915131639035466,0,0,0.24289359645567,0.491934711502295,0,0,0,0
WIPF2,0.25976867441789,0.147320398194177,0,0,0,0,0.182351122500168,0.278725552882079,0,0,0.155340742321917,0.305542433661822
PRKX,0.258938076774921,0.41734387070632,1.6516245982044,2.95465325649467e-05,0.224610741081086,0.488577173381504,0.224486650993128,0.497130349116535,0.301368349619379,0.347763123259675,0,0
ZNF395,0.257258339707856,0.240903292117333,0.624817468002949,0.0377817715971988,0.282110789295668,0.210562136585022,0.154023032380828,0.38440717959995,0.237272542953942,0.316175167910776,0.204279837027944,0.433020721068031
RPA2,0.257253904071039,0.185675517434577,-0.115964863603459,0.725160824542978,0.279534948053267,0.165786331871515,0.141205419475548,0.513586176408926,0.359094709999246,0.145384288063446,0.230662675814017,0.336342156450714
FAS,0.257117182542207,0.633428075059008,0,0,0.488578674496982,0.205828527743796,0.0958002907463746,0.775295230608911,0.153084187448432,0.62933710781951,0,0
NFKBIA,0.254335498312163,0.328162225177554,0,0,0.17587401728201,0.540669821196281,0.123465325662732,0.644539858173331,0.247722720940696,0.306644094493385,0.18851518631958,0.480906991625618
PROS1,0.248271203356336,0.42225990278632,1.37160330409572,0.000342004218730956,0.211214532771806,0.432677952690456,0,0,0.214350261668059,0.45104876089429,0,0
FKBP14,0.247358827762327,0.404695670853317,-0.140446477920121,0.752672993219332,0.222890440407346,0.431669081362828,0.163447133200877,0.434050532918125,0,0,-0.0422364852483106,0.895024401682621
MFSD10,0.24657140952683,0.607062052336744,0,0,0,0,0.182254060662446,0.788278372820409,0,0,-0.00205247014762024,0.99712997266153
SMAD3,0.245822107853013,0.179589006928074,0,0,0,0,-0.014988795104018,0.93855972197064,0,0,0.192567697047301,0.360892762183688
RPIA,0.243849862022961,0.635574273244171,-0.0345662038310986,0.967331049732568,-0.0426894148951967,0.932546878947826,0.184239411351982,0.718082988644154,0.158396407077184,0.735278487886325,0.198669765303419,0.702659425110779
RRP8,0.242810313819471,0.33614773975601,0,0,0,0,0.256159795595023,0.464632129726588,0.14879121317589,0.510356915207899,0,0
PAK6,0.239675100514551,0.214883893626436,0,0,-0.0224793475163274,0.918375003501129,-0.0366470330175818,0.857616015781765,0,0,0,0
CRK,0.239633565611126,0.768493130811377,0,0,0.388029813413798,0.583090755235986,0.36699649619982,0.645317271818194,-0.0253785362107188,0.958937782132053,0.127542592936255,0.80865953020186
PRKCH,0.239449928208686,0.509347777393259,0.848476388970479,0.112510521258131,0.199859905592744,0.594498279235863,0,0,0.287889232644503,0.458347322084036,0,0
PGAM1,0.239100139429712,0.246483134846769,0,0,0,0,0,0,-0.0292066951203999,0.873913531946916,0,0
STAP2,0.237165350846192,0.812406941851538,-0.190755177049661,0.929342930820291,0,0,0.123590204507808,0.92298043564318,0,0,0,0
ARID5B,0.236400416672681,0.0706199037540401,0,0,0.112019724146563,0.347760452152358,0,0,0.153402580113812,0.187851304164554,0.209025512553273,0.150534438213427
HIST2H2BE,0.233431497118044,0.579976990388987,1.45926153257647,0.000442298478561717,0.171401734407613,0.631406049456429,0.350170793421699,0.24175663425732,0.270022897319887,0.457386162519805,0.125475259912629,0.694148675324513
VGLL4,0.230107549440225,0.256239871716416,0,0,0.17707824282162,0.403088397989819,0.285525509433024,0.245973534563342,0.191726589565906,0.315452244595794,0,0
CDK2,0.228996270949197,0.804224499997189,1.68927974539083,0.157407240665758,0.232121396749603,0.800552214395883,-0.029411515507274,0.971691563679594,0,0,0.289065523843788,0.74563535851492
KDM3A,0.228623938395705,0.0913051653800894,0.719812221065651,0.00204091832561643,0.199375698912158,0.13084679621574,0,0,0.229755309949221,0.0536346253039603,0,0
C5,0.223608121068305,0.451149557166454,1.20326153114627,0.00166909638037285,0.251572789688923,0.39065682579072,0.119714641332146,0.584721602382098,0.23019493484426,0.41829135745454,0,0
FAM57A,0.223482579461837,0.663791124738777,0.462099834018618,0.551241853216351,0,0,0.110294401186897,0.847951247257013,0.172059193702728,0.708053621763876,0.177610926803833,0.732334955501852
CASP3,0.223217675095555,0.340853604192866,0,0,0.189944181525868,0.42695693839571,0,0,0.210192239630312,0.329035768592751,0,0
FAH,0.221072824696142,0.677664850859716,0,0,0.242982356565159,0.663142253616681,0.284673776647617,0.597300546407707,0,0,0,0
LPAR2,0.218498528188873,0.805393387719549,0,0,-0.0150597589400345,0.987208059944222,0.344358910699307,0.767624646705254,0,0,-0.0783990531983833,0.931041140335172
LRRC16A,0.215886339240027,0.197428748054642,0,0,0.274081185680019,0.132976734959545,0.207947819689063,0.176891509349121,0.154604506140386,0.334677266011667,-0.0292563429657497,0.897083192071035
IGFBP3,0.214973130898384,0.501548625916143,0,0,0.188190775227612,0.567333821829192,0.240453219954501,0.753633357282382,0,0,0.103618222682913,0.739628124903111
MAMLD1,0.214526019009632,0.545240164399619,-0.0254716605050229,0.97357168645675,0,0,0.542104450256022,0.275040570613711,-0.0124047360836158,0.968146178949555,0.212413845924702,0.572913208188887
ATF5,0.207433010968025,0.754145128870252,0,0,0,0,0.454388263863086,0.597109154330457,0,0,0.0976840635315652,0.87841425651471
CPNE3,0.204992415209683,0.347941001141143,0.405714746335586,0.111810904907519,0.209374147236863,0.311660958957872,0.20249595906003,0.335802841680672,0.288535207026427,0.135672666893724,-0.00235233278865606,0.990546922612577
ORC1,0.200765430387796,0.875508391619515,0,0,0,0,0.504310184396841,0.701169296548675,-0.0520323086097478,0.965485447259087,0,0
BAMBI,0.19870114669478,0.699914144703921,1.08055714107493,0.0881942707936362,-0.0482543195070976,0.920694392820788,-0.0895647182264544,0.820159851041513,0.141794049195376,0.772704753639908,0.318308178283925,0.428538701571826
DFFB,0.196574303249919,0.613901185517179,-0.300468490866181,0.635456126323459,0,0,0.295592304618127,0.450635967233816,0,0,0,0
ZMIZ1,0.196170420623481,0.47835346771328,0,0,0,0,0.194059703644129,0.535290193289239,0,0,0.221423630906812,0.338175775008226
CSRP1,0.194146576945895,0.299927069221116,0.87178141207005,0.00074423543422744,0.131216877983616,0.622047528185692,0,0,0.292798679499462,0.0563743223793519,-0.0821690172583495,0.67806591777436
RBKS,0.193891634415401,0.729398066801967,0.628303104599093,0.409298086571078,0.0894421481308587,0.869225037187696,0,0,0.29883815374542,0.55106547363872,-0.0613466657602011,0.909501436877658
TSC22D3,0.193566576815387,0.211553994577222,-0.202196441842927,0.566377806435896,0.103270124752575,0.443028935007356,0.16567325233736,0.320746104952181,0.1535688828658,0.333434849755858,0.1331577018289,0.476425335374188
GADD45A,0.193381727972805,0.568303980176205,-0.0269842983876442,0.956328953862505,0.172252311242938,0.548841943733101,0,0,0.167984801326594,0.60447935558908,0,0
PIP4K2B,0.193096797196187,0.846108448220091,0,0,0,0,0.0993785967747675,0.919607901681755,0,0,0,0
DAG1,0.189658900149267,0.275043539217673,0.47936716148486,0.0511835103713362,0.13484042963597,0.453965557016862,0.166173608313265,0.375637075493391,0.167482456707658,0.321010147811897,0,0
TSPAN6,0.188911351762315,0.572424556141006,2.20121053247177,2.51551400733252e-06,0,0,0,0,0.130663327180202,0.78031480535047,0,0
PYGL,0.186809719384155,0.60272914812903,0.729342723540508,0.258849241054986,-0.0180041813999917,0.961344127501796,0.327281223228256,0.224950489517826,0,0,0,0
WFS1,0.186613933295492,0.372116984556603,0.591439034443553,0.0367016708648058,0.219027491720787,0.296544706905315,0.538479892977564,0.0317894235956225,0.314940448381689,0.161252446506238,0,0
JMJD6,0.185262322655105,0.378092683088288,0,0,0.0853988539797304,0.648905244956324,0,0,0,0,-0.0793607316596377,0.764861558569455
GNA15,0.185055101207733,0.806109527299236,-0.0343577606339413,0.980525478823229,0,0,0.278898521733304,0.80346159943094,0,0,0,0
BAG3,0.184260436799199,0.566755175293856,0.841937951548965,0.0415476854725404,0.307523067891294,0.35965287176577,0.208455631685596,0.412916155411638,0.319637709867895,0.31226061408726,0,0
NPDC1,0.183542555414039,0.524783302653735,0,0,0,0,0.256075936660594,0.542028700446835,-0.0347964963580549,0.89602786340713,0.205107247645348,0.54358893788806
PGM1,0.180091774598771,0.312180737355578,0,0,0.14262119448501,0.377309077761487,0.105906101579382,0.515840294045684,0.121802564201602,0.520951827852448,0,0
S100A13,0.178047293330435,0.561843368273371,-0.210428100560541,0.542641639914578,0.172425498590022,0.470571753010545,0.106372505871994,0.630720755322857,0,0,0,0
ID2,0.177992518883446,0.160829218429906,-0.271859960785414,0.254780182031386,0.342251157427949,0.0360492124679961,-0.0908821348958025,0.730053399727028,0.195759404876022,0.185078880634085,0,0
MCM3,0.176895637604286,0.555458067602329,0.824069754684864,0.0200430742427683,0.249754361635714,0.377425986459987,0,0,0.207263351277615,0.380003099861374,0.117513399754318,0.708111806968249
NFATC4,0.174846475546419,0.624820161456932,0,0,0.384665315978298,0.333259552049722,0,0,0.19457214060555,0.609544927007698,0,0
GAA,0.173795357952074,0.642591724188629,0,0,0,0,0.18137860504332,0.725731185142811,0,0,0.31214368057475,0.531146419841045
MPZL1,0.173326181511698,0.439455420973478,0,0,0,0,0.207281262219495,0.216941046381731,0.164342315120077,0.446055475821299,0.133673149585311,0.446414457976107
IGF1R,0.172831590402491,0.340836468964054,0,0,0,0,0.104725735283399,0.551089677672359,0,0,0.108668523328355,0.603622802600332
CORO1A,0.172799593426395,0.469591510986972,0,0,0,0,0,0,0,0,0,0
MALT1,0.170907458543236,0.51118493789261,-0.178722338308483,0.646938987955133,0.242475562085418,0.288846388735246,-0.0451125560065442,0.803695259516758,0,0,0,0
DECR1,0.170831872665981,0.410047383197593,0,0,0.295599175129141,0.127982719846142,-0.0136086940803427,0.932814609285559,0.34088056169214,0.134079982139542,0,0
PACSIN3,0.169566462084344,0.691588176319195,1.36582061988124,0.0244381744770578,0.103556321919527,0.802264256272383,0,0,0.287960894297576,0.531394666197963,0,0
BAD,0.16870581646846,0.804385183519754,0,0,0,0,0.120200427545876,0.865639649060366,0,0,0.105123053491937,0.863266999793661
PDLIM1,0.165788560650707,0.880903080000962,1.71101036810313,0.136991157182033,0.0999953246266838,0.920828143389579,0.51346780447758,0.690579445229725,0,0,0,0
KDM5B,0.165430529818311,0.152023468512995,-0.20607805567072,0.353237254879282,0.165974669423739,0.154253661551573,0,0,0.206400828971737,0.131979397053755,0.171501009634678,0.219034783178381
CAT,0.164240968431838,0.519644338935789,1.14712797636164,9.60402010717187e-05,0.280411158761266,0.243123087197876,0,0,0.256751276228332,0.280659755137128,0,0
KLHL21,0.163621809890952,0.555260982790632,0.410552838981766,0.279410154771147,0,0,-0.0482842537340337,0.876085151862127,0.265233137102797,0.31964796399282,0.163474184670066,0.574789293029724
PRSS23,0.162322623464473,0.50688013506608,0,0,0.104623812331676,0.67921983563628,0.244776556178895,0.344439377244695,-0.0181550712877756,0.940809347551632,0.176227341429312,0.599578445518509
TMEM2,0.16223607178025,0.273446455755994,0,0,0.285173766884351,0.030031901410228,-0.0464467534731402,0.829868147875153,0.19128938183204,0.199105729152621,0.188721411643006,0.513875918925315
MAPKAPK2,0.161370503212964,0.61181874210803,0.973150058530463,0.0175458511127838,-0.00477424440794085,0.987420175090108,0,0,0,0,0,0
LBR,0.160029952607189,0.603907146795112,0.476660072574657,0.221352931186376,0,0,0,0,0.213149259710846,0.495383359912305,0.166882157847852,0.488104652578988
HSD17B10,0.158528454874569,0.711595084336836,0.411898647768915,0.477112866664565,0.18003275010602,0.603877828683868,0,0,0.174316451187717,0.634184107403614,0.0880959691883663,0.820391608009563
PXMP2,0.157397396414418,0.77094232740848,-0.0518288054504814,0.955461110293284,0,0,0.121618307829982,0.844552783222178,0.123544691266381,0.786863784404657,-0.0518340045648707,0.95734121344452
TSPAN4,0.15534387353186,0.845203700077116,0,0,0.489503154887711,0.560575519035613,0.171922746485109,0.834644747253559,0.230514685137791,0.757083742995942,0.38023434363191,0.682990148614356
BLMH,0.154953977964563,0.578018950440911,0,0,0.0886434823498257,0.720431405060149,0,0,0,0,0.147446601829647,0.551464572318091
COL4A1,0.154429647082833,0.613758618353014,0,0,0,0,0.444646434092052,0.267791075715072,0,0,0,0
PFKL,0.153903349452503,0.262837523274188,0,0,0.150505226764559,0.279367960444944,0.154927054781209,0.534993161399295,0.218843564358514,0.127292866768688,0.126067034559442,0.489591527476546
ERBB2,0.152249363925239,0.697732780216344,1.66547646083695,0.000485161552611765,0.160016218120765,0.698883057081819,0,0,0.317770618348886,0.509525260546543,-0.067592543395463,0.864355109670797
PUF60,0.149915126659329,0.79893912827021,0,0,0.283809504694325,0.689901860052612,0.539862885561003,0.374533694892743,0.688240336994754,0.326665279632651,0.376809330593558,0.650989439537422
AMDHD2,0.149621878545446,0.834643020541259,-0.281149451349623,0.791393130127464,0,0,0.157377356283298,0.860089918504728,0,0,0,0
C2CD2,0.149305157089267,0.40114620070599,0,0,0,0,0,0,0,0,0,0
KCTD5,0.149191979490411,0.704571501580968,0.517498548351134,0.335824426739325,0,0,0,0,0.27464186914683,0.459453273701739,0,0
CYB561,0.148267234030984,0.46967842596888,-0.327956909563166,0.327358722937147,-0.00120655383952291,0.995191402789335,0,0,-0.0340409043802385,0.885935357031128,0.144965898583632,0.579303976539188
POLD4,0.147106098282603,0.771663678316443,-0.0178945961170659,0.981663081782926,-0.0272506595522665,0.952866280140985,0.155140617288336,0.811667778869416,-0.065425447955914,0.880718066320459,0,0
MYO10,0.146333622129716,0.391168970482197,0.8264427066201,0.00102697565995153,0.193249531417786,0.323179238655082,0,0,0.23484352151633,0.267480753899315,0,0
EIF4EBP1,0.145316006063356,0.877051352575217,0,0,0.400779394896352,0.684927503350779,0,0,0,0,0,0
DNMT3A,0.144819475120816,0.475959597804201,0,0,-0.0781666198882001,0.67530179247828,0.187049801272569,0.337116230069121,0,0,0,0
PTPN1,0.143939657903524,0.443814527643325,0,0,0,0,-0.0140482404662556,0.943664592657386,0,0,0.104128991069928,0.636615809670249
TRAPPC6A,0.143606397434072,0.848778883251989,0,0,0,0,0.369985166299558,0.610610560862713,0.237567098755549,0.728005783472353,-0.0295706981818204,0.970678530983091
LSM6,0.14234102931219,0.737538804310235,0,0,0.175050797933314,0.681042623490938,0,0,0.190032380868737,0.619833773727673,0,0
SMNDC1,0.141823649751778,0.603280343422005,-0.0877208649057162,0.871885940021213,-0.00447607577356539,0.985564010529456,0.158128211292763,0.530861821038433,0.129976240903249,0.600060513803753,0.0961238510005057,0.69199388673936
VAV3,0.141008137651177,0.567227465643681,0,0,0,0,0,0,0,0,0,0
SOX4,0.140295744325974,0.636467042319583,0,0,0,0,0.25678242110605,0.458137354043565,-0.0822226065612131,0.783263673230188,0.268842539057265,0.433430324499537
MKNK1,0.140270808305301,0.535072950607111,-0.0215897975101597,0.971789627823156,0,0,0,0,0,0,0,0
NOL3,0.138921762254084,0.791937568760171,0,0,0.089578026877241,0.854928696043695,0.255353008833666,0.673071131266396,-0.0201413701837635,0.964281098924543,0.148948389952654,0.781005525775499
CCDC85B,0.138245387683773,0.80951698091332,0,0,0.275676207667379,0.601454966446732,-0.0493365988931862,0.935659515297958,0,0,-0.052769873357732,0.850434242795021
LRPAP1,0.136534216438589,0.264535849029994,-0.173387436307331,0.419299007981784,0,0,-0.0836513215686003,0.608931646866464,0.235643475130091,0.0602565526673419,0.185681897704395,0.250293683819987
BDH1,0.136131783091896,0.716998882466281,-0.0719273647354418,0.903446979986657,-0.0130607763955303,0.972799730583925,0.333644577171112,0.51080271671579,-0.0288575281931856,0.927111606711474,0.234289600830074,0.603336634836951
ARNT2,0.13553301107393,0.331817393088285,0,0,0,0,-0.0759131236883271,0.658979794175522,0,0,0,0
MYL9,0.135098391141771,0.909247168605828,0.435520232345075,0.682639027356843,0.428495699529095,0.56455420809294,0.427802242343304,0.508492141187665,0.253212211026052,0.71802655085545,0,0
ITGB5,0.134699196303764,0.59178676174044,1.037790550959,0.000738793602995552,0.172288769380583,0.509858230205767,0,0,0.295510228568658,0.311487310567012,0,0
PAICS,0.134125430704727,0.422862880160808,-0.0491267509541765,0.844174656357643,0.0992529891252441,0.585057989959313,0.209453693914154,0.198403130958078,0,0,0,0
NFKBIE,0.132908135926175,0.777673487238186,0,0,-0.0634078268392024,0.894551191393061,0,0,0.140982384860616,0.747920539485451,0,0
PRKACA,0.131352276605306,0.622847167733863,0,0,-0.0596280807653855,0.780728630318132,0,0,0,0,0.337417469119369,0.195331122919753
HERPUD1,0.130788574230844,0.579076417574052,-0.177886046724276,0.595692002080108,0,0,0,0,0,0,0,0
NUSAP1,0.128553780444029,0.885552521458666,0.876926489210633,0.494323035634232,0,0,0.631393281505224,0.419240226625776,-0.0800083573989454,0.911843051276609,0.169527362774013,0.847986523029081
