SYMBOL,logFC,logCPM,F,PValue,FDR
ZNF550,-13.382077646314652,6.38925995572316,11042.424106353918,1.0235443263042026e-52,6.43959725587413e-49
MANSC1,-13.358616932252183,6.663111702304904,10554.119698951179,2.6500625877530837e-52,6.43959725587413e-49
ZBED4,-13.490909030910181,6.584794188135792,10508.789412726976,2.9011550935008847e-52,6.43959725587413e-49
HAUS3,-11.973797780863102,7.9318258587829344,10335.538996245568,4.115315970439877e-52,6.850972261789785e-49
ALG11,-10.783143351318076,9.154797251145302,9901.772937981339,1.0137975001244496e-51,1.350175510665742e-48
WDR61,-12.56616333408014,7.36257065266279,9562.45904729392,2.1102671426015888e-51,1.9399783437102352e-48
ZNF543,-13.228824295818127,6.723673228378442,9522.920102940549,2.302328553004234e-51,1.9399783437102352e-48
ZNF234,-13.104243141664043,6.80108792440987,9517.382672853617,2.3306542648568674e-51,1.9399783437102352e-48
ZSWIM5,-13.579602022691343,6.506542118194276,9378.6021296876,3.1738533297988817e-51,2.3346557837561847e-48
NSUN6,-12.63800364045498,7.241242582857889,9294.796697139247,3.8329349350065024e-51,2.3346557837561847e-48
MRPS25,-11.904234799946172,8.00378043609117,9292.073471978912,3.8566171529235665e-51,2.3346557837561847e-48
OPA3,-12.776029037082852,7.2321649216846815,9165.303211709044,5.147630473568177e-51,2.744632704391867e-48
ZNF439,-12.76917147059446,7.160330500736547,9124.4472772412,5.654446816054965e-51,2.744632704391867e-48
KAT6B,-10.658899591385481,9.33500522108178,9106.628663969312,5.891607222027405e-51,2.744632704391867e-48
ILKAP,-12.748962847568338,7.179507077018231,9085.76950669777,6.182533498404866e-51,2.744632704391867e-48
CNPY2,-12.606519000654034,7.373855669244429,9000.082989538425,7.545012045588688e-51,3.140139700723442e-48
MED9,-12.476501869245018,7.366786494157548,8721.955807156646,1.459366005111032e-50,5.716422487079037e-48
PPP1R3E,-13.299136263421886,6.667077623818748,8594.036675651385,1.9906870671464421e-50,7.364436211182311e-48
CENPBD1P,-14.425289598063767,5.540129633915969,8460.13715402139,2.7688689592702385e-50,9.704157052516062e-48
PARD6B,-13.249773692110919,6.558803150163088,8413.045390627896,3.1134157188450263e-50,1.0366117635894515e-47
SURF6,-11.209962433433333,8.875713737648441,8258.24075008618,4.59935366751362e-50,1.4584331462844376e-47
LLPH,-12.326938150848536,7.531122392951832,8226.024059285452,4.992988198294039e-50,1.5053964025500227e-47
WHAMM,-13.098121970677717,6.932682058365265,8210.16304757076,5.199597125491893e-50,1.5053964025500227e-47
CRIPT,-11.401426391584144,8.577361465701113,8118.354952777335,6.585159608789363e-50,1.827107409788682e-47
SLC25A53,-14.1688142809472,5.7148561516229694,8079.492325589082,7.283564076522777e-50,1.9166940297402679e-47
BCDIN3D,-14.221457596395078,5.716134559901802,8069.072567427514,7.483712985920853e-50,1.9166940297402679e-47
MED13L,-10.00760311450842,9.952532783046074,8008.40836507663,8.769257142856405e-50,2.1627586412696592e-47
FADS3,-13.180045763413988,6.775077236831405,7924.290182794193,1.0946846644793738e-49,2.6033947074171966e-47
ANAPC16,-12.416396017922208,7.44522493486701,7892.7370130543195,1.190375795199667e-49,2.733349110425718e-47
WDR70,-12.484052783912356,7.424281345379418,7860.821576469313,1.2961179945220726e-49,2.876949908507494e-47
CHAF1B,-13.788596630704784,6.218880421623019,7775.059398768116,1.6319541379910975e-49,3.5055427757686187e-47
LOC344065,-13.925193401346782,6.084952510927661,7742.269734515799,1.783429118083869e-49,3.662766323089823e-47
FEM1A,-11.44491953745198,8.494309478321785,7735.078759464448,1.8185755809701683e-49,3.662766323089823e-47
SMC5,-11.725252267226804,8.23942246719591,7720.433437104434,1.892417869614943e-49,3.662766323089823e-47
PKD2,-11.830270513797688,8.082485148719675,7714.128905798454,1.9251662608221023e-49,3.662766323089823e-47
ZNF549,-12.863008494720097,7.102611185171139,7700.702785622294,1.996900910922139e-49,3.693711990508479e-47
CMC2,-12.25732561196423,7.7153983555191354,7628.614690956887,2.4329795053102334e-49,4.292532349856411e-47
ZNF224,-13.042683085329688,6.976283657352587,7626.147834444759,2.449560433917159e-49,4.292532349856411e-47
MAP3K3,-13.240859687008154,6.719250648732462,7613.290492355299,2.5379176084440137e-49,4.333331629391971e-47
SMIM12,-12.321394810022854,7.580189111689485,7442.399048243519,4.0880334442390435e-49,6.805553676296948e-47
TSPY26P,-13.997846977797728,5.928484869479474,7421.6500514388035,4.3348425425553014e-49,7.040418656311158e-47
NSMAF,-12.373971095190473,7.551191605309313,7398.448505021364,4.629407798957934e-49,7.318370003172908e-47
KDELR1,-13.586053083686235,6.323964723123368,7381.753753605809,4.854285872965522e-49,7.318370003172908e-47
LSM14A,-10.779194304254348,9.17067893057767,7376.699693999817,4.924597802716256e-49,7.318370003172908e-47
