SYMBOL,logFC,logCPM,F,PValue,FDR
MAP3K3,-39.3117836417505,6.843640535725358,11876.564604919906,1.3387424574036744e-53,4.369055866838381e-50
ALG11,-32.18418375581251,9.243774284361097,11868.411583162828,1.358326089488071e-53,4.369055866838381e-50
MED13L,-29.48499966099857,10.084420956527266,11271.015510319865,4.048482461957058e-53,8.681295892589919e-50
SLC25A53,-42.13052863345396,5.853833922429404,11067.474875602498,5.95153013475658e-53,9.57154833922227e-50
ZNF550,-40.0920958237977,6.53244413787096,10782.196873831514,1.033707429017169e-52,1.3299679781734895e-49
ZNF439,-38.18062129773679,7.215183294997954,10686.941885540107,1.2470003147572362e-52,1.3369921708055503e-49
C11orf1,-41.28015086594844,6.216844414725296,10552.107582630973,1.6309167781616366e-52,1.498812519130544e-49
CCDC127,-36.11224294588687,7.941309104273068,10136.661422784946,3.8119481336204896e-52,2.939742413812252e-49
ZFP82,-38.03575691361385,7.311587630693084,10056.649381672589,4.506971824059359e-52,2.939742413812252e-49
PGBD4,-36.43078048223523,7.879256326084681,10039.834685676085,4.669217723132128e-52,2.939742413812252e-49
BCDIN3D,-42.20435480453898,5.869088064661611,10004.844036429637,5.0267630268824444e-52,2.939742413812252e-49
MRPS25,-35.276420459081955,8.159525762420301,9927.588699190434,5.921552255960263e-52,3.1744454718826978e-49
HAUS3,-35.652458938671785,8.018364481499095,9870.265595086008,6.692427344358039e-52,3.311721931250405e-49
WDR61,-37.44801580059194,7.495266973594191,9655.566758349467,1.0651587813325029e-51,4.607884371741376e-49
KAT6B,-31.171747965283632,9.482988283540474,9651.606290694812,1.0744328552171715e-51,4.607884371741376e-49
VHL,-34.16816204045512,8.519795295659629,9619.426351330814,1.152995350910699e-51,4.635761932755329e-49
CNPY2,-37.18275975815446,7.564730938566936,9409.515741468298,1.8377541853428098e-51,6.7491281791942284e-49
ILKAP,-37.86830200503558,7.294739579578414,9397.403443285795,1.8884549545390346e-51,6.7491281791942284e-49
TSPY26P,-41.17514983254428,6.14572190593712,9363.831808869252,2.0367858053344486e-51,6.896127939850793e-49
PARD6B,-39.9190180328513,6.672102860952144,9251.730129388936,2.626970666308949e-51,8.127499297867205e-49
MED9,-36.935874705653205,7.562031135454149,9247.387781749547,2.653155374711819e-51,8.127499297867205e-49
CA13,-42.24359471429715,5.912847923208257,9218.046542268306,2.83740331033311e-51,8.23451268538997e-49
CMC2,-36.08201985086952,7.876481784517441,9201.954398918379,2.9440974936105905e-51,8.23451268538997e-49
ZNF284,-41.59127570787484,6.07821619820638,8841.727687551675,6.844016964129092e-51,1.7100866485762004e-48
LLPH,-37.344175180315574,7.610826132260194,8839.613298098213,6.878678840455047e-51,1.7100866485762004e-48
SMIM12,-37.1223065468239,7.599647996221807,8837.031268665167,6.921256350635832e-51,1.7100866485762004e-48
ZNF543,-39.04907437905002,6.833128721656424,8821.839521444648,7.177419479489727e-51,1.7100866485762004e-48
PPP1R3E,-39.58070432805347,6.735985785678753,8693.401636270128,9.783622869534818e-51,2.2477873542756242e-48
ZNF558,-39.30827557524422,6.797866442496145,8667.188361323306,1.0427965216006643e-50,2.313210352916232e-48
ZNF629,-39.242993327992465,6.910531369435508,8621.198397014276,1.166809008276678e-50,2.50202745008129e-48
WDR70,-37.819994137141954,7.413599369742754,8419.707378818446,1.9226598416608352e-50,3.953812589263407e-48
LAMC1,-37.10336778557265,7.5866844712772386,8410.669286957216,1.9667651617663456e-50,3.953812589263407e-48
ZNF549,-37.70762393556482,7.279727536364562,8320.418082333044,2.4699799038110446e-50,4.7696105481932745e-48
GPATCH1,-40.05178448698477,6.673332638444759,8312.388051811278,2.52085743259088e-50,4.7696105481932745e-48
TRAPPC5,-39.22777998698862,6.842212583697131,8235.519337378562,3.0672287726060324e-50,5.637566484049887e-48
DELE1,-37.9059086463942,7.295419342862585,8213.59223842622,3.244847359181172e-50,5.798361961559023e-48
MED22,-42.2257108236058,5.915284090644751,8160.637247495073,3.71968728877901e-50,6.467229278031181e-48
STMP1,-37.864937100227124,7.369377622467842,8143.32352795871,3.890287807601227e-50,6.556491402533414e-48
ANAPC16,-36.9349008898612,7.666215070162362,8135.032427528041,3.974866542807448e-50,6.556491402533414e-48
SAMD5,-39.9890745219508,6.561643863043975,8107.811082165248,4.2663557973538713e-50,6.861366711094363e-48
WHAMM,-39.00554377976656,6.955806169503963,8020.34963251543,5.364209257801664e-50,8.388822098428189e-48
ZNF2,-42.13972934220916,5.856567332995993,8012.453830164188,5.476924112140276e-50,8.388822098428189e-48
MPLKIP,-38.414348406898185,7.158759736005608,7982.0737579754305,5.934271588395371e-50,8.877946308871495e-48
AVEN,-43.607620595149136,5.440480939755216,7919.462184501641,7.007600963560614e-50,1.0245431136042144e-47
CRIPT,-33.803337592197295,8.689405179684904,7907.664115458861,7.231662260860773e-50,1.0338062960914966e-47
ZNF398,-36.656699834476846,7.716856932732489,7886.147999259086,7.659812948148288e-50,1.0712081890312596e-47
