GeneID,logFC,logCPM,F,PValue,FDR
18648,0.530330002174763,5.82603180818558,126.360401633793,1.1347739785238e-14,3.08420219622984e-10
70316,0.776125579981918,4.19118303707433,111.098241980617,9.44900211620574e-14,1.28407214258178e-09
18655,0.633039304843636,7.71715340320182,102.264128622592,3.79446293340004e-13,3.43765693556265e-09
19944,0.843428827498359,4.52860016585186,100.165732750566,6.91952065318172e-13,4.70164129582065e-09
27367,0.616854474563074,8.64351709604125,96.5458473056924,9.84690577200482e-13,4.7083802694477e-09
328451,-1.29945094129879,2.5825691470401,97.8397650075577,1.03941578485913e-12,4.7083802694477e-09
100862081,-0.955467653968492,4.33145865614329,96.3462665700537,1.91914273881087e-12,7.24829078966849e-09
23980,0.726603929312639,6.39028711183637,94.5446538247858,2.1334974177618e-12,7.24829078966849e-09
68193,0.787325626814428,6.21358480701347,94.4226963694546,2.84732652580973e-12,7.86576977968893e-09
19921,1.14963969447812,6.82698673912284,101.557335334361,2.89406151061074e-12,7.86576977968893e-09
170930,1.08236918947316,5.62429789327225,98.3957365095194,3.51707179451963e-12,8.690044936659e-09
66101,0.806411436113328,3.31665165221927,87.0910620345488,4.22347171620638e-12,9.5658114812311e-09
668936,-1.44740377427188,0.9318699561586,85.6804739274968,5.39383129146339e-12,1.12768415900526e-08
628308,0.838881338475101,3.93780698774786,85.4834347969348,6.97859588219497e-12,1.35479469630126e-08
620499,-1.86482091665552,-0.471017942816467,82.6472268795531,9.21133994949231e-12,1.66903338991501e-08
547150,1.33748795972476,3.39907751910616,89.7611288455729,1.00209484955569e-11,1.70224599475463e-08
19896,0.506099285155772,5.33980590072967,80.3669655953271,1.38923404391532e-11,2.10569373635397e-08
432730,-1.8072049412004,1.75163229451074,84.9792680424622,1.4514770353539e-11,2.10569373635397e-08
78294,1.1134696413355,5.54221740605488,89.6358270288526,1.4720254972856e-11,2.10569373635397e-08
100040298,-1.19860467534922,2.01315128040913,79.6678198515201,1.57816286798833e-11,2.14464442945273e-08
26451,0.743611344023762,7.06524702172121,83.9353626854019,1.77324246530181e-11,2.14513387965435e-08
620790,0.951700577373126,2.69393056215842,78.9867388942847,1.78814155758662e-11,2.14513387965435e-08
27057,0.511115594281917,4.78567240558006,78.9048027350857,1.81530149130027e-11,2.14513387965435e-08
67097,0.988764290361972,5.08392981963097,85.8592423018197,1.90762269227227e-11,2.16030321471951e-08
100862039,-2.26167673765868,-0.445959829602476,78.1980356557337,2.06825658436559e-11,2.16665692662315e-08
277773,0.42271294080756,3.95688087111974,78.1865230011634,2.07266934369189e-11,2.16665692662315e-08
19344,0.290143667992257,6.65924565815371,77.5749436657617,2.32181417730402e-11,2.33720694536837e-08
20104,0.817989980278651,6.57911811139033,82.7607120694928,2.68787119146822e-11,2.60905896831838e-08
100503529,-1.96672521080799,1.85539717408117,82.1591938540152,3.23923530580238e-11,2.7815232926374e-08
64113,-1.64257621030293,0.00178221956394323,75.7427305807354,3.27362141278799e-11,2.7815232926374e-08
19784,-3.84750972441576,-3.80530047226828,75.4480525364273,3.4613034062909e-11,2.7815232926374e-08
71832,-2.0140168290464,-0.299582089092767,75.3669286760363,3.51492062890499e-11,2.7815232926374e-08
20116,0.953831875609914,6.57303935287634,83.3347101903666,3.54264283630671e-11,2.7815232926374e-08
56436,0.444040837300264,4.54018488596591,75.2943632113209,3.56361657291504e-11,2.7815232926374e-08
17709,-2.06162653798765,7.29167616492931,87.0697729114993,3.58193146334703e-11,2.7815232926374e-08
22186,0.673862545520565,6.45045248805281,77.9329609029934,3.77004734455060e-11,2.78449297058808e-08
67532,0.637420273994687,4.73339564155678,74.9691698177264,3.79065601794617e-11,2.78449297058808e-08
27176,0.971634317286961,5.39841611091441,81.8689399791568,4.05896517023216e-11,2.83491320050897e-08
74558,1.84738058482395,-0.865263582632205,74.5986017222942,4.06790591338348e-11,2.83491320050897e-08
170658,-1.37763866273963,1.759182916487,75.3392494814995,4.29696021640399e-11,2.9196770430411e-08
666170,-0.509503804003312,6.14980524478685,74.1247450150608,4.45362435125121e-11,2.95231844494284e-08
654432,-1.4519349767251,0.496308815391432,73.2472711634362,5.27217674757205e-11,3.41172599576811e-08
329575,0.858785595776374,4.7141863127895,77.3691041449049,5.46014349715155e-11,3.45119163044377e-08
68194,0.543426603723955,5.21586904852464,72.8576545065723,5.68465341676324e-11,3.50691013850992e-08
23950,0.641081298335427,6.48831482689684,75.0482019111784,5.80635623948439e-11,3.50691013850992e-08
14113,0.592638524582018,3.8427257458357,72.3150073953842,6.31613331398045e-11,3.73187363784075e-08
100043813,-1.37587092389683,2.78786243264937,76.3076290727376,7.81442566574000e-11,4.51889947168399e-08
100504573,1.6497521575284,0.448802834157399,70.7362875294918,8.60558842261315e-11,4.69385037299343e-08
17720,-1.66105614342392,3.33407571909266,79.1147509257135,8.75912355265091e-11,4.69385037299343e-08
665211,0.863415854569246,4.72476052888584,74.866406947685,8.80858841996625e-11,4.69385037299343e-08
668829,-1.5173872359903,4.18282575911401,79.5757579475206,8.95561051472331e-11,4.69385037299343e-08
620883,-1.75425082400244,3.59238307633267,79.6567391857292,8.9804709296022e-11,4.69385037299343e-08
22187,0.984979388250611,7.71866355948752,78.2354648017165,9.64727730959432e-11,4.94723301882007e-08
98758,0.653427652873933,5.36517521479286,70.3434389985672,1.30013614386425e-10,6.54377782483084e-08
67945,0.77477317441944,6.67997576051058,73.3056992586583,1.40093668999839e-10,6.92291969044843e-08
100502741,0.898312610566595,1.7500857264232,67.9874071118731,1.49004303060826e-10,7.20869134921212e-08
100101806,0.537545678559872,4.73502654012191,67.8755962237985,1.52412776536519e-10,7.20869134921212e-08
667952,-1.27766107260807,1.05211705667392,67.8032651771072,1.54661043579907e-10,7.20869134921212e-08
19943,0.547193157427226,4.26813361052555,67.6208898827933,1.60484989843069e-10,7.20869134921212e-08
620678,-1.32626512670616,2.74811853243074,72.0307400613925,1.60499822827164e-10,7.20869134921212e-08
