SYMBOL,logFC,logCPM,F,PValue,FDR
BCL7A,-35.434804422726096,8.137940660553484,35002.21658086869,3.4661714802801466e-65,2.360116160922752e-61
ALG11,-31.157784001069587,9.511269504509773,33373.261646736246,9.82222879776134e-65,3.343977794197848e-61
ZNF439,-36.896131912770855,7.63724783687391,32390.57788860891,1.8875193702702355e-64,4.190972741359407e-61
VHL,-34.81447624251672,8.322824230189099,31697.89817131937,3.0273834444252534e-64,4.190972741359407e-61
HAUS3,-35.226237821264895,8.198688398076179,31673.148277559336,3.0795063174981264e-64,4.190972741359407e-61
MED13L,-29.824736165282683,9.975390582584135,31410.934547061202,3.693029291842627e-64,4.190972741359407e-61
CCDC127,-36.12925325328552,7.9444412863528004,31178.829917495776,4.342853264619203e-64,4.2243554112560215e-61
ZNF546,-35.779739441489504,7.984796791993428,30575.648641088497,6.655537790223825e-64,5.664694601704253e-61
LOC344065,-41.47091345500175,6.1547805606456745,30394.425041157905,7.578833164392713e-64,5.733808335149998e-61
JRK,-39.035245725875896,6.886096911635847,29984.028863695956,1.0200468815631599e-63,6.146628582876237e-61
N4BP1,-35.79501978879282,8.078836626084554,29967.76484826795,1.0322131055762462e-63,6.146628582876237e-61
TCTA,-41.799712706731746,6.052914623538349,29901.635554470042,1.0832654280292972e-63,6.146628582876237e-61
MSL2,-35.54110035355632,8.076794629715735,29194.690200984573,1.8272670190476447e-63,9.570662409765701e-61
ZNF398,-36.60353696964237,7.757253344440224,29036.478668889005,2.057644253222893e-63,1.0007499800139055e-60
ZBTB4,-33.84409093605192,8.70799591076412,27921.694274286703,4.840430177391539e-63,2.1972326051905993e-60
SSRP1,-35.522420094450595,8.133044083432033,27792.62277541959,5.356137645504093e-63,2.2793713267648357e-60
CNPY2,-37.34065974972059,7.498318448983882,27334.398012674854,7.702082065307018e-63,3.0849103989809106e-60
HNRNPL,-33.54918642613866,8.810984765536878,27133.78644865118,9.04704956504844e-63,3.3907280773818883e-60
ZNF674,-39.47923925613823,6.723502641488879,27043.297359274395,9.732064862659474e-63,3.3907280773818883e-60
TMEM62,-39.34243054243864,6.838043769107943,27014.7141060977,9.959547884805077e-63,3.3907280773818883e-60
SMCR8,-36.751571116380106,7.727929184862243,26937.15848429897,1.0605235517970203e-62,3.438621363898053e-60
ZNF550,-39.58333492967624,6.781679695362993,26713.488152755617,1.2724456733887287e-62,3.9382193591381153e-60
ZNHIT3,-34.10246201764826,8.634475828144677,26379.3085255268,1.6752883351455467e-62,4.95958185826349e-60
CIAO1,-33.86738139929159,8.70354606121831,26250.061364905883,1.865063975858256e-62,5.111179670121948e-60
BCDIN3D,-42.180111911416965,5.7883245419440845,26242.636876929264,1.8766264026002155e-62,5.111179670121948e-60
FEM1A,-33.92017666513025,8.574158601927339,26086.714395002662,2.137580571643569e-62,5.597994658585023e-60
TMEM69,-43.38180993075691,5.457039151977544,25699.04702597577,2.9647224294538473e-62,7.362599400779462e-60
RPUSD4,-39.65602028057208,6.773904759835976,25674.35217582842,3.0276513911268165e-62,7.362599400779462e-60
GTF2I,-27.885320090022777,10.639259228737924,25295.38419750991,4.1898560750056405e-62,9.837493108521864e-60
SLC25A53,-40.832997760802954,6.263643292179469,25166.518666254015,4.68444505774541e-62,1.0477936753941979e-59
ZNF224,-37.51185516160483,7.408193680034723,25145.58332461408,4.7703927063034414e-62,1.0477936753941979e-59
RTL10,-39.36550273056156,6.842237220343791,25093.17946691602,4.992839484401858e-62,1.0623826265403828e-59
MED22,-42.52346995433523,5.773018253349034,24883.253172814875,5.998668190365335e-62,1.237725203278714e-59
EIF1AD,-40.87420582759729,6.38128171387913,24839.528855787165,6.233630335348994e-62,1.2483761456879793e-59
GNA11,-39.78786466774991,6.7923376211402005,24683.135072646433,7.15591956512141e-62,1.3921330376831909e-59
ELAC1,-43.138971265301876,5.511029500187437,24587.38132707784,7.790084367619372e-62,1.4734079016422306e-59
E2F4,-41.92082147295218,6.047444686573048,24474.408732168642,8.614597659873419e-62,1.5853187963804896e-59
POLR3K,-40.95236697016883,6.261045627958594,24315.502339536983,9.931960691288192e-62,1.7768090585194168e-59
TRNAU1AP,-40.66619155839654,6.328640032190169,24288.38338917632,1.0177052912653438e-61,1.7768090585194168e-59
C5,-38.584099624959,7.042641885565114,23861.272553709092,1.4994692481336462e-61,2.552471527635499e-59
PAQR7,-41.453611302037004,6.140715203492933,23796.47833566539,1.5912339789903813e-61,2.6426127226696356e-59
CNIH3,-40.768326616809894,6.415632082115904,23769.440953648624,1.6312448696020514e-61,2.644558646933421e-59
CRIPT,-33.4708483361923,8.782281440970255,23657.844646071404,1.8078587284705186e-61,2.8627232749199446e-59
NUDT19,-42.17899767705295,5.832355816972854,23583.526952402055,1.9364793313216896e-61,2.996701765220315e-59
GEMIN5,-37.37507632323429,7.529993665123301,23530.649079930303,2.0337967207272267e-61,3.077360415873708e-59
CWC25,-37.22732634908559,7.558241340790424,23365.20651200981,2.3727036131577093e-61,3.4612745321596947e-59
ZNF175,-38.65249696158444,7.112463532918525,23357.80136424953,2.3891893524967785e-61,3.4612745321596947e-59
DECR1,-34.76461273688446,8.345045548477401,23126.857832034275,2.968333983996507e-61,4.210705436881711e-59
MRNIP,-36.8699772224544,7.575093235715695,22996.34166556283,3.3589289063370346e-61,4.667540188418136e-59
NOM1,-38.70196731944571,7.042428398082454,22922.943460504364,3.601861924209843e-61,4.9050155683889645e-59
RNF115,-31.150482293731052,9.542587469705348,22895.84623394453,3.6961317106640424e-61,4.934698199590483e-59
YKT6,-37.771276582324816,7.469199454650251,22842.286919272858,3.890131141667085e-61,5.093827489155996e-59
ZNF558,-39.02927115320206,6.947002642440423,22796.325181163404,4.065097893177786e-61,5.2225002933297246e-59
LLPH,-36.91703911105594,7.596556140058058,22745.680301058244,4.2674572863191446e-61,5.380947530101307e-59
ZFP82,-37.43910484488097,7.394596619311492,22381.27181529382,6.0726066974683765e-61,7.51788709146585e-59
TMEM127,-37.662730450216706,7.482119446371594,22244.6905744401,6.941278662651558e-61,8.439851145356152e-59
OPA3,-37.905969541099246,7.27224424123086,22131.34439655424,7.7606264667408e-61,9.270544844217212e-59
BORCS8,-40.25214265551364,6.511168212536878,22095.40291868198,8.041074252465897e-61,9.439943893972465e-59
RINL,-43.42580784849843,5.505081168408661,22077.266565077563,8.186594214854383e-61,9.447884747278558e-59
DCP1B,-41.948884553681346,5.9585503753367846,21945.82335100191,9.327108535520753e-61,1.0580074538199226e-58
MRPS25,-35.0958396984675,8.21823386240759,21929.66129009254,9.478404271260872e-61,1.0580074538199226e-58
NUFIP1,-39.77252201728886,6.771646365600864,21850.563951222855,1.0256752246182145e-60,1.1192177488152727e-58
DELE1,-39.03730951063208,6.922883101049694,21840.978638913897,1.0355517429191097e-60,1.1192177488152727e-58
RNF168,-35.623924500580486,8.081554384806273,21802.120665252914,1.0766204280412822e-60,1.1454232022707954e-58
CSRNP2,-35.30426401515449,8.246060082543153,21766.543315773913,1.1157162857665441e-60,1.1687557215052921e-58
CMC2,-36.381424780344986,7.818443812964345,21715.66045752824,1.17423022475713e-60,1.2114141818744391e-58
ZSWIM1,-41.36611376396782,6.062201650554852,21433.72208712065,1.5620956910538278e-60,1.5875088896097782e-58
RBM15B,-38.70108171365085,7.048458632653725,21402.38394230928,1.6128197628071093e-60,1.6033983779576195e-58
KDELR1,-41.08084071860543,6.29754692196889,21395.116382489938,1.6248272592021698e-60,1.6033983779576195e-58
TRAPPC5,-39.75622158907931,6.75866422854233,21263.478633972405,1.8592837940474427e-60,1.8085519076670055e-58
ZNF35,-41.857785344845446,5.985328427649151,21181.344660075603,2.023269171400715e-60,1.9403436321221787e-58
TANGO6,-35.45594518092093,8.158653501393452,21139.42944731274,2.1127179978741812e-60,1.9979856732674026e-58
SMG5,-35.57369184222981,8.11748468230993,21069.33747766584,2.2716552942082712e-60,2.1188631367485095e-58
EMC8,-44.044253925600835,5.362152226072606,21028.997936231073,2.368750794490317e-60,2.1795708323898068e-58
PAICS,-35.825345100389086,8.002167619426617,20999.786021085303,2.441765526872775e-60,2.2167975296635632e-58
WDR70,-37.2618395013454,7.487345083362262,20960.328303434657,2.5441458193808885e-60,2.2793538005479565e-58
TOP3A,-38.78215775597551,6.918800829752367,20791.406798850567,3.0359091366144777e-60,2.6846110793776597e-58
ZNF549,-37.22824619225624,7.454435698181047,20716.846223777957,3.283691272724848e-60,2.8664940866645503e-58
CHAF1B,-40.470649239343714,6.331181689061553,20700.992084546506,3.3390529175929945e-60,2.877925483024139e-58
ZNF629,-39.553719601761905,6.721442090441547,20603.670303073424,3.700985032862362e-60,3.1500008860949778e-58
WDR61,-36.82855657086349,7.707505653246978,20578.12769087506,3.8026155028091866e-60,3.1965443158799694e-58
MANSC1,-39.89169062737208,6.594859389944883,20488.129918130944,4.1845850127495466e-60,3.474736506318495e-58
COA7,-37.730730503430756,7.353995628372385,20470.234705307706,4.2652050206558316e-60,3.499009757306694e-58
PGBD4,-36.575657518069015,7.767864533399694,20398.937946763803,4.6028873898435807e-60,3.731078599695826e-58
TMEM42,-40.07425502878107,6.674067660658096,20328.0634780995,4.9663735457361527e-60,3.978357349754996e-58
TIMM29,-44.25724705199059,5.268379190032234,20316.22602122955,5.029950860569357e-60,3.9824343499554366e-58
PRPF6,-33.91149597725201,8.645924617159986,20296.152953589586,5.139713157415327e-60,4.0013267090895176e-58
TIMM22,-37.799997621053,7.477227837573509,20290.45168425913,5.171343081214239e-60,4.0013267090895176e-58
ZNF454,-43.351919757728005,5.4882570891493385,20261.35190421864,5.335986024576284e-60,4.0152986172436205e-58
RIOX1,-43.43125241017614,5.550214231246989,20257.296541240412,5.35936228320327e-60,4.0152986172436205e-58
ZBED4,-39.68541981140949,6.704630417338274,20256.094481065775,5.366311854445139e-60,4.0152986172436205e-58
TSTD3,-36.23293752628249,7.804778579123668,20209.924625255055,5.640497426280567e-60,4.174581192993955e-58
DESI1,-35.2754142922449,8.27283241360539,20065.122383710604,6.599528740965076e-60,4.831848515831312e-58
CEP95,-35.24127926754266,8.104388741110117,20045.56281222748,6.741588720538677e-60,4.8833486806540266e-58
DCP1A,-38.14058748455728,7.228618088637368,20003.479630781276,7.058186323355227e-60,5.0588621763921836e-58
FOXJ3,-32.250155911802075,9.249950540326113,19956.22230706981,7.432320425400351e-60,5.271528101724061e-58
ZW10,-38.313562662321466,7.211110298303952,19890.562302082453,7.986912881073258e-60,5.6064834852812174e-58
BBIP1,-35.68741586563003,8.034364839989308,19768.167751060435,9.139348174563947e-60,6.3499818082250935e-58
SOCS7,-31.12987352890822,9.641604361914712,19721.34384940036,9.625091359710055e-60,6.61992394628947e-58
XKR8,-43.51782112022421,5.4775024617023975,19661.952558295296,1.0280338653031645e-59,6.999882588849247e-58
PGBD1,-42.262287044474874,5.817914370176855,19553.364573990515,1.1601829742840335e-59,7.821471160297014e-58
ZNF280D,-36.28799188089167,7.783612796392551,19542.976497208536,1.1737239629813124e-59,7.835182807784073e-58
SDHAP4,-36.648963427606695,7.706101975968489,19439.862900520693,1.3174497978365762e-59,8.709238517931308e-58
LCMT2,-40.28706685102643,6.578529646293835,19367.963667848,1.428475340203547e-59,9.352392876390337e-58
SEPTIN7P2,-36.589916057233886,7.746747589557873,19314.836106662016,1.5167745372253098e-59,9.835921737111556e-58
