SYMBOL,logFC,logCPM,F,PValue,FDR
CCL4L2,-4.099419951095735,2.1286739291894086,21.208713681172114,2.889813828924865e-5,0.176423134255863
HSPA6,-3.001155233014156,3.358171396698529,18.12315387998565,9.175426629184058e-5,0.28007989785584336
SIX4,0.5512496688672273,3.4764713193780934,16.601080676170774,1.6593980568251206e-4,0.33768750456391206
LATS2,0.46198852528935797,4.38222308065128,14.410892819727714,4.0071080617395374e-4,0.5893800348770105
HTR7P1,-0.427206090351432,6.43952705064678,13.863847987571903,5.022918327716355e-4,0.5893800348770105
LOC391636,-0.8753127894035425,2.3816748149897684,13.166391922351199,6.723554646955108e-4,0.5893800348770105
DUSP2,-1.1401536232842409,3.0920106072849007,13.15431288694131,6.757838237738041e-4,0.5893800348770105
TMEM50B,0.4280637748121919,6.525702113841135,12.431609160643966,9.182460660141651e-4,0.6302176873926342
IFNA13,1.3532632827680826,1.6751481722203334,12.339099182627532,9.553151094211538e-4,0.6302176873926342
LOC100419774,1.1030608573699847,1.4159031868602214,11.943613735975733,0.0011324041412370599,0.6302176873926342
IFNA2,1.204030727498301,1.576636739461631,11.937235542293365,0.001135527364671413,0.6302176873926342
EIF3FP3,1.0904220565141982,2.0511234384281134,11.392832190921826,0.0014384648771019646,0.7318190062256245
PIWIL1,-1.2076018795229566,1.824430044334999,10.801915767838612,0.001865379578176809,0.8205091114943399
PIP,1.420392961311358,1.0973990011441805,10.684944811100726,0.001964655453949165,0.8205091114943399
ZNF579,0.6788960635933227,1.988100759328279,10.6259632653164,0.0020168060432209896,0.8205091114943399
MTDHP1,0.7381155506525443,1.5664328794506066,10.48190545336937,0.002150392429796796,0.8205091114943399
IFNA11P,1.0976699587656187,1.9643909579980714,10.167919712794847,0.002474843720635235,0.8887600537928301
OR12D2,5.9554684194266585,1.045663527524429,9.998560858419005,0.0029201270381096316,0.9904097537588501
MDC1,1.4002994986730317,7.612704069728752,9.444997954673287,0.0034339388166817406,1
GTF2A1L,1.5638102103213005,2.057577746045563,9.417125926359898,0.0034779756804723953,1
MT1H,-1.3665782475950345,1.9254220782877636,9.318163034674273,0.0036392027163425766,1
ARC,-1.1543865297410498,3.0014251050323324,9.228237050525877,0.003792543948655805,1
EIF4A1P10,-0.6010553744919116,2.7734604666963527,9.20585884080092,0.0038317515831515947,1
NUDT19P5,0.8569668740285159,1.4254044297905526,8.999935707878512,0.004213251649383053,1
