SYMBOL,logFC,logCPM,F,PValue,FDR
DELE1,-89.10315055556393,7.197309008575038,15559.346199185746,8.024395437858611e-34,5.62831096011403e-30
ZNF2,-100.79217874142111,5.491791742181153,13280.490396302308,4.866763467617897e-33,1.1809905907370542e-29
NSUN6,-87.92994208842742,7.314232414873045,12963.394533167835,6.407406139747941e-33,1.1809905907370542e-29
ZNF234,-92.64247312141998,6.6946239470639215,12471.9522103271,9.946834633057938e-33,1.1809905907370542e-29
ZNF439,-89.85661013638276,7.151074044773521,12313.53366095557,1.1504293223400433e-32,1.1809905907370542e-29
ZNF674,-94.62441793573342,6.449621223260654,11913.770073899752,1.674783909425178e-32,1.1809905907370542e-29
SMIM7,-89.47889414703864,7.162177610128908,11892.811191161474,1.7086763667064332e-32,1.1809905907370542e-29
CENPBD1P,-101.42689727883179,5.463504800569027,11881.238367183149,1.7277098356967244e-32,1.1809905907370542e-29
GATAD1,-82.71683937873837,8.078118685114447,11777.496954174341,1.9090078949091956e-32,1.1809905907370542e-29
KDELR1,-94.39151093827505,6.4745406952353255,11770.24686626688,1.922430307068562e-32,1.1809905907370542e-29
ZNF550,-94.81775090545284,6.391025797928292,11742.30151839294,1.9751353683450882e-32,1.1809905907370542e-29
ZFP82,-89.6980660682749,7.128282581948522,11670.516961455176,2.1178657097551762e-32,1.1809905907370542e-29
MRPL57,-92.1455359112981,6.7675435281503855,11636.732166405114,2.188890459022199e-32,1.1809905907370542e-29
DCP1A,-90.57966984221099,6.94976869452985,11309.387047829328,3.0284222503403046e-32,1.5172395474204926e-29
NUDT19,-99.88577917673467,5.675948234979667,11204.60561739281,3.366736413463995e-32,1.5742859469357643e-29
ANAPC16,-86.91474524254478,7.489661917334633,11084.85087342062,3.8045455798683627e-32,1.5865018143458632e-29
LLPH,-88.00425963703316,7.344729736777595,11029.000060105152,4.0295866366970056e-32,1.5865018143458632e-29
TRIM52,-85.806644342517,7.657129401878379,10970.321294009902,4.2817189689203346e-32,1.5865018143458632e-29
ZNF285,-95.1960130573917,6.319853170904467,10966.746581366227,4.2976239624424586e-32,1.5865018143458632e-29
POLR3K,-96.62186504353033,6.163035729240719,10889.456246192389,4.6577167108589747e-32,1.6334612504982424e-29
CCDC127,-86.09757916457252,7.642986661544418,10818.725033718316,5.016141771644701e-32,1.6753913517293303e-29
ZSWIM1,-96.947037915231,6.065021609411848,10751.16646019617,5.386654353883412e-32,1.6905031870050044e-29
ZNF629,-90.79988926483324,6.990702997871209,10716.342581428447,5.589181228472437e-32,1.6905031870050044e-29
ALG11,-75.92249509853346,9.079714954987915,10684.043922408291,5.784442042788723e-32,1.6905031870050044e-29
MAP3K3,-92.67934573224187,6.7192781635438354,10435.13925747331,7.563464548623804e-32,2.0233230175632897e-29
ZNF35,-100.53916138693796,5.628679599426589,10419.668375031608,7.692201251293709e-32,2.0233230175632897e-29
JRK,-91.21649223122492,6.904697760139325,10314.776941510501,8.630478040144199e-32,2.0233230175632897e-29
TOP1,-77.43533697688095,8.825165079127862,10262.755229980317,9.141414077313274e-32,2.0233230175632897e-29
CRIPT,-80.4027454131515,8.454420220232787,10188.795886993876,9.925302663002802e-32,2.0233230175632897e-29
MED9,-86.61716999822764,7.558480013933966,10155.65577190671,1.030002010416479e-31,2.0233230175632897e-29
ZNF543,-92.7695140925422,6.68671350396652,10149.368802829,1.0372828973497402e-31,2.0233230175632897e-29
HAUS3,-84.81342793111402,7.8326465113021975,10135.211466147872,1.0538842015262226e-31,2.0233230175632897e-29
LCMT2,-96.55973319551258,6.164403834908277,10130.401723552784,1.0595898376369492e-31,2.0233230175632897e-29
ZNF595,-88.83611220106397,7.245857552100132,10100.536271610035,1.0957790126329527e-31,2.0233230175632897e-29
ZNF790,-96.65855079208285,6.112833996431799,10091.057327578708,1.1075443991626352e-31,2.0233230175632897e-29
CNPY2,-88.27408885082491,7.3242637542845666,10081.109491154624,1.1200397213154538e-31,2.0233230175632897e-29
ZNF280D,-86.7210484304954,7.5297138435936875,10064.681769552779,1.1410113211331564e-31,2.0233230175632897e-29
TAF15,-77.19942785354738,8.895708190672535,10047.65556354825,1.16319854861013e-31,2.0233230175632897e-29
MPLKIP,-90.62062299629459,6.985985619325758,10007.934922123768,1.2168056020954466e-31,2.0233230175632897e-29
NOCT,-100.05249650493262,5.681774269878289,10007.859865780267,1.2169094072024946e-31,2.0233230175632897e-29
ZNF224,-90.19041130819477,7.040798285476568,9995.21818561571,1.2345314315644172e-31,2.0233230175632897e-29
TRNAU1AP,-95.27393936549412,6.327427297413134,9993.158955652676,1.2374281188566045e-31,2.0233230175632897e-29
NSMAF,-86.60270394637685,7.555541103266261,9964.789802488482,1.278096147597905e-31,2.0233230175632897e-29
MED13L,-69.93246247977005,9.92325990112524,9959.357733432922,1.2860477861687133e-31,2.0233230175632897e-29
CMC2,-86.79271472414045,7.534948961872461,9905.754119821446,1.36746499241464e-31,2.0233230175632897e-29
ZNF558,-92.97454091749727,6.599109665176787,9890.319414128044,1.391935709205073e-31,2.0233230175632897e-29
LOC100505555,-92.2067457194035,6.797564305624617,9883.487061041862,1.402919695767464e-31,2.0233230175632897e-29
ZNF846,-92.2067457194035,6.797564305624617,9883.487061041862,1.402919695767464e-31,2.0233230175632897e-29
ZBED4,-92.67007157783813,6.683637176910572,9876.961149630228,1.4134991140661705e-31,2.0233230175632897e-29
SMIM12,-88.62179584904746,7.3605307704663705,9852.22199108922,1.4543998500601813e-31,2.0402321096644223e-29
FITM2,-92.81660688581383,6.657517494640251,9776.093001145364,1.5885522573313742e-31,2.1847265750827959e-29
H2BC6,-105.54962988698469,4.823850103248621,9749.865561723871,1.637839875049109e-31,2.2091940160758558e-29
BORCS5,-86.0763933331439,7.700114217821434,9731.509539682402,1.67332379289677e-31,2.2144703930901782e-29
MRPS25,-82.33973246245,8.21610466788819,9698.941779356204,1.7383557671168047e-31,2.2383758958756944e-29
ZNF175,-92.72192350923162,6.700521082778146,9690.71558031054,1.7552134912056342e-31,2.2383758958756944e-29
GBF1,-75.90675253147926,9.114797781276122,9665.17382002323,1.808698797487214e-31,2.2653952438527354e-29
RPUSD4,-95.3261551531714,6.380905689376601,9642.740491316024,1.8571390313834811e-31,2.285258450197147e-29
DDX52,-79.44721729624536,8.570503910234734,9591.185196564576,1.9738963065880423e-31,2.387053223173884e-29
PIGBOS1,-103.45916957452064,5.198679536266426,9569.617385396028,2.0250893383650003e-31,2.4074536642867987e-29
POLD3,-94.17772374511691,6.4524180358545165,9541.399170254877,2.0942602479655525e-31,2.448190229871731e-29
RBM15B,-89.30781417739841,7.171585874231459,9478.02933556349,2.2591498624659286e-31,2.5845093781679863e-29
