SYMBOL,logFC,logCPM,F,PValue,FDR
AGKP1,8.928184945572797,3.792118787272454,18.771968542725823,8.913879590374859e-5,0.5935752419230619
MDC1,6.468609328966362,7.752766900069115,16.388861318427494,2.1563557387226751e-4,0.667933901460776
HCN3,2.85499372840408,4.54826131466052,15.139005922278555,3.485354151879837e-4,0.667933901460776
IFNA20P,-3.097954888807364,1.1510951399618747,13.982631557515711,5.495916360229761e-4,0.667933901460776
DUSP5,-2.5313473668361723,4.711823850295201,13.978208332918555,5.505617911404562e-4,0.667933901460776
EEF1B2P6,4.0152341311010975,0.5619431498055146,13.552382821923953,6.529647180981542e-4,0.667933901460776
RPS2P42,-3.82121382540445,1.0790352161178243,13.37233071627859,7.021380552974068e-4,0.667933901460776
HSFX3,-11.221139523522789,-0.2229445136241585,12.496061485626873,0.0010859592274705843,0.807044685128564
ANGPTL7,-2.833438715497479,2.5532616951934894,12.295221032284262,0.001090764704333545,0.807044685128564
PRPF31,2.3299005084256783,7.268150941388046,11.651492880013333,0.0014267373190717321,0.842152952421792
RPL6P7,-2.3731212085915754,2.3056897130721836,11.00338947412721,0.0018774462492104017,0.842152952421792
TARP,4.719649248619658,2.1503921325828363,10.610392162116826,0.0022222253745639003,0.842152952421792
TRGC1,4.719649248619658,2.1503921325828363,10.610392162116826,0.0022222253745639003,0.842152952421792
CRABP1,2.1802151099296005,2.721820498991194,10.58043184073464,0.0022511248001090356,0.842152952421792
GOLGA6C,15.837405460491905,-0.5963604222366068,10.659812434886733,0.0023953869437725265,0.842152952421792
EMC6,2.5598099159139562,3.53073678329699,10.365789336425122,0.0024701627939882785,0.842152952421792
CDIPTOSP,2.931862993749311,0.9176631256217015,10.30157481707312,0.002539993440754872,0.842152952421792
RPL21P99,-3.2375335800960285,0.9940734608751755,10.275825498538126,0.0025685791180601043,0.842152952421792
RPL6P19,-2.451474780366849,2.4321429183274033,10.103017439302224,0.0027694575508293608,0.842152952421792
TATDN2P1,-2.9078694082514502,1.1512755938852555,10.058084801955994,0.0028243695016310394,0.842152952421792
OLIG2,1.7198669992405222,5.635919547409301,9.879077465604501,0.0030548531630670847,0.842152952421792
KRT18P15,-4.142714356269144,0.5833967526309688,9.819408586604494,0.003136042813310337,0.842152952421792
RPS10P2,-2.4865017113730663,1.438982572871571,9.805129474603428,0.0031558090317619436,0.842152952421792
LRRC37A2,-1.7352052953522454,10.008961588840755,9.76050649965177,0.003218435064229414,0.842152952421792
VN1R76P,-2.921242868545697,1.8516410117354387,9.74426789438679,0.0032415508209663515,0.842152952421792
CCND1,1.2806854999348518,6.601024600955275,9.711883009674208,0.003288177919051898,0.842152952421792
CFAP57,1.3805110278654373,4.1679036856133855,9.380995774939514,0.0038074583957946545,0.8428380590907573
APOBEC4,-2.006418125503925,4.487460789688559,9.329569174602263,0.003895679122770998,0.8428380590907573
ZNF415P1,-2.969056041223335,1.6571502965689113,9.242725549845531,0.004049615702089988,0.8428380590907573
OSTCP1,1.5300475181998385,2.777792321734031,9.211385654887358,0.004106741621253056,0.8428380590907573
EGR1,-2.892236884470704,6.794075019215966,9.083813212252618,0.004348256133920867,0.8428380590907573
TMSB4Y,10.941862529708358,3.8642389687003225,9.1676745350716,0.0044553109421402535,0.8428380590907573
EGR4,-3.310116562905757,2.429055160064625,8.994164996344178,0.004526967139678188,0.8428380590907573
KRTAP3-1,-3.6424959718350256,1.4987790469733964,8.326781331247355,0.006129465449331427,0.8428380590907573
CIR1P2,3.779347568555934,1.1473218467688073,8.299731234570308,0.006205981068096832,0.8428380590907573
PSMD2P1,-2.2034296295101723,3.77449129005456,8.291808834376328,0.006228582732887969,0.8428380590907573
SMIM30,1.2349028309729442,6.056845311037877,8.291094680138654,0.006230624427472675,0.8428380590907573
ZRSR2P1,12.185554697020372,1.8231503974770804,8.283673266633103,0.006251883682889751,0.8428380590907573
RP1L1,-1.8443769541744084,4.03835608784328,8.199562061216293,0.00649829370480946,0.8428380590907573
H2AJ,1.7742113047765056,3.5505769348634115,8.151146856184619,0.006644797823861132,0.8428380590907573
PGAM4,-1.6506415602829287,2.355189136207448,8.148632282065781,0.006652502293348133,0.8428380590907573
GDF5,2.990147703498836,0.6699141652400492,8.142315775780165,0.0066718975640016245,0.8428380590907573
BCDIN3D,0.6808658248958004,5.716134638468889,8.126239596596951,0.006721532568220161,0.8428380590907573
LOC100422325,-2.3547175953578745,1.6302595496332493,8.11233706550201,0.006764773350215605,0.8428380590907573
LOC100129573,-2.2745676070220586,2.157914191922615,8.08807114367667,0.006840958105196375,0.8428380590907573
CLEC4E,-1.4888915434381735,4.205020625484043,8.072400458341756,0.006890642352457992,0.8428380590907573
"NANOS3",1.8492374913169733,3.3278938434318746,7.972527325253668,0.007216455613638636,0.8428380590907573
GNG5P2,-2.162780462067292,1.7957055898651497,7.960989521210936,0.00725513876269509,0.8428380590907573
LOC100421336,-2.6231555999573946,0.7158405393737363,7.885352491015688,0.007514261517594399,0.8428380590907573
HLA-DRB1,13.86477950789325,4.928386535349383,7.868498088773396,0.007573334621762348,0.8428380590907573
RPL17P24,-2.588489489654666,1.6456202305776646,7.853537696201699,0.007626183860716748,0.8428380590907573
FAM197Y8,-5.17362691084457,-0.014495026536027298,7.839521171929806,0.007676055324574106,0.8428380590907573
RPL7P29,-1.6817512036613975,3.288449586492963,7.839409431676543,0.007676454294722395,0.8428380590907573
PTDSS2,2.0452989396114405,4.613536371229005,7.834713498652174,0.00769324117663782,0.8428380590907573
