SYMBOL,logFC,logCPM,F,PValue,FDR
ZNF550,-13.382098723533664,6.3892598260246345,11042.502441989649,1.0233912133823934e-52,6.4418008223573836e-49
MANSC1,-13.35863774669773,6.6631116150430225,10554.390134553112,2.648633856400497e-52,6.4418008223573836e-49
ZBED4,-13.4909310784506,6.584794366934325,10508.618274315244,2.9021478400769112e-52,6.4418008223573836e-49
HAUS3,-11.97382064602615,7.931825921206502,10335.260189232798,4.117649737200132e-52,6.854857400003919e-49
ALG11,-10.783162798577884,9.154797025108747,9902.277933588575,1.0127105885684432e-51,1.3487279618554526e-48
WDR61,-12.566183858317764,7.3625705089143665,9562.675019872016,2.1092646262389444e-51,1.938969356919564e-48
ZNF543,-13.228848292073703,6.723673481197198,9522.442751252875,2.3047552561328172e-51,1.938969356919564e-48
ZNF234,-13.104262844233775,6.80108773880697,9517.618031108153,2.329442086703185e-51,1.938969356919564e-48
ZSWIM5,-13.579622541064804,6.5065421795955,9378.710972467885,3.173077972338325e-51,2.3364996158380455e-48
NSUN6,-12.63802337018349,7.241242253512178,9295.176267951485,3.829644766198226e-51,2.3364996158380455e-48
MRPS25,-11.904258517895023,8.003780623061402,9291.724343027563,3.8596629785581166e-51,2.3364996158380455e-48
OPA3,-12.776054192028223,7.232165336855899,9164.710015927865,5.154636489450042e-51,2.745197112598261e-48
ZNF439,-12.769193522130543,7.160330562258527,9124.374883355438,5.655387820659358e-51,2.745197112598261e-48
KAT6B,-10.658923060164867,9.335005456419088,9106.250925684877,5.896744009416627e-51,2.745197112598261e-48
ILKAP,-12.748984985452427,7.179507106620603,9085.680466976606,6.183804878956887e-51,2.745197112598261e-48
CNPY2,-12.606540330577706,7.373855745643665,9000.088121313516,7.544918910202629e-51,3.140100938939957e-48
MED9,-12.47652315285216,7.366786352046034,8721.959076990526,1.4593539862305016e-50,5.716375408417006e-48
PPP1R3E,-13.299157846739766,6.667077711049151,8593.913283507094,1.9912870487693735e-50,7.366655809864033e-48
CENPBD1P,-14.425309381180845,5.540129621665066,8460.300887752532,2.767742265479277e-50,9.700208287277108e-48
PARD6B,-13.249794197568116,6.558802882446369,8413.239146148226,3.111908450867151e-50,1.0361099187162178e-47
SURF6,-11.2099873050158,8.875714187554793,8257.733102215596,4.605295927101767e-50,1.460317408503365e-47
LLPH,-12.32695802954398,7.531122172412023,8226.303110371158,4.9894293999490935e-50,1.506482208464303e-47
WHAMM,-13.098145877488491,6.932682417016832,8209.881138385776,5.203347468790954e-50,1.506482208464303e-47
CRIPT,-11.401447001891896,8.577361359897953,8118.509708377279,6.582520834159331e-50,1.8263752597777908e-47
