SYMBOL,logFC,logCPM,F,PValue,FDR
LILRB3,3.8572630932242227,1.5098519414792249,14.682480810703431,3.671057510785271e-4,0.49411304503683534
LOC102725035,3.8572630932242227,1.5098519414792249,14.682480810703431,3.671057510785271e-4,0.49411304503683534
LOC107987425,3.8572630932242227,1.5098519414792249,14.682480810703431,3.671057510785271e-4,0.49411304503683534
LOC107987462,3.8572630932242227,1.5098519414792249,14.682480810703431,3.671057510785271e-4,0.49411304503683534
DUSP5,-1.0792978128422759,4.972860650841964,14.15295717890357,4.557039098856184e-4,0.49411304503683534
CCN2,-1.392005767670267,5.454876470116087,12.984616833655892,7.402408523816579e-4,0.49411304503683534
UST,-0.8173532197593526,7.104313322129896,12.75698735339284,8.147212526293907e-4,0.49411304503683534
KCNA1,-0.7263235763333815,8.96786692874512,12.751298016723373,8.166805481994933e-4,0.49411304503683534
DUSP1,-1.2220379576390574,6.638979972576362,12.719518421623937,8.277161389483513e-4,0.49411304503683534
TMEM262,1.1712795412415775,1.9685891770573416,12.383627593829893,9.544001566701143e-4,0.49411304503683534
DCSTAMP,-0.8699768015471895,3.279580319231604,12.340978193700945,9.718854974923052e-4,0.49411304503683534
NXPH3,-0.7205698828240888,5.868983754028972,12.191487450775021,0.0010358764046893823,0.49411304503683534
EGR4,-2.1189089424789156,3.000496409663579,11.815223319092217,0.0012173177353797674,0.5054045287942948
ANKRD37,-0.725982579903658,5.26801472919439,11.779613001883572,0.001236139658127206,0.5054045287942948
SLCO4C1,-0.6142195435061572,5.122215655258022,11.27657738783608,0.0015372921789457482,0.5866306954856976
LOC100422325,-1.0997108926789527,2.094281399793383,10.941900640778119,0.0017796891442388998,0.6105726621783701
ADAMTS15,0.9673918996223528,2.182418924162524,10.899227032012936,0.001813370939383699,0.6105726621783701
DCP1A,-0.37004322077199137,7.2724140123160215,10.422313710950858,0.00223887847129722,0.711963353872516
SIK2,-0.3728355794417105,9.45022133648699,10.19626719863171,0.0024761475875652132,0.7384583324859081
NOCT,-0.33981661812625885,6.023136153482656,10.104224142208489,0.0025802177934518104,0.7384583324859081
BMP2,-0.6598755701546272,4.16813529061642,9.92872918180801,0.0027916194101196396,0.7389782336319862
RGS2,-0.9409081132759796,7.284288143379695,9.782452730819074,0.0029817598593488035,0.7389782336319862
MRAP2,-0.7648001097699396,7.264304050469851,9.542561072742856,0.003323721480836362,0.7389782336319862
NBPF8,0.49065331007731916,6.350006732225702,9.465003512554446,0.0034429332711678954,0.7389782336319862
FAM43B,-0.6737040110444646,4.1227319311408985,9.449317590529962,0.00346758723838589,0.7389782336319862
MAPK15,1.8927331032230736,2.9087760594375642,9.341443222817038,0.003642260845467673,0.7389782336319862
POLG2,0.3906587135628759,5.388805314669182,8.992114040998928,0.004274518880201499,0.7389782336319862
TIGD1,0.478849493744481,9.764154893607541,8.987009213528822,0.004284574360790134,0.7389782336319862
SEPTIN7P3,1.7971863555176322,2.7776485880011186,8.928426893212247,0.004401774249703805,0.7389782336319862
EGR1,-1.3724464527064495,7.123634431063887,8.890248711876161,0.004479971867645604,0.7389782336319862
ENPP7P11,1.0464536686745607,1.3831905905314708,8.882380269960237,0.0044962697909938145,0.7389782336319862
ZNF583,0.3490944137714253,5.70695132208472,8.676362505719624,0.004946062783645232,0.7389782336319862
TUBBP1,0.9215594395577493,1.533465029777899,8.549015646921628,0.005247676254619427,0.7389782336319862
DDN,0.48064274092355447,9.72506483667391,8.541212551569307,0.005266778537490701,0.7389782336319862
LOC100132834,0.710955935338678,3.132898048585321,8.513379074950016,0.005335516869735107,0.7389782336319862
ARC,-1.5314134709428957,4.97388440393104,8.478941988706753,0.005421878715986942,0.7389782336319862
BCL2L2-PABPN1,1.0547131521064161,5.744924253693462,8.452676595554824,0.005488740401600364,0.7389782336319862
TMEM121B,-0.4837265531436059,6.371193384037313,8.449825147421512,0.00549605138335781,0.7389782336319862
