SYMBOL,logFC,logCPM,F,PValue,FDR
MAP3K3,12.961828049848881,6.843640763581428,3030.896123895125,4.173155741346456e-41,1.5774985171730255e-37
SLC25A53,14.39352923788796,5.853833835664938,3005.0029721331603,4.994214154322699e-41,1.5774985171730255e-37
ZNF550,13.875637414356763,6.532444149252906,2949.905680483613,7.35659187240646e-41,1.5774985171730255e-37
ALG11,10.724074833721593,9.243774170517508,2903.2788545676312,1.0267496261512965e-40,1.6512700862578225e-37
C11orf1,13.873737038894136,6.216844471200432,2793.2646026734087,2.3034581148705105e-40,2.515474021660756e-37
ZNF439,12.869894826105046,7.215183294528229,2790.812067245121,2.3461595103318105e-40,2.515474021660756e-37
BCDIN3D,14.263920718838422,5.869087992390492,2679.8373798782536,5.4794837012454486e-40,5.0356455214445676e-37
MED13L,9.776881806910897,10.084420891977523,2657.056879952702,6.549621611218868e-40,5.266714478121372e-37
ZFP82,12.749606108702167,7.311587507457812,2604.2280678821185,9.964007418483368e-40,7.122051080344834e-37
MRPS25,12.056172375947224,8.159525613934733,2588.005354666049,1.1353255883877035e-39,7.303549510098096e-37
HAUS3,12.054720641880804,8.018364384656453,2542.5198727091656,1.6441573061624767e-39,9.395025279490593e-37
CCDC127,11.921446293364616,7.941309299463503,2534.7590799999107,1.752530753208256e-39,9.395025279490593e-37
PGBD4,12.039446223179507,7.879256316091774,2520.525106881123,1.9711899619329992e-39,9.741545050655754e-37
TSPY26P,13.980398524779682,6.145721964633977,2511.7520625502757,2.1200315670632763e-39,9.741545050655754e-37
VHL,11.633026325615344,8.519795253577051,2471.551405613854,2.9689953701547895e-39,1.2733031477470507e-36
ILKAP,12.743146689617685,7.294739630100968,2443.427069157851,3.769951089615349e-39,1.4475766566297421e-36
WDR61,12.360058259796425,7.495266964922151,2438.2897210383985,3.9392148431034584e-39,1.4475766566297421e-36
CA13,14.127046798372296,5.912847871651794,2435.038690275691,4.050424346235871e-39,1.4475766566297421e-36
MED9,12.475490742903334,7.56203104760723,2401.2097785903834,5.423297557166489e-39,1.7587538730964063e-36
CNPY2,12.381901000128298,7.564731032901801,2400.2669400136715,5.467911932524192e-39,1.7587538730964063e-36
KAT6B,10.54839437883803,9.482988323548975,2388.7739131792478,6.043723781313181e-39,1.8513940516756042e-36
PARD6B,13.122288888369983,6.672103149503562,2359.6477372394884,7.806010951991616e-39,2.282548566098276e-36
CMC2,12.052641382380578,7.876481586744735,2338.5013095018758,9.417954933964879e-39,2.6341610473998293e-36
ZNF284,13.857054017470112,6.07821639012944,2316.088376988959,1.1512284193050114e-38,3.0857718422454743e-36
PPP1R3E,13.37513853846025,6.735985895813927,2297.2321154085307,1.365125461981997e-38,3.512740838772074e-36
ZNF543,13.025441632690848,6.833128895240181,2283.5482119292114,1.5461679806700256e-38,3.8255763921731826e-36
ZNF558,13.176811052343211,6.797866540932864,2261.445278659577,1.893616444450027e-38,4.511716513758157e-36
SMIM12,12.218801835683076,7.5996481310353925,2217.7547445116948,2.843307567429159e-38,6.520415297393122e-36
LLPH,12.26092355717224,7.61082605036434,2214.218835417594,2.939406864983686e-38,6.520415297393122e-36
ZNF629,12.866455252213104,6.910531582593847,2182.817351343593,3.957880820865488e-38,8.487015773542561e-36
TRAPPC5,13.210920678534018,6.842212608748149,2161.8006373566955,4.8412784607692e-38,1.0046433657460731e-35
MED22,14.064833908605712,5.915284082776571,2144.289460743279,5.734596530930054e-38,1.1528331088585324e-35
GPATCH1,13.171980640416127,6.673332935112783,2123.506611210218,7.02351277278089e-38,1.338639546639917e-35
ZNF2,14.138042399169946,5.856567685625699,2122.7121673822794,7.078430595616833e-38,1.338639546639917e-35
ZNF549,12.512971282275375,7.2797274447982,2119.806790320485,7.283131374537089e-38,1.338639546639917e-35
WDR70,12.393929926164523,7.413599407810073,2110.5548171455102,7.977306838811962e-38,1.425500413724371e-35
AVEN,14.556726127152999,5.440480755894042,2099.620468655164,8.887994953992479e-38,1.5453100415955032e-35
LAMC1,12.142410329149213,7.586684685707516,2093.3478927219467,9.458972153504802e-38,1.6013044174604314e-35
DELE1,12.545660980953473,7.295419169056617,2088.235720167385,9.95269270994256e-38,1.6416839026425765e-35
WHAMM,13.04051564249148,6.955806298784688,2082.098332287763,1.0581293575408541e-37,1.6897134978369576e-35
FUT4,14.853792458503555,5.258731030883298,2080.3376520040824,1.0769198416184559e-37,1.6897134978369576e-35
STMP1,12.55036604691797,7.369377631265308,2073.851083105642,1.1492167460671216e-37,1.760216982726141e-35
SAMD5,13.148970652160672,6.561643749514668,2069.151988333491,1.2047544903577506e-37,1.7947616464254e-35
ANAPC16,12.272502103206987,7.666215113617248,2065.2894525513607,1.2525078073806828e-37,1.7947616464254e-35
COA8,13.620106743390137,6.517355799856161,2064.130421565242,1.267220607883699e-37,1.7947616464254e-35
MPLKIP,12.834758728971421,7.158759522259786,2062.8745196829045,1.2833675693388528e-37,1.7947616464254e-35
NUDT19,14.095342170497382,5.829099319021236,2054.2412053967246,1.40036152168244e-37,1.9133617891820682e-35
TRNAU1AP,13.86031903290131,6.434096052403873,2052.33550043121,1.4276599701653857e-37,1.9133617891820682e-35
ZNF224,13.075851352721017,7.204730017268333,2044.6728386356624,1.5431770013860063e-37,2.0259709489624854e-35
SMIM7,12.564694142144136,7.48932861344958,2031.737234412009,1.760929822547779e-37,2.2656123096899724e-35
CSTB,14.136112609016337,6.093295982341368,2019.2906046866206,2.0009675612543105e-37,2.523965553244898e-35
PIGM,13.4071878435378,6.569798588341254,2012.4637029163787,2.1469547431093103e-37,2.643876155440246e-35
ZNF280D,12.669547999666207,7.483484586296276,2011.0645221616924,2.178228450774647e-37,2.643876155440246e-35
ZNF674,13.719207421472108,6.624911396903344,2008.4164060500966,2.2387305063360203e-37,2.666991360603633e-35
ZNF234,13.206444245433856,6.889753054766856,1991.905029107736,2.6578989547606376e-37,3.1087752683591243e-35
ZNF398,11.996816286674271,7.716857098993097,1956.6838010128224,3.851055253110967e-37,4.368278236305392e-35
H2BC15,14.326366236932772,5.391048663668819,1956.2086560876494,3.870540330629681e-37,4.368278236305392e-35
