SYMBOL,logFC,logCPM,F,PValue,FDR
BCL7A,-35.434724112917216,8.137941717034915,35001.27147704052,3.4679523577007226e-65,2.361328760358422e-61
ALG11,-31.15770287850194,9.511269613035282,33370.05373136175,9.84213941015027e-65,3.350756362185659e-61
ZNF439,-36.89605527567086,7.637248291269816,32384.536429824395,1.895086946962294e-64,4.193096452281493e-61
VHL,-34.81439868824933,8.322824231922928,31697.435048420168,3.028122549677499e-64,4.193096452281493e-61
HAUS3,-35.22616235253763,8.198689408954602,31663.703329760356,3.099410829127724e-64,4.193096452281493e-61
MED13L,-29.82465886096808,9.97539085137412,31410.098506318664,3.6949006775868644e-64,4.193096452281493e-61
CCDC127,-36.12917474965846,7.944441649394658,31178.34420121252,4.344006339962931e-64,4.22547702411537e-61
ZNF546,-35.77966423671682,7.984797183058384,30568.063131730923,6.69122374338263e-64,5.6950678085865415e-61
LOC344065,-41.4708403043305,6.154781089862102,30388.098454139596,7.612820930293017e-64,5.759521968262794e-61
JRK,-39.03516252793654,6.88609712381435,29981.633684235465,1.0217530546321836e-63,6.152177752767811e-61
N4BP1,-35.79494326551421,8.078837194711543,29964.83859361306,1.0343411328675499e-63,6.152177752767811e-61
TCTA,-41.799628415733984,6.052915456036815,29900.29898257031,1.0842433989310286e-63,6.152177752767811e-61
MSL2,-35.54101719451499,8.076794949418085,29194.68097666332,1.8271442468980943e-63,9.570019367022402e-61
ZNF398,-36.60345879884838,7.7572542848608945,29035.43992865018,2.0591009675232562e-63,1.0014584634189893e-60
ZBTB4,-33.844004956944175,8.707995904272252,27924.008018619283,4.8313190967376967e-63,2.193096781979132e-60
SSRP1,-35.52233738055813,8.133044853476498,27793.61233458788,5.351579365213407e-63,2.2774314936086303e-60
CNPY2,-37.34057946290679,7.498318269464358,27333.32025383899,7.70815602184427e-63,3.0873431972198604e-60
HNRNPL,-33.54910302570303,8.810984957365633,27134.202281129896,9.043359468389944e-63,3.3972531730956024e-60
ZNF674,-39.479166804611225,6.723503313723705,27038.72660384407,9.767359873472153e-63,3.3972531730956024e-60
TMEM62,-39.342353543546146,6.838044815235988,27012.246820529108,9.978713975901314e-63,3.3972531730956024e-60
SMCR8,-36.75148922024289,7.727929758189257,26937.946743555294,1.0597683267791866e-62,3.4361726366854673e-60
ZNF550,-39.583255038066646,6.781679695258382,26709.282119688367,1.2767377936317322e-62,3.951503471290211e-60
ZNHIT3,-34.10238584140162,8.63447597281494,26377.485661175408,1.6776975853479109e-62,4.966714286362576e-60
CIAO1,-33.86730248290477,8.703547364911092,26247.227838632974,1.8693320591854496e-62,5.125270864644981e-60
BCDIN3D,-42.18003346158774,5.788325236916916,26239.242907928554,1.881800141226678e-62,5.125270864644981e-60
FEM1A,-33.92009287179709,8.574158566077402,26087.225761503763,2.1365102038752753e-62,5.595191530071826e-60
TMEM69,-43.381729824276434,5.457039115765893,25698.915802293515,2.964838546049016e-62,7.36998439060483e-60
RPUSD4,-39.655940768296105,6.773905091005916,25673.08899832185,3.0306882499182737e-62,7.36998439060483e-60
GTF2I,-27.885238077846573,10.639259674181263,25293.252439195796,4.197274619571271e-62,9.854911339538202e-60
SLC25A53,-40.83291621662776,6.263643093583256,25164.637483056144,4.691763064233282e-62,1.0525805039818603e-59
ZNF224,-37.51177715157605,7.4081943048861065,25140.25452360237,4.792186168811524e-62,1.0525805039818603e-59
RTL10,-39.365416061447164,6.842237761998017,25093.97532191177,4.989021689331534e-62,1.0615702713330755e-59
MED22,-42.52338230061666,5.773017638528801,24884.891797309403,5.989613789593678e-62,1.2358569785861623e-59
EIF1AD,-40.87412862241548,6.381282158017941,24837.036482752315,6.246860862557393e-62,1.251025753328038e-59
GNA11,-39.78778361695268,6.792337271850873,24684.700518031448,7.145498740803237e-62,1.3901057407465497e-59
ELAC1,-43.13889007776814,5.511030493915961,24587.879193351393,7.786080137972986e-62,1.4726505460960572e-59
E2F4,-41.92074443069482,6.047445542512756,24472.856568288553,8.625922521647503e-62,1.587402877024266e-59
POLR3K,-40.95228287420682,6.261045476149293,24316.123226894062,9.925710903612334e-62,1.7785306721762205e-59
TRNAU1AP,-40.66611284660143,6.3286405050150165,24286.505134617935,1.0193530223838772e-61,1.7796858280543127e-59
C5,-38.584020576038604,7.04264222599065,23858.9633172576,1.5025354514765544e-61,2.5576909722759647e-59
PAQR7,-41.453530290844114,6.140714212782012,23796.676759053535,1.5908306352030188e-61,2.6419428768530133e-59
CNIH3,-40.768247014458936,6.415632382190114,23769.95489031183,1.6303582689753216e-61,2.643121298441182e-59
CRIPT,-33.47077625730679,8.782282138637978,23652.46148182206,1.816738576239134e-61,2.876784410607503e-59
NUDT19,-42.178919641878686,5.832355626701239,23581.492470196874,1.9399938745842155e-61,3.0021405209190736e-59
GEMIN5,-37.374993853695806,7.529994424259359,23529.54861430282,2.0357305567519295e-61,3.0802865246497526e-59
CWC25,-37.227249484234136,7.558241841384682,23364.06876719515,2.3750598491115702e-61,3.4719056935132895e-59
ZNF175,-38.652415820951006,7.112464372507568,23354.446247508073,2.3965276486286473e-61,3.4719056935132895e-59
DECR1,-34.76453091663295,8.345046210524158,23125.883371161886,2.9708564087044694e-61,4.214283601430986e-59
MRNIP,-36.86989580891198,7.575092328562988,22997.9883048063,3.3534418222082984e-61,4.659915381105369e-59
NOM1,-38.7018813789043,7.042429017877913,22924.463733289664,3.596393165978531e-61,4.897568213429564e-59
RNF115,-31.150408609526085,9.542588430128944,22892.24215805517,3.708600386378291e-61,4.951345104088193e-59
YKT6,-37.77119161501761,7.469199302348709,22843.346432170943,3.885916715747898e-61,5.08830902260143e-59
ZNF558,-39.02919392430063,6.94700287151554,22793.918527154838,4.0741948442197924e-61,5.2341873008099175e-59
LLPH,-36.91696361508875,7.596556454732181,22743.24065564712,4.277164649158525e-61,5.393187795577852e-59
ZFP82,-37.43902161283568,7.39459647665703,22381.267161174626,6.072205896738217e-61,7.517390900161912e-59
TMEM127,-37.662648012949305,7.482118882345643,22245.038430784938,6.938419327547824e-61,8.436374500227345e-59
OPA3,-37.90588316374269,7.272243632909064,22132.7927734442,7.748996103521692e-61,9.256651661206876e-59
BORCS8,-40.25205635493794,6.511167578137408,22096.938136866927,8.02831598185996e-61,9.424966124221461e-59
RINL,-43.42572056408,5.505080167349049,22078.4014357081,8.176832750294129e-61,9.436619355381817e-59
DCP1B,-41.948809854997904,5.958551681963501,21942.69251321745,9.355560831441157e-61,1.0568870146393458e-58
MRPS25,-35.09575785660239,8.218233564635918,21930.654617002638,9.468366557938037e-61,1.0568870146393458e-58
NUFIP1,-39.77244752267784,6.7716475804539105,21846.988019261073,1.0292759443292768e-60,1.1189251013244805e-58
DELE1,-39.03722290349457,6.922882786124505,21841.169929402913,1.035280971999446e-60,1.1189251013244805e-58
RNF168,-35.62384839663674,8.081554875200505,21800.71581126926,1.0780610523279685e-60,1.1469558914533027e-58
CSRNP2,-35.30418471120396,8.246060504385133,21766.541039619264,1.1156405425178285e-60,1.1686763775390607e-58
