signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,23039,XPO7,-0.002419545016552,0.952363575421722
InputSig,23149,FCHO1,-0.00200039572780823,0.990994295169652
InputSig,55012,PPP2R3C,-2.9717815320614e-4,0.997950197031657
InputSig,2063,NR2F6,-0.00934464024671177,0.970274664087244
InputSig,25,ABL1,-0.00640301806032619,0.958435927960065
InputSig,5321,PLA2G4A,-0.00771792199191386,0.963583740692418
InputSig,55038,CDCA4,-0.00458695606817713,0.992021289894332
InputSig,2767,GNA11,-0.00245845952260491,0.982541571951435
InputSig,2778,GNAS,-0.00873237829728402,0.903430651775546
InputSig,55825,PECR,-0.0050009060549159,0.982823540697
InputSig,6697,SPR,-0.00279684290440785,0.992756349633758
InputSig,1829,DSG2,-0.00555902591314883,0.99173864373962
InputSig,8851,CDK5R1,-0.00574349436985014,0.955612949943464
InputSig,23365,ARHGEF12,-0.00945125671549052,0.830986655196589
InputSig,51070,NOSIP,-0.00696380648653281,0.975059591291019
InputSig,466,ATF1,-0.00866306950042015,0.954999977215562
InputSig,5440,POLR2K,-0.00389833515836909,0.969281511105411
InputSig,6195,RPS6KA1,-0.00159006796022063,0.995623225367187
InputSig,9712,USP6NL,-0.00448935053649719,0.976135490411458
InputSig,823,CAPN1,-0.00260975840166585,0.984821261590406
InputSig,9246,UBE2L6,-9.2595637168727e-4,0.994996538747479
InputSig,2534,FYN,-0.00709520979632446,0.922333910952588
InputSig,9183,ZW10,-0.00751138692156582,0.948605099289672
InputSig,147179,WIPF2,-0.00634009142206485,0.952232226910401
InputSig,2356,FPGS,-0.00275799641566942,0.991994605576115
InputSig,9817,KEAP1,-0.00939357643767076,0.943373527463474
InputSig,9797,TATDN2,-0.00664232765199155,0.945919432641776
InputSig,7867,MAPKAPK3,-0.00273011644632628,0.991130659251655
InputSig,10668,CGRRF1,-0.00853482550124929,0.953696394971359
InputSig,9221,NOLC1,-0.00406307138820333,0.939146922998609
InputSig,26001,RNF167,-6.8998321687405e-4,0.996652305174859
InputSig,1062,CENPE,-0.00277043905474123,0.988985723347266
InputSig,11142,PKIG,-0.00156060631693942,0.990177883434157
InputSig,1802,DPH2,-0.00430912248337492,0.984006217659992
InputSig,154,ADRB2,-0.00627572782593656,0.98551899239388
InputSig,5715,PSMD9,-4.0553444299141e-4,0.998345353247485
InputSig,993,CDC25A,-0.00760715915953032,0.988100412891339
InputSig,10058,ABCB6,-0.00463567544271435,0.976679514805696
InputSig,1994,ELAVL1,-0.00343759247754903,0.97676787903012
InputSig,10954,PDIA5,-0.00456860968980902,0.990159373838917
InputSig,1662,DDX10,-0.00123136659803861,0.99026606978657306
InputSig,2017,CTTN,-0.00955277246192056,0.85774167708359506
InputSig,11007,CCDC85B,-0.00165306695350502,0.99595794077506
InputSig,4817,NIT1,-0.0092702983003344,0.957875859796552
InputSig,3300,DNAJB2,-5.1009093892983e-4,0.995850492317934
