Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NA_Pval,OFC,OFC_Pval,SUB,SUB_Pval
INTS3,0.974974918530508,0.0636057515448907,0.256555192026838,0.777372590038573,0.139725279337476,0.742049431043737,0,0,0,0,-0.0252141684236733,0.959691759050084
S100A4,0.526264165178243,0.472250592924465,0.619065503425338,0.561525118643921,0.450133363552827,0.558118668556837,0.217282563084468,0.760238182633198,0,0,-0.000140025168972362,0.999840738407307
COL1A1,0.432613861509827,0.559092035248878,0.52210733126827,0.472847972989888,0,0,0.273856809299117,0.564983468327295,-0.0352723339958424,0.962922882690108,0,0
GATA2,0.397589334281312,0.485293068756187,0,0,0.196687212068847,0.744491747612916,-0.00841229089322266,0.988288732857407,0.362783499121936,0.518759471989647,0.36451049088883,0.54271352304874
LAMA3,0.374781224004198,0.0276984288267474,0,0,0,0,0.318545101876792,0.109251469833773,0.198603951872944,0.167568430865,-0.011158449752818,0.950602198070155
ICAM1,0.352831353303924,0.452476974437279,0.322807568267113,0.554501089831599,0.153457650797247,0.75184037312471,0.0860833363796706,0.796753909923395,0.28571233182478,0.533257758925495,0.073022900791904,0.864344197527508
CD58,0.329371386575197,0.405100263196197,0.11732296572537,0.830050209709611,-0.00150847351249591,0.997091248624771,0.339187521030182,0.193201723375664,0.239254818580589,0.543945058281696,0,0
NOS3,0.325758526109976,0.516043264464631,0.209670617943412,0.804908876698546,0.482902737764096,0.359242232108078,0,0,0.372757279192545,0.43313188753062,0.172511517239997,0.738484314370645
KIF2C,0.29470979071086,0.569605629277322,-0.0204755540527298,0.978772795967715,0.354863939078763,0.498744979279361,0.123089540707359,0.805743156172146,0,0,0.145461613359382,0.797107893910837
RAC2,0.283471944706399,0.70055230160989,0.296202867780167,0.770228385997011,0.225726741131853,0.753305133978566,0,0,0,0,0.240684047002305,0.735655542032066
SERPINE1,0.266382020874173,0.672537588766814,0.64557244410372,0.394914629108832,0,0,-0.0123634221022796,0.981733750365683,0.314507387187241,0.606530358446368,0,0
BDH1,0.261790839805955,0.239682020959142,-0.0901128745964921,0.782591967365335,0.119123412516138,0.605474324349261,0,0,0.140394391458724,0.463900616355667,-0.00233339456024783,0.992624026770576
EDN1,0.257381932184245,0.342456181039447,0,0,-0.0192577633232359,0.946638259138591,-0.0245671949421291,0.919359594790536,0.168695840350835,0.502295735724217,0.191738735735108,0.517401851540269
MKNK1,0.250485129352513,0.0652677029615226,0,0,0.0823181263336367,0.537806976447879,-0.0123804129765115,0.938646820587129,0,0,0.0939706495609086,0.501924403403948
CCL2,0.24636153252194,0.710700740288136,-0.101460044412001,0.891557319766567,0.241529587795558,0.733986004786054,0.479353604688453,0.378763431145239,0,0,0,0
MYL9,0.243683030539578,0.723092872238348,0.408417096975319,0.52917346427614,0.493033360302207,0.303753003748346,-0.0272994715808411,0.939406648949334,0.409052257760465,0.353344310706959,-0.0362686447659515,0.92462034560614
TSPAN4,0.242126856225664,0.615848877811498,0,0,0,0,0.049509137974548,0.91511550418324,0.370182164769514,0.423107266878595,0,0
NUSAP1,0.239878084786255,0.642896046759651,0,0,-0.0497330742417055,0.925412849293961,0.0545525858496281,0.893967431287639,0.090904553930495,0.834498683673738,-0.0576288896794637,0.903663508000177
PXN,0.238896366800228,0.328825882583114,0.273810942382528,0.357674261173397,0.17293373671292,0.497698267327742,0,0,0.0975531598045041,0.668396313687407,0.0767127316485266,0.713918718024443
GSTM2,0.238244971103798,0.178456096631294,0,0,0.136124656924142,0.444627173803219,0,0,0.144808266137979,0.458902000736831,0.108791179133239,0.496336796397106
PPIC,0.235902292601904,0.545510570742999,0.423490083688262,0.435913425383869,0,0,0,0,0.0474652668856383,0.906646861376126,-0.0317957078230579,0.925395075751283
NPEPL1,0.23395821035599,0.767953352783466,0.543170854813431,0.640047211463287,0,0,0,0,0.0577812785172502,0.936980192061628,-0.0334500750967033,0.966017149822241
TBX2,0.232621834346748,0.669606063613761,0,0,0.332102846993571,0.538568831480955,0.359694086189934,0.453877573937905,0.259770718907813,0.556199102740085,0.415912918277908,0.403432798590739
PLCB3,0.230758702212622,0.318455557197445,0,0,0.188839011354367,0.433236901556901,0.0868112788460473,0.729644358179417,0.0482050412955705,0.833230518542606,0.0951772131312162,0.71143557839957
PRKCD,0.223961219501666,0.258561615677535,0,0,0.0934511315939884,0.670644106925503,-0.00912847267493634,0.970462069449698,0.113193406152468,0.552191755405778,0.195472341698749,0.315439911160567
IL4R,0.221260424971758,0.533653513477767,0.558610648684761,0.165778424101971,0.367772292449012,0.319382383613372,0.149637421187984,0.626598775319019,0.233351702150243,0.496641748934648,0.149901223506982,0.669303195999362
PPARG,0.221095890103817,0.416981285302673,0,0,0,0,0.180460686948615,0.484237461542564,0.276000842350062,0.203851093631668,0.12838304971902,0.638904442509881
NET1,0.218112976208002,0.0559029680702922,0.142129451632208,0.363854443899906,0.2931178072554,0.0178851245712731,0.167666224392997,0.154590637641883,0.246851847999923,0.0345054212458655,0.235486962609045,0.0453027094095112
COG7,0.212005991203362,0.290189972239667,-0.089801872193546,0.763483495239665,0.0803202565019913,0.651024606658622,0,0,0,0,-0.0329596467769094,0.857243652681202
CD40,0.211958694647893,0.657107042977819,0,0,0.183478853559736,0.710664713244329,-0.0352156634073691,0.924588753432752,0.254206271519657,0.593805613982341,0,0
MAMLD1,0.209780426221137,0.316477995646742,0,0,0.192340018443928,0.379141058290326,0,0,0.0631576698418644,0.738101247829325,-0.056397109274091,0.791606660910042
PTK2B,0.205784321579868,0.112394108544559,0.367942112580663,0.0924309759681586,0.135413128961144,0.257741728476995,0,0,0.126929415821262,0.279069980846383,0,0
STAP2,0.195070622064239,0.731933954554891,-0.0136152035682652,0.990890581127476,0,0,0,0,0.488310875147775,0.367154414816539,0,0
TARBP1,0.191711964559064,0.059166479380254,-0.0230750362779839,0.923911542397467,-0.015227222048808,0.892717142890087,0.0473568594510424,0.581508583901231,0,0,-0.0204519810446914,0.830061725536171
BUB1B,0.188996557017574,0.752707167723096,0,0,0.172143058787881,0.726451533826653,0.315808134744128,0.368439027577219,0,0,0,0
IGF2BP2,0.184241225008964,0.800088312641997,0,0,0.116984267337597,0.873342853260855,0,0,0.0674171767093406,0.917022203474198,0,0
GPC1,0.182045255421131,0.11147636609603,0.222104088636583,0.438912868762331,0.142900665297273,0.234205492059559,0,0,0.116443044219429,0.369568942667908,0.0734639045601085,0.616221003892812
LPAR2,0.180631082360601,0.729654057843486,0,0,0.318213963686529,0.585870253741575,0,0,0.297214520688363,0.584812544514441,0,0
COL4A1,0.179524262282066,0.3198871761072,0,0,-0.0141279699332667,0.941605107391803,0.0911355134173434,0.68066214686594,0,0,0,0
MOK,0.175883743712569,0.189480771468235,0,0,0,0,0,0,0,0,0,0
PAK6,0.17463365571157,0.141378439096419,-0.0713457962484115,0.850507261483884,0,0,0,0,0.0758976131445964,0.543941844008457,0.0941631180630496,0.602825028275554
STK10,0.173758993732863,0.408147274889729,0,0,0.115830388767748,0.583466556351183,-0.0112311509833699,0.955138974890675,-0.0270363404933706,0.897865210386751,0.191342689122367,0.329612541248452
FAS,0.170103988916721,0.594027873048041,0,0,0,0,0.238012784582953,0.231270983023039,0.262761494439546,0.169953045099744,0.419117116704058,0.0216054975661322
IKBKB,0.166529946987791,0.193502085032868,0,0,0.102587676826002,0.446434644448903,0,0,0,0,0,0
PRKX,0.166262560008697,0.382448822981706,0,0,0.147076736311569,0.433627120561807,0.133538389257396,0.460245901888882,0,0,0,0
NFKB2,0.164004361244197,0.720067900471453,-0.0204083165922505,0.971898602677965,0,0,0,0,0,0,0.136870641206733,0.750159689073484
PRKCH,0.163680490468999,0.452094923170232,0,0,0,0,0,0,0.110736809385404,0.642385384115354,0.195609181995974,0.318221022068565
PTPN6,0.163171639666164,0.703345572603589,0.357034678159153,0.446310922373513,0.183543212192468,0.662475446077111,0.127903603143667,0.691576326261434,0.128077203808194,0.760000496950331,0.149307075885424,0.662873503383196
SYNE2,0.158717747271839,0.0381667600457742,0.136727162751039,0.60901153398051,0,0,0.10501271109256,0.143430146320838,0.083361117182027,0.284961848853367,0,0
CHERP,0.158373431165898,0.482070881206886,-0.0662872203054758,0.812241241834083,0.264177850091802,0.203371420203552,0,0,-0.00499939661193602,0.977831421983808,-0.0396129034292781,0.850473770027984
MAP2K5,0.15218598422168,0.202986118348962,0,0,0.100241537523896,0.336786904952311,-0.00419041367099034,0.975458448246828,0.0744115314148696,0.452068839165146,0,0
PPP1R13B,0.149326793801647,0.136114696025243,0,0,0.0861695408488901,0.378325799037095,0,0,0,0,0,0
TGFBR2,0.148987594248415,0.354537021153846,0,0,0.2144268145019,0.170153391023586,0.0423292895519543,0.740290388228231,0.0698473027774867,0.723154104333686,0.202506345312153,0.274327761862057
ZNF586,0.148446221794023,0.381750109298514,0,0,0.0776067732587913,0.654981799792368,0.0786738520737442,0.599553347555144,0,0,0,0
BAG3,0.147974945627372,0.429532251015633,0,0,0.152904084435946,0.447478084025097,0,0,0.187196056274528,0.32347973388565,0.0715936671995137,0.658953896704667
HSPB1,0.147779951868777,0.585443587106295,0.499718158750315,0.200846946634657,0.400271003571455,0.108329595832993,-0.0410903283254491,0.896629419329032,0.15456787273923,0.524158829188263,0,0
GAA,0.147720065915798,0.498178362204526,0.338056773816275,0.289299606768431,0.113871174118788,0.605407216178101,-0.00553705485821188,0.984974827858723,0.0556029040204839,0.792868417831698,0,0
RRS1,0.14760127096694,0.557033117514503,0.19156092252349,0.596667324569128,0.224802598804225,0.285978783180434,-0.0060502823137761,0.977095013509431,0.150174878762633,0.495339494342323,0.0982112348432072,0.649267825727676
MCOLN1,0.146404366894537,0.638092154777348,0,0,0,0,-0.0161688885466898,0.97083866062161,0.143814379468323,0.578907539175761,-0.0313205651868637,0.924382085251526
MSRA,0.14590114055696,0.121135534930178,0,0,0,0,0,0,-0.0026686233755278,0.976452761223702,0,0
TRAPPC6A,0.143994712863886,0.740422562878585,0.126762051203172,0.849323102420355,0.150535998093836,0.721753508665919,0.272483715106254,0.525436188647515,0.130578574310451,0.746239107579576,0.142470066004798,0.751651659588713
MRPL12,0.143669966409296,0.674249776634573,0.175903659380147,0.731967998334016,0.315163106850004,0.266325648122974,0,0,0,0,-0.0159617543953633,0.960467614580819
CASP10,0.143568488910831,0.600704514321317,0.160928261109328,0.692250034054191,0.108064497407012,0.696252214038888,0.115416242248605,0.597051515595268,0.194938592257389,0.492034749165093,0.132104096611181,0.584495576469217
SLC5A6,0.141327891251024,0.425383541437072,0,0,-0.0355069988302497,0.847463335766086,0,0,0.0880518407586244,0.647684078941465,0,0
DFFB,0.14029182956321,0.547053868644826,0,0,0.0862966905654759,0.72122788282466,0.103877552232271,0.647291728837882,0.0961776739119991,0.667539732926645,-0.0499007440585575,0.825174437304236
PLSCR1,0.139459296710765,0.497679984938315,0,0,0.172661925348186,0.417880794002805,0.099920894223852,0.510100258599637,0.204001997830736,0.302037930620812,0.155322779330378,0.439614111704111
PTPRC,0.136492873843337,0.551486914768105,0.745393810102449,0.178565086635765,0.179010512344782,0.370014283409336,0.157033848223246,0.484997440337134,0.073584794739628,0.720724265150901,0.0737365461989315,0.760211572719044
LIG1,0.136194032387409,0.448520360862112,0,0,0.0874807495843519,0.646818241423501,0,0,-0.031709423962958,0.849217304563587,-0.0181910142292182,0.922877427739888
PLK1,0.135806195153892,0.796209863459208,0,0,0.122868951075743,0.818574093455032,-0.0407808947319519,0.941873232577298,0.24950202636897,0.57078469331072,0.0789431051969261,0.879212736379559
PRSS23,0.134140462451667,0.353375090943416,0.186365335209545,0.595279803178323,0,0,0.211750055407381,0.162587238067074,0.143463518898483,0.334871386259607,0,0
ICAM3,0.133229228171239,0.771833953472837,0.440393909916145,0.555006917365504,0.213427054467905,0.634804159940118,0,0,0.27841584568793,0.540751025340098,0.160479890485933,0.737884278388223
TICAM1,0.132316022170732,0.75142739617651,0,0,0.127726424384707,0.750632181520539,0,0,-0.0244196337844092,0.95102434335869,0,0
RBM6,0.131667748496887,0.0459375072856833,0,0,0,0,0,0,0,0,-0.0115476136850274,0.891006793652977
TP53,0.131360173961014,0.685861445083304,0.240080967664976,0.618493472547978,0.106180004948055,0.764363752268222,0.103446349994978,0.727455065953124,0,0,0,0
NOL3,0.128671601269668,0.680057623333089,0,0,0.260802020582291,0.37896605965391,-0.000461597398811091,0.998925667501651,0.0613438595108989,0.817200625465404,0.0930122134916411,0.763934466446966
EPHA3,0.127167494364299,0.303539948893455,0.674245735896817,0.156307513382257,0,0,0,0,0.0800134077129794,0.534137601250718,0.467797901201471,0.0155617121867373
PMM2,0.125837349111823,0.590843960534016,0,0,0,0,0.0459320505471725,0.840152834426267,-0.0053146187382057,0.978771326854145,-0.0137421036243457,0.944616276855037
HEBP1,0.125588491441663,0.600565727914673,-0.0815887481281227,0.798549050988155,0,0,0.0818862687105568,0.682335048745482,0.0751699847427231,0.727652955932149,0,0
BACE2,0.125530892722456,0.58218416415464,0.198930865425362,0.617991304069766,0.297602476905437,0.229457777111744,0,0,0.102029560612809,0.660778257660962,0.211806803890755,0.447871027156789
PUF60,0.124737047447697,0.723843730740237,0.34610416917493,0.636933735462078,0,0,0,0,0,0,0,0
CBR3,0.123182317777326,0.773390293236589,0,0,-0.0199688169108558,0.960200904328732,0.0632955432578576,0.882132974772119,0,0,-0.0584934714589741,0.892529822785963
NFATC4,0.122862334310321,0.558011174613973,0.137469302885366,0.66248497725504,0.0980186141251022,0.666497364684109,-0.0167901039585335,0.934438084275514,0.0615646915509232,0.782441178888123,-0.0411709684462784,0.870745709133247
PTPN12,0.122548513281678,0.202947216534316,0,0,0,0,0,0,0.0741322089518453,0.367245412618084,0.10611628875919,0.189543036400988
CDH3,0.122432606679895,0.691771898725997,-0.0357933805035462,0.941401993823125,0,0,-0.0124409832209989,0.971910031621516,0.150602768062802,0.587052067204255,0,0
PAK4,0.121956330672285,0.778851934585358,0.316598227891702,0.521969611708861,0.171207184803244,0.684015330860643,0,0,0,0,0,0
RAB27A,0.119206943172739,0.703978698752013,0,0,0,0,0.107995365072561,0.641713685759457,0.143377946241806,0.647030949164429,0.128350430139536,0.637806239783887
CCND1,0.117862549934301,0.43625907070608,-0.037635265704252,0.87656330428956,0.181630755863632,0.216692273669434,-0.0128027552285967,0.916610801072401,0.0580370262887381,0.729191628729657,0,0
PROS1,0.117611262748385,0.513792887468666,0.198762708990716,0.574307951351047,-0.0511038071618685,0.741741879575914,0.16354575331283,0.212403435600986,0,0,0,0
HOOK2,0.116964539355949,0.512105173034235,0,0,0.126043393176115,0.522916786851156,-0.0274351522370642,0.914838815642918,0,0,0.16464076269351,0.439611553890375
CFLAR,0.116574666376915,0.243378281918141,-0.0937897601111851,0.649291413096045,0,0,0,0,0,0,0,0
NISCH,0.115380083908887,0.187833630074824,0,0,0.11755906097147,0.134914632020295,0,0,0.104923162782978,0.269246952333649,0,0
CXCL2,0.115307096376697,0.880139404942872,0,0,0,0,-0.0298357954714883,0.957552652838969,0,0,0,0
SORBS3,0.115246064815238,0.635599450307533,0.183336292682647,0.486737446738187,0.225642566526108,0.334429565661307,0.0943595603691652,0.71755299493512,0,0,0.138464255678926,0.531567799030667
NFATC3,0.114832163207554,0.282383449450779,-0.0931997445014005,0.596766003532081,0.141667484504299,0.130721204869307,0,0,0.096178409494256,0.448918264024264,0.118248558059984,0.325022526548933
