signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,1465,CSRP1,0.292798679499462,0.0563743223793519
InputSig,54733,SLC35F2,0.124210964070777,0.774175311564948
InputSig,55012,PPP2R3C,0.0190127052012893,0.92112681831912
InputSig,4860,PNP,0.00742954486673216,0.987104475288017
InputSig,10285,SMNDC1,0.129976240903249,0.600060513803753
InputSig,3385,ICAM3,0.181495793906762,0.809599366450354
InputSig,868,CBLB,0.0284665174433141,0.903199395573791
InputSig,4780,NFE2L2,0.30558555416994,0.135444483601004
InputSig,22841,RAB11FIP2,0.0205275411050551,0.867497009733487
InputSig,5331,PLCB3,0.0857860134141163,0.82582268171041
InputSig,501,ALDH7A1,0.116607025973715,0.535482034270408
InputSig,7077,TIMP2,0.0401771807172334,0.758551494313411
InputSig,6119,RPA3,0.00879947041175242,0.977936216382069
InputSig,55958,KLHL9,0.0980389738767841,0.56079151836768
InputSig,9653,HS2ST1,0.0537494629013278,0.700344599886311
InputSig,3033,HADH,0.042077154025885,0.874620453107511
InputSig,51160,VPS28,0.0499134655040571,0.854201700442113
InputSig,6184,RPN1,0.131833224823324,0.448593249984383
InputSig,890,CCNA2,0.243369643276765,0.673354149916155
InputSig,25,ABL1,0.0671492926638461,0.785743327469335
InputSig,11073,TOPBP1,0.0133671240163129,0.934708683481967
InputSig,23658,LSM5,0.0218322631474905,0.951548125062529
InputSig,1019,CDK4,0.101946393348152,0.737665863937288
InputSig,5261,PHKG2,0.0420241020645171,0.885361872109395
InputSig,836,CASP3,0.210192239630312,0.329035768592751
InputSig,1509,CTSD,0.0306066375495888,0.871646171573182
InputSig,23038,WDTC1,0.00914411350524942,0.969174639517246
InputSig,55837,EAPP,0.0427320939463339,0.815411232854741
InputSig,2184,FAH,0.103553387384898,0.824421735130244
InputSig,1070,CETN3,0.298021197757108,0.262710342247977
InputSig,998,CDC42,0.0216714871483181,0.904645653992179
InputSig,2745,GLRX,0.010764681833739,0.962298584645725
InputSig,7105,TSPAN6,0.130663327180202,0.78031480535047
InputSig,10606,PAICS,0.0102120044277901,0.947169913403695
InputSig,29083,GTPBP8,0.0400569395711878,0.9097488993845
InputSig,7043,TGFB3,0.292075676451028,0.437491120858364
InputSig,310,ANXA7,0.0625158291302859,0.730532157525577
InputSig,51422,PRKAG2,0.062951780142059,0.676663808511584
InputSig,6390,SDHB,0.0452634899286108,0.815359037364248
InputSig,2852,GPER1,0.14534817077848,0.773988462053041
InputSig,6509,SLC1A4,0.149151019617721,0.389196793178724
InputSig,5927,KDM5A,0.0699276791607219,0.48741336474067
InputSig,4851,NOTCH1,0.134780226847465,0.699971112038584
InputSig,51056,LAP3,0.131554250440487,0.462431087039482
InputSig,8869,ST3GAL5,0.0740196414521345,0.594418894700584
InputSig,22934,RPIA,0.158396407077184,0.735278487886325
InputSig,1906,EDN1,0.39645835764216403,0.329141036323082
InputSig,10362,HMG20B,0.00269826697001829,0.994912586169814
InputSig,6461,SHB,0.147604353179808,0.705308486591465
InputSig,51495,HACD3,0.137920110015544,0.493715463154933
InputSig,57406,ABHD6,0.0329317045305845,0.858498008545361
InputSig,2185,PTK2B,0.0822562789829389,0.646455030234236
InputSig,3551,IKBKB,0.0370565877979824,0.859206591036768
InputSig,1500,CTNND1,0.203415223462591,0.539546902770141
InputSig,902,CCNH,0.0883618178733885,0.479459886596037
InputSig,5111,PCNA,0.0193846478265654,0.93867783825674
InputSig,8321,FZD1,0.278402173032226,0.4860439229528
InputSig,3091,HIF1A,0.113481080749959,0.421585828612045
InputSig,427,ASAH1,0.117117148207075,0.479395392207964
InputSig,5290,PIK3CA,0.101259476100239,0.508080100853881
InputSig,54850,FBXL12,0.005889404217175,0.990363613553471
InputSig,2523,FUT1,0.185597510961055,0.753540650122336
InputSig,10174,SORBS3,0.122527411617661,0.733654809942578
InputSig,5971,RELB,0.00240712059298593,0.997803089097703
InputSig,9988,DMTF1,0.045262517261071,0.669639957340611
InputSig,29082,CHMP4A,0.0195803823752559,0.895762613282077
InputSig,5720,PSME1,0.0044966924458883,0.986864100708833
InputSig,26020,LRP10,0.245827748457354,0.448819330860281
InputSig,3337,DNAJB1,0.0352981937772046,0.84064703811712
InputSig,10112,KIF20A,0.0952780847268287,0.934260629273776
InputSig,79090,TRAPPC6A,0.237567098755549,0.728005783472353
InputSig,9519,TBPL1,0.0383833194300898,0.843882151916842
InputSig,23585,TMEM50A,0.036320977858279,0.898986092267426
InputSig,80347,COASY,0.0845136391644614,0.793833225905847
InputSig,57147,SCYL3,0.00411088074405673,0.986502729003878
InputSig,55008,HERC6,0.0804278402960285,0.616910311156307
InputSig,5708,PSMD2,0.0753512832909616,0.502561264304826
InputSig,10451,VAV3,0.0895194399605766,0.736665454796435
InputSig,23378,RRP8,0.14879121317589,0.510356915207899
InputSig,7852,CXCR4,0.122390443787296,0.825628162027107
InputSig,3815,KIT,0.199283618319014,0.165889422935739
InputSig,1029,CDKN2A,0.424320571788724,0.686993375629925
InputSig,1861,TOR1A,0.0410584880998117,0.867080454301763
InputSig,4794,NFKBIE,0.140982384860616,0.747920539485451
InputSig,55893,ZNF395,0.237272542953942,0.316175167910776
InputSig,3329,HSPD1,0.0609562198998249,0.645246725488777
InputSig,23597,ACOT9,0.185520572937096,0.412070334681733
InputSig,5154,PDGFA,0.0915471475034132,0.687878976525647
InputSig,3988,LIPA,0.0394824256511603,0.864826598589613
InputSig,5050,PAFAH1B3,0.148339081293124,0.766157139897343
InputSig,79961,DENND2D,0.242033948163012,0.737204055379293
