region,cellline,time,concentration,n
NAC,SKBR3,3h,1.11uM,1
NAC,SKBR3,3h,10uM,2
NAC,SKBR3,3h,3.33uM,6
NAC,SKBR3,6h,0.1uM,2
NAC,SKBR3,6h,0.5uM,1
NAC,SKBR3,6h,10uM,4
NAC,SKBR3,6h,1uM,5
NAC,SKL,24h,0.04uM,2
NAC,SKL,24h,0.37uM,5
NAC,SKL,24h,1.11uM,5
NAC,SKL,24h,10uM,2
NAC,SKL,24h,3.33uM,2
NAC,SKL.C,24h,0.04uM,3
NAC,SKL.C,24h,0.12uM,4
NAC,SKL.C,24h,0.37uM,9
NAC,SKL.C,24h,1.11uM,3
NAC,SKL.C,24h,10uM,7
NAC,SKL.C,24h,3.33uM,6
NAC,SKLU1,6h,0.5uM,1
NAC,SKLU1,6h,100uM,1
NAC,SKLU1,6h,10uM,5
NAC,SKLU1,6h,40uM,1
NAC,SKLU1,6h,80uM,1
NAC,SKM1,6h,10uM,9
NAC,SKMEL1,6h,40uM,1
NAC,SKMEL1,6h,80uM,1
NAC,SKMEL28,6h,100uM,1
NAC,SKMEL28,6h,10uM,6
NAC,SNGM,6h,80uM,1
NAC,SNU1040,6h,10uM,6
NAC,SNUC4,6h,0.5uM,1
NAC,SNUC4,6h,10uM,9
NAC,SNUC4,6h,40uM,1
NAC,SNUC4,6h,5uM,1
NAC,SNUC4,6h,80uM,1
NAC,SNUC5,6h,10uM,4
NAC,SW480,6h,0.5uM,1
NAC,SW480,6h,10uM,2
NAC,SW480,6h,40uM,2
NAC,SW480,6h,70uM,1
NAC,SW620,6h,0.1uM,1
NAC,SW620,6h,100uM,4
NAC,SW620,6h,10uM,8
NAC,SW620,6h,30uM,1
NAC,SW620,6h,40uM,1
NAC,SW948,6h,0.1uM,1
NAC,SW948,6h,10uM,6
NAC,SW948,6h,5uM,1
NAC,SW948,6h,90uM,1
NAC,T3M10,6h,10uM,2
NAC,T3M10,6h,80uM,1
NAC,THP1,6h,10uM,8
NAC,TYKNU,6h,10uM,3
NAC,U266,24h,0.5uM,1
NAC,U266,24h,10uM,3
NAC,U266,24h,1uM,3
NAC,U266,24h,3uM,2
NAC,U266,6h,0.1uM,1
NAC,U266,6h,10uM,1
NAC,U937,24h,0.5uM,1
NAC,U937,24h,3uM,1
NAC,U937,6h,0.5uM,1
NAC,U937,6h,100uM,2
NAC,U937,6h,10uM,7
NAC,U937,6h,1uM,3
NAC,U937,6h,3uM,1
NAC,U937,6h,40uM,1
NAC,U937,6h,80uM,2
NAC,VCAP,24h,0.1uM,1
NAC,VCAP,24h,0.5uM,2
NAC,VCAP,24h,100uM,1
NAC,VCAP,24h,10uM,158
NAC,VCAP,24h,1uM,3
NAC,VCAP,24h,20uM,2
NAC,VCAP,24h,30uM,2
NAC,VCAP,24h,40uM,1
NAC,VCAP,24h,5uM,1
NAC,VCAP,48h,20uM,3
NAC,VCAP,6h,0.5uM,1
NAC,VCAP,6h,10uM,193
NAC,VCAP,6h,1uM,2
NAC,VCAP,6h,20uM,4
NAC,VCAP,6h,30uM,1
NAC,VCAP,6h,5uM,2
NAC,VCAP,6h,80uM,2
NAC,WSUDLCL2,6h,10uM,5
NAC,WSUDLCL2,6h,40uM,1
NAC,WSUDLCL2,6h,90uM,1
NAC,YAPC,24h,0.03uM,1
NAC,YAPC,24h,0.04uM,21
NAC,YAPC,24h,0.12uM,15
NAC,YAPC,24h,0.1uM,1
NAC,YAPC,24h,0.25uM,1
NAC,YAPC,24h,0.37uM,18
NAC,YAPC,24h,0.3uM,1
NAC,YAPC,24h,0.53uM,1
NAC,YAPC,24h,1.11uM,24
NAC,YAPC,24h,10uM,55
NAC,YAPC,24h,2.7uM,1
NAC,YAPC,24h,3.33uM,35
OFC,A375,24h,0.04uM,38
OFC,A375,24h,0.12uM,36
OFC,A375,24h,0.1uM,2
OFC,A375,24h,0.37uM,49
OFC,A375,24h,0.41uM,1
OFC,A375,24h,0.5uM,1
OFC,A375,24h,1.11uM,30
OFC,A375,24h,1.23uM,1
OFC,A375,24h,100uM,2
OFC,A375,24h,10uM,121
OFC,A375,24h,1uM,1
OFC,A375,24h,3.33uM,64
OFC,A375,24h,33.33uM,1
OFC,A375,24h,3uM,2
OFC,A375,24h,40uM,2
OFC,A375,24h,80uM,2
OFC,A375,6h,0.1uM,6
OFC,A375,6h,0.5uM,2
OFC,A375,6h,100uM,1
OFC,A375,6h,10uM,126
OFC,A375,6h,3uM,3
OFC,A375,6h,40uM,1
OFC,A375,6h,5uM,1
OFC,A375,6h,80uM,1
OFC,A549,24h,0.001uM,7
OFC,A549,24h,0.01uM,9
OFC,A549,24h,0.04uM,16
OFC,A549,24h,0.12uM,16
OFC,A549,24h,0.1uM,4
OFC,A549,24h,0.37uM,19
OFC,A549,24h,0.5uM,10
OFC,A549,24h,1.11uM,16
OFC,A549,24h,10uM,182
OFC,A549,24h,1uM,7
OFC,A549,24h,3.33uM,28
OFC,A549,24h,30uM,1
OFC,A549,24h,3uM,5
OFC,A549,24h,5uM,1
OFC,A549,24h,80uM,2
OFC,A549,6h,0.001uM,2
OFC,A549,6h,0.01uM,8
OFC,A549,6h,0.1uM,8
OFC,A549,6h,0.5uM,5
OFC,A549,6h,100uM,2
OFC,A549,6h,10uM,117
OFC,A549,6h,1uM,5
OFC,A549,6h,3uM,8
OFC,A549,6h,40uM,1
OFC,A673,6h,100uM,1
OFC,A673,6h,10uM,5
OFC,A673,6h,40uM,1
OFC,A673,6h,80uM,1
OFC,AGS,6h,0.1uM,1
OFC,AGS,6h,0.5uM,1
OFC,AGS,6h,10uM,14
OFC,AGS,6h,80uM,1
OFC,ASC,24h,0.04uM,4
OFC,ASC,24h,0.12uM,1
OFC,ASC,24h,0.37uM,5
OFC,ASC,24h,1.11uM,4
OFC,ASC,24h,10uM,69
OFC,ASC,24h,3.33uM,8
OFC,ASC.C,24h,0.04uM,3
OFC,ASC.C,24h,0.12uM,1
OFC,ASC.C,24h,0.37uM,6
OFC,ASC.C,24h,1.11uM,1
OFC,ASC.C,24h,10uM,14
OFC,ASC.C,24h,3.33uM,3
OFC,BT20,24h,0.04uM,11
OFC,BT20,24h,0.12uM,8
OFC,BT20,24h,0.1uM,9
OFC,BT20,24h,0.37uM,10
OFC,BT20,24h,0.5uM,9
OFC,BT20,24h,1.11uM,13
OFC,BT20,24h,10uM,28
OFC,BT20,24h,1uM,13
OFC,BT20,24h,3.33uM,19
OFC,BT20,3h,0.04uM,2
OFC,BT20,3h,0.12uM,3
OFC,BT20,3h,0.37uM,3
OFC,BT20,3h,1.11uM,5
OFC,BT20,3h,10uM,8
OFC,BT20,3h,3.33uM,2
OFC,BT20,6h,0.1uM,3
OFC,BT20,6h,0.5uM,5
OFC,BT20,6h,10uM,14
OFC,BT20,6h,1uM,7
OFC,CD34,24h,0.04uM,2
OFC,CD34,24h,0.12uM,3
OFC,CD34,24h,0.37uM,1
OFC,CD34,24h,0.5uM,1
OFC,CD34,24h,1.11uM,3
OFC,CD34,24h,10uM,4
OFC,CD34,24h,1uM,1
OFC,CD34,24h,3.33uM,1
OFC,CD34,6h,0.5uM,1
OFC,CD34,6h,1uM,3
OFC,CL34,6h,0.5uM,1
OFC,CL34,6h,10uM,3
OFC,CORL23,6h,10uM,2
OFC,CORL23,6h,30uM,1
OFC,COV644,6h,0.1uM,1
OFC,COV644,6h,10uM,4
OFC,DV90,6h,10uM,3
OFC,EFO27,6h,0.1uM,1
OFC,EFO27,6h,10uM,8
OFC,EFO27,6h,30uM,1
OFC,EFO27,6h,40uM,1
OFC,EFO27,6h,80uM,1
OFC,FIBRNPC,24h,10uM,18
OFC,FIBRNPC,24h,1uM,1
OFC,FIBRNPC,6h,10uM,15
OFC,H1299,6h,100uM,1
OFC,H1299,6h,10uM,8
OFC,H1299,6h,40uM,1
OFC,H1299,6h,80uM,1
OFC,HA1E,24h,0.001uM,1
OFC,HA1E,24h,0.04uM,54
OFC,HA1E,24h,0.06uM,1
OFC,HA1E,24h,0.12uM,46
OFC,HA1E,24h,0.1uM,3
OFC,HA1E,24h,0.37uM,53
OFC,HA1E,24h,0.41uM,1
OFC,HA1E,24h,0.46uM,1
OFC,HA1E,24h,0.53uM,1
OFC,HA1E,24h,0.5uM,7
OFC,HA1E,24h,1.11uM,52
OFC,HA1E,24h,1.23uM,1
OFC,HA1E,24h,10uM,296
OFC,HA1E,24h,1uM,3
OFC,HA1E,24h,20uM,3
OFC,HA1E,24h,3.33uM,79
OFC,HA1E,24h,3uM,6
OFC,HA1E,24h,4.17uM,1
OFC,HA1E,24h,40uM,1
OFC,HA1E,24h,5uM,1
OFC,HA1E,24h,80uM,2
OFC,HA1E,24h,90uM,1
OFC,HA1E,6h,0.1uM,2
OFC,HA1E,6h,0.5uM,3
OFC,HA1E,6h,10uM,120
OFC,HA1E,6h,20uM,4
OFC,HA1E,6h,30uM,1
OFC,HA1E,6h,40uM,1
OFC,HA1E,6h,80uM,1
OFC,HA1E,6h,90uM,1
OFC,HCC15,6h,100uM,1
OFC,HCC15,6h,10uM,16
OFC,HCC15,6h,30uM,1
OFC,HCC15,6h,40uM,1
OFC,HCC15,6h,70uM,1
OFC,HCC515,24h,0.04uM,19
OFC,HCC515,24h,0.12uM,17
OFC,HCC515,24h,0.1uM,2
OFC,HCC515,24h,0.37uM,12
OFC,HCC515,24h,0.5uM,1
OFC,HCC515,24h,1.11uM,13
OFC,HCC515,24h,100uM,1
OFC,HCC515,24h,10uM,101
OFC,HCC515,24h,11.11uM,1
OFC,HCC515,24h,3.33uM,18
OFC,HCC515,24h,3uM,1
OFC,HCC515,24h,40uM,1
OFC,HCC515,24h,5uM,1
OFC,HCC515,24h,80uM,1
OFC,HCC515,6h,0.01uM,2
OFC,HCC515,6h,0.5uM,2
OFC,HCC515,6h,100uM,3
OFC,HCC515,6h,10uM,71
OFC,HCC515,6h,3uM,2
OFC,HCC515,6h,40uM,2
OFC,HCC515,6h,80uM,2
OFC,HCT116,6h,100uM,2
OFC,HCT116,6h,10uM,9
OFC,HCT116,6h,30uM,1
OFC,HCT116,6h,40uM,2
OFC,HCT116,6h,5uM,1
OFC,HCT116,6h,80uM,2
OFC,HEC108,6h,10uM,5
OFC,HEC108,6h,40uM,2
OFC,HEC108,6h,80uM,1
OFC,HEK293T,24h,0.1uM,1
OFC,HEK293T,24h,0.5uM,1
OFC,HEK293T,6h,0.5uM,1
OFC,HEK293T,6h,3uM,1
OFC,HELA,24h,0.04uM,53
OFC,HELA,24h,0.06uM,1
OFC,HELA,24h,0.12uM,64
OFC,HELA,24h,0.1uM,1
OFC,HELA,24h,0.37uM,67
OFC,HELA,24h,1.11uM,73
OFC,HELA,24h,1.92uM,1
OFC,HELA,24h,10uM,142
OFC,HELA,24h,3.33uM,85
OFC,HELA,24h,4.17uM,1
OFC,HELA,24h,4.8uM,1
OFC,HEPG2,24h,0.04uM,9
OFC,HEPG2,24h,0.12uM,1
OFC,HEPG2,24h,0.37uM,3
OFC,HEPG2,24h,1.11uM,7
OFC,HEPG2,24h,10uM,25
OFC,HEPG2,24h,3.33uM,9
OFC,HEPG2,24h,50uM,1
OFC,HEPG2,6h,0.1uM,1
OFC,HEPG2,6h,10uM,91
OFC,HEPG2,6h,3uM,1
OFC,HEPG2,6h,50uM,1
OFC,HL60,24h,10uM,1
OFC,HL60,24h,1uM,1
OFC,HL60,6h,10uM,2
OFC,HL60,6h,3uM,1
OFC,HME1,24h,0.04uM,4
OFC,HME1,24h,0.12uM,3
OFC,HME1,24h,0.37uM,6
OFC,HME1,24h,1.11uM,6
OFC,HME1,24h,10uM,7
OFC,HME1,24h,3.33uM,5
OFC,HME1,3h,0.12uM,3
OFC,HME1,3h,0.37uM,1
OFC,HME1,3h,1.11uM,4
OFC,HME1,3h,10uM,8
OFC,HME1,3h,3.33uM,5
OFC,HS578T,24h,0.04uM,8
OFC,HS578T,24h,0.1uM,3
OFC,HS578T,24h,0.37uM,5
OFC,HS578T,24h,1.11uM,4
OFC,HS578T,24h,10uM,17
OFC,HS578T,24h,1uM,2
OFC,HS578T,24h,3.33uM,7
OFC,HS578T,3h,0.04uM,5
OFC,HS578T,3h,0.12uM,1
OFC,HS578T,3h,0.37uM,2
OFC,HS578T,3h,1.11uM,5
OFC,HS578T,3h,10uM,8
OFC,HS578T,3h,3.33uM,3
OFC,HS578T,6h,0.1uM,4
OFC,HS578T,6h,0.5uM,2
OFC,HS578T,6h,10uM,3
OFC,HS578T,6h,1uM,2
OFC,HT115,6h,0.5uM,1
OFC,HT115,6h,100uM,1
OFC,HT115,6h,10uM,15
OFC,HT29,24h,0.04uM,48
OFC,HT29,24h,0.12uM,56
OFC,HT29,24h,0.1uM,1
OFC,HT29,24h,0.37uM,67
OFC,HT29,24h,0.3uM,1
OFC,HT29,24h,0.5uM,6
OFC,HT29,24h,0.75uM,1
OFC,HT29,24h,1.11uM,63
OFC,HT29,24h,1.39uM,2
OFC,HT29,24h,100uM,2
OFC,HT29,24h,10uM,147
OFC,HT29,24h,1uM,3
OFC,HT29,24h,3.33uM,66
OFC,HT29,24h,3uM,4
OFC,HT29,24h,40uM,1
OFC,HT29,24h,5.77uM,1
OFC,HT29,24h,80uM,2
OFC,HT29,6h,0.5uM,1
OFC,HT29,6h,100uM,1
OFC,HT29,6h,10uM,126
OFC,HT29,6h,40uM,2
OFC,HT29,6h,80uM,2
OFC,HUES3,24h,0.04uM,1
OFC,HUES3,24h,0.12uM,1
OFC,HUES3,24h,0.37uM,4
OFC,HUES3,24h,1.11uM,2
OFC,HUES3,24h,10uM,7
OFC,HUES3,24h,3.33uM,3
OFC,HUH7,24h,10uM,3
OFC,HUH7,24h,3uM,1
OFC,HUH7,6h,3uM,3
OFC,HUH7,6h,5uM,1
OFC,HUVEC,24h,0.04uM,3
OFC,HUVEC,24h,0.12uM,3
OFC,HUVEC,24h,0.37uM,3
OFC,HUVEC,24h,1.11uM,2
OFC,HUVEC,24h,10uM,5
OFC,HUVEC,24h,3.33uM,4
OFC,JHUEM2,6h,0.1uM,1
OFC,JHUEM2,6h,100uM,1
OFC,JHUEM2,6h,10uM,5
OFC,JURKAT,24h,0.04uM,1
OFC,JURKAT,24h,0.12uM,2
OFC,JURKAT,24h,0.1uM,1
OFC,JURKAT,24h,0.37uM,1
OFC,JURKAT,24h,1.11uM,2
OFC,JURKAT,24h,10uM,2
OFC,JURKAT,6h,0.5uM,1
OFC,LNCAP,24h,0.12uM,2
OFC,LNCAP,24h,1.11uM,1
OFC,LNCAP,24h,10uM,4
OFC,LNCAP,3h,0.04uM,2
OFC,LNCAP,3h,0.12uM,1
OFC,LNCAP,3h,1.11uM,2
OFC,LNCAP,3h,10uM,1
OFC,LOVO,6h,100uM,1
OFC,LOVO,6h,10uM,8
OFC,LOVO,6h,1uM,2
OFC,LOVO,6h,80uM,1
OFC,MCF10A,24h,0.04uM,2
OFC,MCF10A,24h,0.12uM,2
OFC,MCF10A,24h,0.1uM,2
OFC,MCF10A,24h,0.37uM,2
OFC,MCF10A,24h,0.5uM,1
OFC,MCF10A,24h,1.11uM,8
OFC,MCF10A,24h,10uM,10
OFC,MCF10A,24h,1uM,4
OFC,MCF10A,24h,3.33uM,8
OFC,MCF10A,3h,0.04uM,3
OFC,MCF10A,3h,0.12uM,2
OFC,MCF10A,3h,0.37uM,3
OFC,MCF10A,3h,1.11uM,6
OFC,MCF10A,3h,10uM,4
OFC,MCF10A,3h,3.33uM,9
OFC,MCF10A,6h,0.1uM,2
OFC,MCF10A,6h,0.5uM,1
OFC,MCF10A,6h,10uM,3
OFC,MCF10A,6h,1uM,2
OFC,MCF7,24h,0.001uM,6
OFC,MCF7,24h,0.01uM,3
OFC,MCF7,24h,0.02uM,1
OFC,MCF7,24h,0.04uM,39
OFC,MCF7,24h,0.11uM,1
OFC,MCF7,24h,0.12uM,47
OFC,MCF7,24h,0.1uM,9
OFC,MCF7,24h,0.37uM,43
OFC,MCF7,24h,0.5uM,19
OFC,MCF7,24h,1.11uM,53
OFC,MCF7,24h,10.05uM,1
OFC,MCF7,24h,10uM,207
OFC,MCF7,24h,11.11uM,1
OFC,MCF7,24h,1uM,16
OFC,MCF7,24h,3.33uM,55
OFC,MCF7,24h,3uM,9
OFC,MCF7,24h,40uM,1
OFC,MCF7,24h,5uM,3
OFC,MCF7,3h,0.12uM,4
OFC,MCF7,3h,0.37uM,3
OFC,MCF7,3h,1.11uM,2
OFC,MCF7,3h,10uM,4
OFC,MCF7,3h,3.33uM,3
OFC,MCF7,6h,0.001uM,4
OFC,MCF7,6h,0.01uM,7
OFC,MCF7,6h,0.1uM,5
OFC,MCF7,6h,0.5uM,12
OFC,MCF7,6h,10uM,118
OFC,MCF7,6h,1uM,9
OFC,MCF7,6h,3uM,8
OFC,MCF7,6h,40uM,2
OFC,MCF7,6h,5uM,2
OFC,MCF7,6h,90uM,1
OFC,MCH58,144h,NA,1
OFC,MDAMB231,24h,0.04uM,1
OFC,MDAMB231,24h,0.12uM,4
OFC,MDAMB231,24h,0.1uM,1
OFC,MDAMB231,24h,0.37uM,5
OFC,MDAMB231,24h,0.5uM,1
OFC,MDAMB231,24h,1.11uM,4
OFC,MDAMB231,24h,10uM,23
OFC,MDAMB231,24h,1uM,5
OFC,MDAMB231,24h,3.33uM,5
OFC,MDAMB231,3h,0.04uM,2
OFC,MDAMB231,3h,0.12uM,4
OFC,MDAMB231,3h,0.37uM,4
OFC,MDAMB231,3h,1.11uM,3
OFC,MDAMB231,3h,10uM,16
OFC,MDAMB231,3h,3.33uM,7
OFC,MDAMB231,6h,0.1uM,2
OFC,MDAMB231,6h,0.5uM,3
OFC,MDAMB231,6h,10uM,6
OFC,MDAMB231,6h,1uM,7
OFC,MDST8,6h,0.1uM,2
OFC,MDST8,6h,10uM,5
OFC,MDST8,6h,1uM,1
OFC,MDST8,6h,40uM,1
OFC,MDST8,6h,80uM,1
OFC,MNEU.E,24h,0.04uM,2
OFC,MNEU.E,24h,0.37uM,3
OFC,MNEU.E,24h,10uM,5
OFC,MNEU.E,24h,3.33uM,2
OFC,NCIH1694,6h,10uM,1
OFC,NCIH1694,6h,30uM,1
OFC,NCIH1836,6h,100uM,1
OFC,NCIH1836,6h,10uM,2
OFC,NCIH1836,6h,80uM,1
OFC,NCIH2073,6h,0.1uM,1
OFC,NCIH2073,6h,10uM,9
OFC,NCIH2073,6h,80uM,2
OFC,NCIH508,6h,10uM,7
OFC,NCIH508,6h,40uM,2
OFC,NCIH508,6h,5uM,1
OFC,NCIH508,6h,90uM,1
OFC,NCIH596,6h,0.1uM,1
OFC,NCIH596,6h,0.5uM,1
OFC,NCIH596,6h,100uM,1
OFC,NCIH596,6h,10uM,3
OFC,NCIH596,6h,3uM,1
OFC,NCIH596,6h,80uM,1
OFC,NEU,24h,0.04uM,2
OFC,NEU,24h,0.12uM,4
OFC,NEU,24h,0.37uM,8
OFC,NEU,24h,1.11uM,3
OFC,NEU,24h,10uM,37
OFC,NEU,24h,3.33uM,4
OFC,NEU,6h,10uM,6
OFC,NKDBA,24h,0.5uM,1
OFC,NKDBA,24h,10uM,2
OFC,NKDBA,24h,3uM,4
OFC,NOMO1,24h,0.001uM,1
OFC,NOMO1,24h,0.01uM,1
OFC,NOMO1,24h,0.5uM,2
OFC,NOMO1,24h,3uM,1
OFC,NOMO1,6h,0.1uM,1
OFC,NOMO1,6h,100uM,2
OFC,NOMO1,6h,10uM,7
OFC,NOMO1,6h,80uM,1
OFC,NPC,24h,0.04uM,1
OFC,NPC,24h,0.12uM,3
OFC,NPC,24h,0.37uM,1
OFC,NPC,24h,1.11uM,2
OFC,NPC,24h,10uM,51
OFC,NPC,24h,3.33uM,5
OFC,NPC,6h,10uM,6
OFC,NPC.CAS9,24h,0.04uM,2
OFC,NPC.CAS9,24h,0.12uM,2
OFC,NPC.CAS9,24h,0.37uM,3
OFC,NPC.CAS9,24h,1.11uM,2
OFC,NPC.CAS9,24h,10uM,3
OFC,NPC.CAS9,24h,3.33uM,1
OFC,NPC.TAK,24h,0.04uM,4
OFC,NPC.TAK,24h,0.12uM,4
OFC,NPC.TAK,24h,0.37uM,3
OFC,NPC.TAK,24h,1.11uM,3
OFC,NPC.TAK,24h,10uM,2
OFC,NPC.TAK,24h,3.33uM,2
OFC,OV7,6h,0.1uM,1
OFC,OV7,6h,10uM,4
OFC,OV7,6h,40uM,1
OFC,PC3,24h,0.01uM,2
OFC,PC3,24h,0.04uM,74
OFC,PC3,24h,0.05uM,1
OFC,PC3,24h,0.06uM,1
OFC,PC3,24h,0.12uM,65
OFC,PC3,24h,0.18uM,1
OFC,PC3,24h,0.1uM,5
OFC,PC3,24h,0.37uM,72
OFC,PC3,24h,0.5uM,6
OFC,PC3,24h,1.11uM,79
OFC,PC3,24h,100uM,1
OFC,PC3,24h,10uM,233
OFC,PC3,24h,11.11uM,1
OFC,PC3,24h,1uM,8
OFC,PC3,24h,20uM,1
OFC,PC3,24h,3.33uM,80
OFC,PC3,24h,3uM,6
OFC,PC3,24h,4.17uM,1
OFC,PC3,24h,40uM,2
OFC,PC3,24h,5uM,4
OFC,PC3,24h,80uM,1
OFC,PC3,6h,0.01uM,2
OFC,PC3,6h,0.1uM,4
OFC,PC3,6h,0.5uM,5
OFC,PC3,6h,100uM,3
OFC,PC3,6h,10uM,93
OFC,PC3,6h,1uM,7
OFC,PC3,6h,20uM,1
OFC,PC3,6h,30uM,1
OFC,PC3,6h,3uM,7
OFC,PC3,6h,5uM,1
OFC,PHH,24h,10uM,37
OFC,PHH,24h,3uM,1
OFC,PHH,6h,10uM,3
OFC,PL21,6h,0.1uM,1
OFC,PL21,6h,0.5uM,1
OFC,PL21,6h,10uM,6
OFC,PL21,6h,40uM,1
OFC,PL21,6h,80uM,1
OFC,RKO,6h,10uM,8
OFC,RMGI,6h,0.1uM,1
OFC,RMGI,6h,10uM,9
OFC,RMGI,6h,40uM,2
OFC,RMUGS,6h,10uM,3
OFC,SKB,24h,10uM,98
OFC,SKBR3,24h,0.04uM,3
OFC,SKBR3,24h,0.1uM,3
OFC,SKBR3,24h,0.5uM,2
OFC,SKBR3,24h,1.11uM,3
OFC,SKBR3,24h,10uM,10
OFC,SKBR3,24h,1uM,4
OFC,SKBR3,24h,3.33uM,2
OFC,SKBR3,3h,0.12uM,1
OFC,SKBR3,3h,0.37uM,2
OFC,SKBR3,3h,1.11uM,2
OFC,SKBR3,3h,10uM,6
OFC,SKBR3,3h,3.33uM,3
OFC,SKBR3,6h,0.1uM,1
OFC,SKBR3,6h,0.5uM,1
OFC,SKBR3,6h,1uM,1
OFC,SKL,24h,0.04uM,4
OFC,SKL,24h,0.12uM,6
OFC,SKL,24h,0.37uM,9
OFC,SKL,24h,1.11uM,8
OFC,SKL,24h,10uM,11
OFC,SKL,24h,3.33uM,6
OFC,SKL.C,24h,0.04uM,1
OFC,SKL.C,24h,0.12uM,4
OFC,SKL.C,24h,0.37uM,5
OFC,SKL.C,24h,1.11uM,7
OFC,SKL.C,24h,10uM,20
OFC,SKL.C,24h,3.33uM,10
OFC,SKLU1,6h,0.1uM,1
OFC,SKLU1,6h,10uM,5
OFC,SKM1,6h,0.1uM,1
OFC,SKM1,6h,10uM,8
OFC,SKM1,6h,40uM,2
OFC,SKM1,6h,80uM,1
OFC,SKMEL1,6h,10uM,3
OFC,SKMEL1,6h,40uM,1
OFC,SKMEL28,6h,10uM,7
OFC,SKMEL28,6h,40uM,1
OFC,SKMEL28,6h,80uM,2
OFC,SNGM,6h,100uM,2
OFC,SNGM,6h,10uM,9
OFC,SNGM,6h,40uM,1
OFC,SNGM,6h,80uM,1
OFC,SNU1040,6h,0.1uM,1
OFC,SNU1040,6h,10uM,2
OFC,SNUC4,6h,0.1uM,1
OFC,SNUC4,6h,0.5uM,1
OFC,SNUC4,6h,10uM,6
OFC,SNUC5,6h,0.1uM,3
OFC,SNUC5,6h,100uM,1
OFC,SNUC5,6h,10uM,5
OFC,SW480,6h,100uM,1
OFC,SW480,6h,40uM,2
OFC,SW620,6h,0.1uM,3
OFC,SW620,6h,100uM,1
OFC,SW620,6h,10uM,11
OFC,SW620,6h,3uM,1
OFC,SW620,6h,40uM,2
OFC,SW620,6h,80uM,2
OFC,SW948,6h,100uM,2
OFC,SW948,6h,10uM,10
OFC,SW948,6h,1uM,1
OFC,SW948,6h,40uM,3
OFC,T3M10,6h,10uM,6
OFC,T3M10,6h,70uM,1
OFC,THP1,24h,0.01uM,1
OFC,THP1,6h,0.1uM,2
OFC,THP1,6h,0.5uM,1
OFC,THP1,6h,100uM,1
OFC,THP1,6h,10uM,5
OFC,THP1,6h,3uM,1
OFC,TYKNU,6h,10uM,2
OFC,U266,6h,0.5uM,1
OFC,U266,6h,10uM,2
OFC,U266,6h,3uM,2
OFC,U937,24h,0.5uM,2
OFC,U937,24h,10uM,2
OFC,U937,24h,1uM,2
OFC,U937,24h,3uM,1
OFC,U937,6h,0.5uM,1
OFC,U937,6h,10uM,9
OFC,U937,6h,1uM,4
OFC,U937,6h,3uM,1
OFC,U937,6h,70uM,1
OFC,VCAP,24h,0.1uM,1
OFC,VCAP,24h,0.5uM,1
OFC,VCAP,24h,10uM,155
OFC,VCAP,24h,1uM,5
OFC,VCAP,24h,20uM,5
OFC,VCAP,24h,40uM,1
OFC,VCAP,24h,5uM,4
OFC,VCAP,48h,1uM,1
OFC,VCAP,48h,20uM,4
OFC,VCAP,6h,0.1uM,1
OFC,VCAP,6h,0.5uM,2
OFC,VCAP,6h,10uM,91
OFC,VCAP,6h,1uM,1
OFC,VCAP,6h,20uM,1
OFC,VCAP,6h,30uM,1
OFC,VCAP,6h,5uM,1
OFC,WSUDLCL2,6h,10uM,5
OFC,YAPC,24h,0.03uM,1
OFC,YAPC,24h,0.04uM,63
OFC,YAPC,24h,0.06uM,1
OFC,YAPC,24h,0.12uM,50
OFC,YAPC,24h,0.37uM,62
OFC,YAPC,24h,0.53uM,2
OFC,YAPC,24h,1.11uM,58
OFC,YAPC,24h,1.92uM,2
OFC,YAPC,24h,10uM,145
OFC,YAPC,24h,3.33uM,83
SUB,A375,24h,0.04uM,53
SUB,A375,24h,0.08uM,1
SUB,A375,24h,0.12uM,50
SUB,A375,24h,0.1uM,2
SUB,A375,24h,0.37uM,55
SUB,A375,24h,0.5uM,3
SUB,A375,24h,0uM,1
SUB,A375,24h,1.11uM,81
SUB,A375,24h,100uM,1
SUB,A375,24h,10uM,143
SUB,A375,24h,3.33uM,81
SUB,A375,24h,3.36uM,1
SUB,A375,24h,3uM,4
SUB,A375,24h,40uM,1
SUB,A375,24h,80uM,1
SUB,A375,6h,0.1uM,6
SUB,A375,6h,0.5uM,5
SUB,A375,6h,100uM,1
SUB,A375,6h,10uM,183
SUB,A375,6h,1uM,2
SUB,A375,6h,3uM,7
SUB,A375,6h,40uM,1
SUB,A375,6h,5uM,1
SUB,A375,6h,80uM,3
SUB,A375,6h,90uM,1
SUB,A549,24h,0.01uM,4
SUB,A549,24h,0.04uM,5
SUB,A549,24h,0.12uM,4
SUB,A549,24h,0.1uM,4
SUB,A549,24h,0.37uM,7
SUB,A549,24h,0.5uM,7
SUB,A549,24h,1.11uM,11
SUB,A549,24h,100uM,1
SUB,A549,24h,10uM,124
SUB,A549,24h,1uM,3
SUB,A549,24h,3.33uM,2
SUB,A549,24h,30uM,2
SUB,A549,24h,3uM,2
SUB,A549,24h,40uM,1
SUB,A549,24h,80uM,2
SUB,A549,6h,0.001uM,3
SUB,A549,6h,0.01uM,3
SUB,A549,6h,0.1uM,5
SUB,A549,6h,0.5uM,6
SUB,A549,6h,100uM,1
SUB,A549,6h,10uM,144
SUB,A549,6h,1uM,11
SUB,A549,6h,3uM,9
SUB,A549,6h,40uM,1
SUB,A549,6h,80uM,3
