signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,5300,PIN1,-0.0198840388249206,0.901815490169625
InputSig,4836,NMT1,-0.0248671873694849,0.852624168193682
InputSig,3454,IFNAR1,-0.026367183844961,0.813195841585481
InputSig,5261,PHKG2,-0.0254846079631822,0.938917375037093
InputSig,4851,NOTCH1,-0.0206294575286339,0.953595849092114
InputSig,10362,HMG20B,-0.0198846319827839,0.964525171839024
InputSig,5720,PSME1,-0.031165390906025,0.912186001186786
InputSig,9519,TBPL1,-0.0310454782686456,0.87025384713437
InputSig,6850,SYK,-0.0247462423204871,0.955657365234203
InputSig,2778,GNAS,-0.0297425376869792,0.85078013002695
InputSig,55825,PECR,-0.0286845596362283,0.942596805956947
InputSig,10695,CNPY3,-0.0291891519202604,0.898069817148774
InputSig,10730,YME1L1,-0.0290051047363889,0.824515640661404
InputSig,26036,ZNF451,-0.0207160609767748,0.858575219775191
InputSig,10276,NET1,-0.0243537535697333,0.915018708946025
InputSig,2946,GSTM2,-0.0259234113594193,0.929692790145053
InputSig,9183,ZW10,-0.0292297074795186,0.88646875649641
InputSig,11200,CHEK2,-0.0288057991150673,0.973101279481377
InputSig,6777,STAT5B,-0.0192497459181127,0.895133368773661
InputSig,51015,ISOC1,-0.0192851151763109,0.950216323968319
InputSig,3597,IL13RA1,-0.0249734439381228,0.949561750672889
InputSig,899,CCNF,-0.0300183373044523,0.939719050191625
InputSig,5603,MAPK13,-0.0311519615279267,0.920702004941545
InputSig,6117,RPA1,-0.0291630635557604,0.891049513253666
InputSig,23512,SUZ12,-0.0240727387617454,0.89340962067518
InputSig,5641,LGMN,-0.0189450098436279,0.928674440200499
InputSig,10589,DRAP1,-0.030355713042121,0.882801219611798
InputSig,5699,PSMB10,-0.0248733956764576,0.957040079557158
InputSig,11168,PSIP1,-0.0301375832141623,0.794391343723299
InputSig,23061,TBC1D9B,-0.0289499238067051,0.844092384163353
