signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,4860,PNP,0.322052714685526,0.498909964466766
InputSig,79143,MBOAT7,0.555942560192276,0.69481899780566
InputSig,4780,NFE2L2,0.295426593208205,0.13877340984482
InputSig,2063,NR2F6,0.290797544873071,0.508040636301995
InputSig,6275,S100A4,0.496258241973876,0.676490567641895
InputSig,836,CASP3,0.223217675095555,0.340853604192866
InputSig,2184,FAH,0.221072824696142,0.677664850859716
InputSig,10227,MFSD10,0.24657140952683,0.607062052336744
InputSig,51422,PRKAG2,0.304581660256782,0.142386772617485
InputSig,2852,GPER1,0.334833837824782,0.520046414571838
InputSig,6509,SLC1A4,0.353282595650621,0.032443579024938
InputSig,22934,RPIA,0.243849862022961,0.635574273244171
InputSig,1906,EDN1,0.573665194074875,0.193829561315644
InputSig,8321,FZD1,0.374286804281514,0.306039200108028
InputSig,2523,FUT1,0.516883948001212,0.248581705858968
InputSig,23378,RRP8,0.242810313819471,0.33614773975601
InputSig,55893,ZNF395,0.257258339707856,0.240903292117333
InputSig,55620,STAP2,0.237165350846192,0.812406941851538
InputSig,5583,PRKCH,0.239449928208686,0.509347777393259
InputSig,84159,ARID5B,0.236400416672681,0.0706199037540401
InputSig,55818,KDM3A,0.228623938395705,0.0913051653800894
InputSig,1956,EGFR,0.393203406974734,0.0800212340494046
InputSig,5613,PRKX,0.258938076774921,0.41734387070632
InputSig,2736,GLI2,0.357000567564634,0.677974401681902
InputSig,596,BCL2,0.388303630811822,0.0598359880168282
InputSig,5427,POLE2,0.503687375820148,0.460234439642325
InputSig,4016,LOXL1,0.360420974128274,0.778408877305049
InputSig,4067,LYN,0.300277701264924,0.436359306987118
InputSig,10221,TRIB1,0.468024928561857,0.1049840402144
InputSig,727,C5,0.223608121068305,0.451149557166454
InputSig,9686,VGLL4,0.230107549440225,0.256239871716416
InputSig,11031,RAB31,0.314436364956869,0.132406785012996
InputSig,7159,TP53BP2,0.339101848354462,0.0970329399616116
InputSig,5873,RAB27A,0.273525769725069,0.602443570205605
InputSig,9170,LPAR2,0.218498528188873,0.805393387719549
InputSig,79716,NPEPL1,0.36180360779937,0.789481828720954
InputSig,7153,TOP2A,0.631048653523235,0.655238883224179
InputSig,3383,ICAM1,0.386666345861594,0.637087125074053
InputSig,840,CASP7,0.546961808633631,0.211453539269703
InputSig,1846,DUSP4,0.868151978402982,0.0112794565016622
InputSig,958,CD40,0.326549925561036,0.688233972174184
InputSig,200734,SPRED2,0.327710846314238,0.133952142403177
InputSig,6657,SOX2,0.373118721508694,0.109314175858439
InputSig,1398,CRK,0.239633565611126,0.768493130811377
InputSig,2353,FOS,0.566241654531994,0.197308566782369
InputSig,348,APOE,0.616171343890339,0.0213735355611802
InputSig,3280,HES1,0.440787270374003,0.22918071854045
InputSig,7088,TLE1,0.266994109129241,0.199896966725673
InputSig,5627,PROS1,0.248271203356336,0.42225990278632
InputSig,5255,PHKA1,0.27320377705747,0.309634935606783
InputSig,5654,HTRA1,0.354514078385317,0.142877666416081
InputSig,230,ALDOC,0.30449649263093,0.0902349431142506
InputSig,4792,NFKBIA,0.254335498312163,0.328162225177554
InputSig,147179,WIPF2,0.25976867441789,0.147320398194177
InputSig,23410,SIRT3,0.261046890458213,0.321277553281985
InputSig,1017,CDK2,0.228996270949197,0.804224499997189
InputSig,2920,CXCL2,0.826982340149465,0.547215513114672
InputSig,79006,METRN,0.31171828512231,0.466315571228394
InputSig,10644,IGF2BP2,0.30022943664334,0.809077200279004
InputSig,5223,PGAM1,0.239100139429712,0.246483134846769
InputSig,4616,GADD45B,0.266202153256393,0.545907678212828
InputSig,10298,PAK4,0.570300610980232,0.43885404781538
InputSig,79080,CCDC86,0.278479711404306,0.643774721692465
InputSig,51053,GMNN,0.314752962326605,0.419043846110679
InputSig,5355,PLP2,0.461709376001264,0.701355441427808
InputSig,1052,CEBPD,0.27233091055733,0.700666641530208
InputSig,8444,DYRK3,0.38803070056996,0.415711009277572
InputSig,1958,EGR1,0.728247547184699,0.138735711732812
InputSig,9697,TRAM2,0.499815107727055,0.123214179935502
InputSig,8727,CTNNAL1,0.292719941809291,0.113326671961844
InputSig,55033,FKBP14,0.247358827762327,0.404695670853317
InputSig,2690,GHR,0.54154892760475,0.139847987827693
InputSig,56924,PAK6,0.239675100514551,0.214883893626436
InputSig,355,FAS,0.257117182542207,0.633428075059008
InputSig,1026,CDKN1A,0.344156725575358,0.646181407188804
InputSig,7099,TLR4,0.331303735161657,0.354592768832704
InputSig,25976,TIPARP,0.300750736662219,0.166660810250852
InputSig,3725,JUN,0.328236354193404,0.145815013733226
InputSig,84617,TUBB6,0.409135367566494,0.457345270060282
InputSig,9928,KIF14,0.47905439499359,0.666568493473861
InputSig,54541,DDIT4,0.611371241699,0.0426290772642656
InputSig,8553,BHLHE40,0.467273121891421,0.0642254598661124
InputSig,6118,RPA2,0.257253904071039,0.185675517434577
InputSig,1848,DUSP6,0.272953933633327,0.154193169147302
InputSig,4088,SMAD3,0.245822107853013,0.179589006928074
InputSig,3162,HMOX1,0.369650624170883,0.70926661207235
InputSig,4313,MMP2,0.265679272515357,0.708328200042117
InputSig,7538,ZFP36,0.61349995917355,0.476344113116109
InputSig,8324,FZD7,0.275347870881134,0.680443897466612
InputSig,11230,PRAF2,0.281075673862285,0.536144294076051
