Name_GeneSymbol,NAC,NAC_Pval,PFC,PFC_Pval
PAX8,2.54892698930223,0.0188748701789994,-1.40960414278884,0.11156168428592
FUT1,1.46707324727681,0.125036398007761,0.974120865192159,0.135033453194258
FOSL1,1.30149416385167,0.0543842378827875,-0.0608733951602906,0.933685396749989
SPDEF,1.09937467970594,0.0996741333565079,-0.222200564077308,0.709342009375991
CCL2,0.776544012527721,0.115306287518627,0.466335164377213,0.572801578768703
MUC1,0.69673061366792,0.00392586199103864,-0.13785998107614,0.641654689336502
HMGA2,0.412613764621917,0.232973055691114,-1.24328341724678,0.0452838339307074
DENND2D,0.379400710378661,0.185980213334041,0.40124052682436,0.127167929141021
ORC1,0.374990961463559,0.0365388219052164,0.378901610539515,0.0114917355082561
BMP4,0.339189987321903,0.028111730445977,-0.440761528586369,0.0564431810893055
ITGAE,0.256049619495323,0.374904682519549,0.462304186481103,0.287747665181342
CRTAP,0.243474253852321,0.0588282250940194,-0.164464473170411,0.329884251629205
PLP2,0.2392118440809,0.426095639299852,0.656181428881522,0.000774067948788483
GATA2,0.236919504558768,0.252954950013904,-0.0360435740817109,0.880996219441111
SYK,0.232298376635873,0.0537753668996574,0.04512907443391,0.955061871004173
DFFB,0.218042602719578,0.0138759675469502,-0.0176254766532645,0.849368445573581
TSC22D3,0.203118591373967,0.0169152725886184,0.152391219883072,0.0179346472224252
STXBP2,0.200189406131478,0.020118654890544,0.344877030285114,0.000125813327396669
PSMB8,0.189891164920099,0.121455918323195,-0.0871694385517462,0.638918902650527
PPARD,0.18932942477179,0.0824249148016841,-0.250041521765165,0.0683987757982911
ICAM1,0.182095206251788,0.198347026806517,-0.190225405707055,0.237993137922536
BTK,0.181167907268247,0.446548822029216,0.00589151325052426,0.977668232056108
CDC45,0.180423822103163,0.189333431918046,0.0585278922589876,0.689330914806351
TLR4,0.174216725480609,0.204186455414947,0.00561661357103231,0.971189197475513
CASP3,0.166385155638388,0.140687771698319,0.141369539700386,0.0541958857369806
SLC27A3,0.162732352336371,0.238567018769842,-0.0562382010807443,0.681588834614466
SUV39H1,0.15967248429727,0.0413516957197237,-0.042311637232852,0.439164577180891
TCTN1,0.158109713918757,0.0626110202701648,0.206871402956467,0.0368399997284329
WFS1,0.157639826517958,0.186551788393818,0.0118878620156328,0.917303844733744
CHEK1,0.15695782747824,0.241866953132208,-0.0245449276531222,0.970583684201351
NFKBIE,0.149520268769633,0.31165387001657,-0.174611264070926,0.19170857721121
ST7,0.149078220441507,0.00997946907465706,0.0726803432623953,0.211504889025286
IL4R,0.148880914996899,0.135498621633567,-0.249154165559545,0.0621656138126387
CD44,0.145345188592876,0.344664431507304,-0.246024554886502,0.14019466167441
C2CD2,0.142623685505289,0.0061676891182448,0.111654750432445,0.130589076084491
IGFBP3,0.141582712209798,0.0737890603540983,-0.0724519109645691,0.402627225219588
LIG1,0.135345016059662,0.329998748704001,0.0241493431892356,0.839407835360391
SHC1,0.134973784286867,0.0913657994653884,0.00277266175882509,0.98272967462798
SPTLC2,0.133958526353926,0.00780156778506539,0.0702133046938898,0.153687994777896
HPRT1,0.130262522056107,0.00290959428023836,-0.0180376543364916,0.770473175592507
TSPAN4,0.129434781561715,0.168513003388513,0.0791066834182657,0.461293566689143
PHKA1,0.129201157662242,0.128366532754853,0.0559841899872184,0.396389510060586
CASP2,0.128896145343481,0.061672101556748,0.167150890327412,0.0085000813141031
RRP8,0.127141825487437,0.01947188910647,0.00513515567457272,0.944114091209611
IKBKE,0.12662567456145,0.449132163961442,-0.0188258741098935,0.920547669776967
GALE,0.125741898482541,0.238021393508261,0.0278202729173599,0.787973561205509
