Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NA_Pval,OFC,OFC_Pval,SUB,SUB_Pval
STXBP2,0.09170774568894,0.832800896878031,0.35627050083342,0.415263549465126,0.16114540316423,0.704617418200416,-0.0234881474252531,0.947565790920736,0,0,0.23315680248152,0.513635013239857
LPAR2,0.0915882754265064,0.80693203932255,0.0747363145451188,0.871904986689212,0,0,0,0,0.089096480012809,0.825503945965567,-0.0333104395893377,0.929266833883265
RRP8,0.0913269763145003,0.399496184486545,-0.0271273234920893,0.8400927303142,0,0,-0.00887191549511139,0.953149640233397,-0.0410484554016534,0.682564916460643,0,0
PNP,0.0908347167615272,0.662955649441286,0,0,0,0,0,0,0.153191981418219,0.476157469986303,0,0
TRAPPC6A,0.0894678515427069,0.779137375879158,0.0722746711778029,0.851829025267607,0.0707718575209472,0.823056921231619,0.169515570427228,0.587418091860058,0.0842281914993026,0.785770789584027,0.113595913706512,0.739210782922946
HMOX1,0.0889680915571676,0.833887995455826,0.0821812809589988,0.828364248741449,0.238276173911486,0.546439931629161,0.0399431191447375,0.90168488110767,0.149703522468942,0.691909300139888,0,0
ITGAE,0.0884671679713322,0.701491890065394,0,0,0,0,-0.0333334556990051,0.827221895195518,-0.0551184998147468,0.782665450284429,0.188677170696496,0.396018800850751
COL4A1,0.0883935714332203,0.494053699444375,0,0,0,0,-0.00616080484652528,0.970928347194954,-0.0571825488252442,0.651703592501575,0,0
CETN3,0.0881438762267449,0.375307051899258,-0.0536680368925185,0.626050804461709,0,0,0.15093589743656,0.0540691461073387,0,0,0,0
CDC25A,0.0871941042354002,0.811240706544471,0.122744823501808,0.747129025498601,-0.0297517682222349,0.942214335038155,0,0,0.0922858526233428,0.788700016120402,0.244667058972008,0.475003842715547
MAP2K5,0.087074023833824,0.309814014971673,-0.0493028482614323,0.60643293137806,0,0,-0.031578219653688,0.757493440715495,0,0,0,0
DDB2,0.0860928524338537,0.698107519331792,0.0643055111957089,0.816444682358166,0,0,0.146503996742528,0.532140911607129,0.0650451471693955,0.774407209859047,0.0512402059172896,0.818509991250446
NVL,0.0859660976230966,0.384097626532427,0,0,0,0,-0.0259941729616497,0.817983098444649,-0.0482939187257685,0.579483105220556,0,0
PMAIP1,0.0852968564997816,0.804826829520983,-0.046830495005129,0.919071282661453,0,0,0,0,0.138891754989721,0.678180978885751,0,0
EML3,0.084749300628518,0.686484113811338,0,0,0,0,0,0,-0.00714426091817427,0.970867911824877,-0.0104508757959634,0.950967887593971
MALT1,0.0838429044523446,0.451360949094865,-0.0125348657269595,0.902322521596662,0,0,0,0,-0.0153312374914532,0.856282737409638,-0.000600423156282662,0.994583461129102
KIT,0.0831974068486054,0.32381839308073,0,0,0,0,0.0727119778977603,0.461525538671895,-0.0194939948801006,0.792281214227244,0,0
PRSS23,0.082577300348514,0.429555894126609,0.0717525631345773,0.697401944135214,0.0660603746690179,0.549102172510354,0.101040581795455,0.366574480677545,0.116887209916241,0.283611089786792,-0.0443217772604322,0.743986081930651
NFATC3,0.0823733195841884,0.286058720780781,-0.0526535454679656,0.564028615027839,0,0,-0.0126014986289751,0.873600794841333,0.0811354319998353,0.394481158701178,0,0
CCNB2,0.0819909258809746,0.866153281830397,-0.0442217356008137,0.93596210034398,0,0,0.124268301718848,0.790200469580925,0,0,0.209988003177168,0.674195094377078
FAH,0.0819466302858766,0.719485759855413,0.0761569355227509,0.774140657261285,0,0,-0.00656379152969636,0.977447394739074,0.0893581583324648,0.689252440419043,0.135026307213872,0.558124042828466
GAA,0.0806419427630475,0.603684286100977,0.0678209302974707,0.711837225094804,0,0,0,0,-0.0243612341411244,0.87708578593751,0,0
ABCB6,0.0785828115956286,0.500352818772821,0,0,0,0,-0.00726247686998041,0.938435492084271,0,0,0,0
PTPN12,0.0777513223428249,0.268603955440164,0,0,-0.0197316195835566,0.751313679018089,0.0421881084701792,0.583983263162311,0,0,0,0
DNMT3A,0.07774191252878,0.480048111231513,0,0,-0.0421977610540949,0.620236383660061,0,0,0,0,0,0
KAT6B,0.0768028918610608,0.149220267655826,0,0,-0.0156652703861958,0.71769622476182,-0.0343788130837351,0.452089048968564,-0.0557463715153126,0.234045864987604,-0.047127604498362,0.437907659273466
NISCH,0.074216292236309,0.319988948279498,-0.00934343108264808,0.931312225257394,0,0,0,0,-0.0237652037575957,0.732410969936284,0,0
IQGAP1,0.0741346872353134,0.258741524367141,0.082268095563563,0.527818048008602,0.0991054300395927,0.227257836582227,0.154100883697687,0.0930755264146891,0,0,0.148916069830146,0.113776617863381
ECH1,0.0738930150010244,0.560151094493088,0.0978225120297853,0.478160878380055,0,0,-0.0321838099514136,0.838312103923894,0,0,0,0
PROS1,0.073527707356036,0.578095582747594,0,0,0.0636218853320323,0.586000247939789,0.131940804860354,0.181613769898281,-0.00058344847559727,0.99634889606726,0,0
TIMELESS,0.0729343663021854,0.753804527780211,0.0897793189047812,0.706053760210207,0.0747320780985506,0.719145571646007,0.058955696230445,0.814211903382311,0,0,0.0576161883469798,0.783991099570805
CDC20,0.0724299834261874,0.893569441833426,0.163265392475321,0.809446907102928,0,0,0.0522861518910972,0.924901387472452,0,0,0.269714222037163,0.617364367279862
CIRBP,0.0723843171477012,0.163611490029583,0,0,0.0592729893199514,0.216817866891741,0.0553113259682809,0.411644827172204,-0.0535044498194349,0.337949621985334,0,0
ZNF589,0.0717505664382353,0.444886960138976,-0.0328848585730717,0.781853342152432,0,0,0,0,0,0,0,0
NUCB2,0.0715805747756647,0.278112492052676,-0.0431388735020567,0.579989768634726,0,0,-0.0175589565437218,0.753920968459788,0,0,-0.0459136028405928,0.436995668834033
PAK4,0.0714801869733601,0.812430726003545,0,0,0,0,0,0,0,0,0,0
DFFB,0.0695843632083894,0.681109562765444,0,0,0.0561405112350249,0.75703044834335,0.0762681281983193,0.657126331246834,0,0,-0.0126320422394989,0.940417011707923
RPIA,0.0692975657275035,0.757817216644249,0.0629881535475951,0.817392210861004,0,0,-0.0200160158486813,0.92846496213564,0,0,0,0
ETS1,0.0690124827866472,0.500492852258093,-0.0232007834944547,0.8556798106099,0,0,0.119147904488969,0.33685955828189,0,0,0,0
TPM1,0.0689743117060464,0.14261560373219,0,0,0.0674283339017659,0.116905650410146,0.0455915823630306,0.357041215668019,0.0746557906777266,0.129933652639956,-0.0211945283279914,0.731824920347283
VAV3,0.0688879153092838,0.529676602338535,0.0923881525081246,0.557998601649616,0,0,-0.0132685301190962,0.863706539153665,0,0,0.132593844899009,0.580141467817556
C5,0.0686189930340154,0.593336997331536,-0.0265399202836456,0.849731438217568,0,0,0.0503929854188129,0.593310010069103,0,0,0.099526942282856,0.367501834993256
ANO10,0.0683847995528858,0.422862996046909,0,0,0,0,0,0,0,0,0.0637256736608181,0.441136390415117
SOX2,0.0680755357691527,0.485556827836819,0,0,-0.0136906279965989,0.907369750084286,0.0942373129377277,0.142095484108468,0,0,0,0
PNKP,0.0667009535428418,0.761521905920761,-0.0398104594985074,0.879873073009966,0,0,0,0,0,0,0,0
FAIM,0.0664836768648866,0.600152825427674,2.38413769491459e-06,0.999947340895894,0,0,0.0762910971277648,0.517493421647156,0,0,0.0564964785246044,0.643305837075948
TARBP1,0.0657290284888835,0.475727737175932,0,0,0,0,-0.0276204467374349,0.6590493285018,0,0,0,0
PSME1,0.0641863295123681,0.58772397026433,0.0955784166332565,0.484393414118106,0,0,0.0480070472417375,0.709240390097093,0.107896986223851,0.374374510858238,-0.029714609260545,0.815963722973055
TPD52L2,0.063952915717695,0.370472549274117,0,0,0.0804502866252885,0.281740336198454,-0.00159643357815337,0.98673583513729,0,0,0,0
PLSCR1,0.0636793788433148,0.664982268912116,0.129378687662353,0.425385732670382,0.0909195048853814,0.561780141870174,0.101456149393359,0.369155192680139,0.148243388195055,0.316386694460536,0.158294852400668,0.285645250395669
CALM3,0.0635543895261612,0.310448229228718,0.0858315326065109,0.528849784029442,0.108160026768438,0.0606133199950037,-0.0159218369767166,0.751903750370218,-0.0156265364252082,0.867701467733659,0,0
PFKL,0.0635352625137477,0.273358404159961,0,0,0.0667176954549154,0.272271946058083,0,0,0,0,0,0
HDAC6,0.0635024677987063,0.372719120213367,0,0,-0.000972490499934888,0.990024501023176,0,0,0,0,0,0
SRC,0.0634765910528353,0.570618693961785,0,0,0.0627533414512922,0.606513940064492,0,0,0,0,0,0
LIG1,0.0634330673900949,0.628658521306553,0,0,-0.025550218240255,0.857101663895457,0,0,0,0,-0.00312762331294375,0.98217022069315
CRK,0.0631330154135032,0.849091948712213,0,0,0.158832939442037,0.583875722183369,0.157851410214219,0.630450439474916,0,0,0,0
TCERG1,0.0626758773956245,0.167408767754319,0,0,0,0,-0.0158755456044216,0.726677491135949,-0.0427015667946978,0.257653413980356,-0.0341350267754796,0.414388253556919
LYRM1,0.0620455436800024,0.547039004131765,-0.0125853509516544,0.935339991770505,0.10208616891608,0.296508897319719,0.0396342593242344,0.713450331282384,0,0,0.0643145939254667,0.566101753668106
TUBB6,0.0605102545374393,0.785655464281428,0,0,0,0,0,0,0,0,0,0
PAF1,0.060440154248211,0.487070221062292,0,0,0.107640614243976,0.203591911181972,-0.00735385181709614,0.927020556175948,-0.017495351928777,0.82742813503509,-0.0284305203014686,0.726004520807836
BAX,0.0589542643547809,0.852250683431472,0.274268265046497,0.458638066304191,-0.0220834310234573,0.942591290414582,0,0,-0.0237049533846858,0.933067039586362,-0.020278534538514,0.951146798436291
PIGB,0.0588535624545138,0.701804533109356,0,0,-0.0278113262639935,0.859357874316535,0.0554003596097949,0.671030339620314,0,0,0,0
DENND2D,0.0579841908099745,0.852170145173356,0.400299174375754,0.337156301003918,0,0,0.119776464627817,0.701995306847412,0,0,0,0
ZNF586,0.0575501219308627,0.638256345606055,-0.0544109665423774,0.770609424064086,-0.0447062808737039,0.728028790264883,0,0,0,0,-0.0436391764830807,0.730276779041049
ACAA1,0.0569916691678295,0.561168946396902,0.0652304845624246,0.538772653565208,0,0,0,0,-0.00620804486813173,0.946544691710693,0,0
ANKRD10,0.0569392107150002,0.36282739652337,0,0,0,0,0.040219517501377,0.49593377976047,0,0,0.0563524851885606,0.422243590071248
EVL,0.0568287134170357,0.537777495681773,-0.0100972951581816,0.935678591244823,0,0,0,0,-0.0338651837105055,0.679744946908658,-0.0238179834330745,0.833961757096581
PSME2,0.0566860474956188,0.670746876553597,0.0871584840710404,0.589010407776783,0,0,0.0487112610240703,0.762138321490327,0.0839027450849164,0.510780450701802,0,0
TSPAN6,0.0565639413839976,0.70100754127889,0,0,0,0,0.113726166220103,0.314065855930145,0.0825302883457246,0.706290836941506,0,0
C2CD5,0.0560327297696521,0.150296224327943,-0.0493444857595942,0.548174413032605,-0.0509231354770501,0.142374420535395,0,0,0,0,0,0
SIRT3,0.0559767263227795,0.608788570725441,0.0980928511357099,0.461923919556404,0,0,-0.0359288402071396,0.814725738797111,-0.0144364915400076,0.890754020724092,-0.0207980615118422,0.869239554219892
MTHFD2,0.055967068282165,0.789044023604927,0.346075938385308,0.168373803390606,0.178569157391672,0.369909117087403,0.0425443055174291,0.836962742939021,0.0914519643430334,0.656064702675704,0.0586235469669163,0.800547650768089
CHMP6,0.0558910110705125,0.810521114455565,0,0,0.0810298909597225,0.706562669997041,-0.0120243216415161,0.972294407451185,0,0,0.0526307195304712,0.818520713542369
RFNG,0.0557376761805118,0.809717154818821,0,0,0,0,0,0,0,0,-0.0358364917497599,0.892539702214838
MTA1,0.0556349302207882,0.596440765661483,-0.00956621732123344,0.936020759577957,0,0,0,0,-0.0335667387769704,0.717774608452397,0,0
