GeneID,logFC,logCPM,F,PValue,FDR
441932,-3.98406870157238,-4.07053522583582,27.3771182170738,4.35014937458622e-05,0.957380590831748
100996279,1.05297552594032,-1.47425493981309,17.2531014695185,0.00023196556743783,0.957380590831748
729475,-0.429789619659683,2.39325723175636,17.1968358855147,0.000236440033106447,0.957380590831748
4061,-1.81170494396525,-1.93740777419605,16.6264344944472,0.000287377568858679,0.957380590831748
84873,-7.81989995227642,-0.868645290866971,16.8699301803853,0.000375008668117189,0.957380590831748
145858,-2.94463993634935,-4.1351395217093,15.3822400767914,0.000443908299877603,0.957380590831748
4700,7.94368153607244,-0.359016558875299,16.1780410471121,0.000466884569923326,0.957380590831748
729384,2.84071073049513,-4.15576168821118,15.2007183249682,0.000473502408953111,0.957380590831748
1381,0.807085909709671,0.491434873501326,15.1591976899219,0.000480563764941278,0.957380590831748
728323,0.43207043322927,2.3714271626813,14.7876852287015,0.000548995651194591,0.957380590831748
7936,-2.88552582380016,-1.96230320276161,15.1281031079024,0.000567649550140694,0.957380590831748
5473,4.91458034709878,-0.0381368336463304,15.3451722919494,0.000611176351375582,0.957380590831748
3178,0.186633414239764,6.17685361861041,14.4142244982574,0.000628395666709475,0.957380590831748
339976,3.17458906446553,-3.79366688667056,14.3026189831363,0.000654443306378749,0.957380590831748
100132101,-2.07519573988149,-3.44933150962603,14.2508963457596,0.000666904383153531,0.957380590831748
101929950,-3.955120457618,-2.15131403745898,14.6275373694951,0.000709459628738593,0.957380590831748
114043,2.22042680597219,-3.57079082234121,13.7941560363962,0.000788627652774793,0.957380590831748
442361,-3.56941753061045,-4.17737315449389,15.3851684110384,0.000875560737438016,0.957380590831748
101928942,-0.977915463190238,-1.43580170546018,13.2836927103889,0.000953390265174142,0.957380590831748
6531,-5.25250348338686,-2.62607865025579,13.8064247572761,0.000955104586951118,0.957380590831748
3429,-2.17325704867683,-2.72318720045261,13.0657805328533,0.00103974751140021,0.957380590831748
386653,-1.66016925014897,-3.66601584190858,13.0193626729463,0.00105287287262425,0.957380590831748
150992,2.11772426156694,-3.86756106487428,12.9475246612759,0.00108179093373458,0.957380590831748
4490,3.76246290385852,-3.14984682197929,13.0814264052122,0.001108731300878,0.957380590831748
642826,0.458227375205892,3.24148204684842,12.8482977780466,0.00112314142251756,0.957380590831748
2550,-2.48143303252339,-0.428465637958147,13.3863364626713,0.00113557594907371,0.957380590831748
7917,-3.17411098886073,-2.00343044638559,13.1549258914693,0.00117457956714856,0.957380590831748
645177,0.95390594506933,-1.00023670226973,12.6024963294061,0.0012330431173315,0.957380590831748
3934,2.86464928402762,-4.12071236360551,12.5599877301674,0.00125319103045644,0.957380590831748
10017,-0.969752391824434,-2.03240646956278,12.1478212452722,0.00146789231827149,0.957380590831748
100130370,0.552668808052391,1.6026292559042,12.1428890942403,0.00147068865503516,0.957380590831748
6406,3.14114721831956,-3.70513133017437,11.9845246433376,0.00156358030340889,0.957380590831748
9051,0.668207057890241,-0.529967698867152,11.9552995646792,0.00158140014016833,0.957380590831748
4069,1.1555418446548,0.864602918269963,12.2149633777689,0.00160465865383858,0.957380590831748
23558,0.25515418615461,6.1360029099502,11.8408725762884,0.00165329500572709,0.957380590831748
84654,3.01463760924637,-4.28738641964889,13.2767527484677,0.00166612257980324,0.957380590831748
4550,1.43942545222111,9.33723338884709,12.4142451654937,0.00166674034865227,0.957380590831748
115201,-0.194466245342013,2.91613257816069,11.7932728696167,0.00168422718981424,0.957380590831748
9046,1.69926817393215,-3.02085863483848,11.7069412247525,0.00174192365059978,0.957380590831748
1113,-2.38942307022933,1.7026211810122,12.0660975313379,0.00188314313314676,0.957380590831748
339501,3.12897907229227,-4.26419312570614,12.8780371087452,0.0018915460742059,0.957380590831748
753,-0.177918069493861,7.20836568686459,11.4865134744378,0.00189907479234083,0.957380590831748
286362,-1.59218615900482,-3.0114710796006,11.4007760411107,0.00196425037072584,0.957380590831748
3744,2.4187450411524,-4.09465377201665,11.3705027014031,0.00198783326852654,0.957380590831748
729059,2.10906597329115,-3.2025939414735,11.3330571475517,0.00201742435658387,0.957380590831748
23636,0.185963348736198,3.87625335087671,11.1989011469613,0.00212738170579902,0.957380590831748
55,1.15027566207718,-0.945114135575963,11.1207798319003,0.00219693265592161,0.957380590831748
5626,3.50147707595581,-4.19168584082122,12.3577872292157,0.00223818932885995,0.957380590831748
5197,3.60679783593954,-3.6320691671644,11.0894632672136,0.00230044276286032,0.957380590831748
693189,-2.20811295101488,-4.19958343926552,10.9458098822873,0.00235272836309985,0.957380590831748
79054,-1.9755882269103,-0.409643148587682,11.3266973443182,0.00235542276819674,0.957380590831748
344901,-0.491381293599082,1.25013865485241,10.9303096443326,0.002367337994906,0.957380590831748
5506,2.37038199056739,-3.88397123832595,10.8780019407835,0.00241736346867285,0.957380590831748
486,-2.24238647584889,-4.30812094131423,11.1858525533139,0.00244854171302671,0.957380590831748
4846,0.563961355700443,0.0333774147861809,10.7933617499771,0.00250073040166706,0.957380590831748
693167,-1.18179426067207,-2.65147429694216,10.7695696417661,0.0025247165879587,0.957380590831748
3315,0.41094138874811,2.37402023794583,10.7422639449217,0.00255254984468831,0.957380590831748
100847074,2.24201979911437,-4.28599029699382,10.916794542955,0.0025863368250161,0.957380590831748
1776,3.4758048918341,-4.17794624193171,11.8920225924516,0.00260910257509793,0.957380590831748
100507163,-2.97485858350065,-4.31067192230824,11.8826450199499,0.00261724024182093,0.957380590831748
757,-1.67329090195679,0.648882832088427,11.0423842621835,0.00265965479201834,0.957380590831748
5004,3.0844481234405,-4.26710502942948,11.8278733080961,0.00266533681286669,0.957380590831748
646282,2.79707835949452,-4.33232507743419,11.7404114898328,0.00274418810644953,0.957380590831748
57565,-0.413822925034336,2.13938918788583,10.5507638831411,0.0027572553786601,0.957380590831748
84218,2.55614735250804,-3.94219905587647,10.5115275180768,0.00280133486011993,0.957380590831748
9524,0.237489668585866,4.02379296989522,10.398476958063,0.00293262643120582,0.957380590831748
100189086,2.81657282939576,-4.33124411766585,11.4207921069635,0.00305517486921699,0.957380590831748
29942,-0.206201890819746,6.55755209955812,10.17372043851,0.00321370570011379,0.957380590831748
101928882,2.04429355338411,-3.77452755512651,10.0968791240039,0.00331633530754548,0.957380590831748
5196,3.75222383733616,-3.39852424342877,10.1826369418193,0.00341479097565753,0.957380590831748
7145,0.36451713065966,5.09857016660938,10.0691664324168,0.00344945559030919,0.957380590831748
6280,1.3883689344496,-0.284384648645105,10.0692248762046,0.00366188663296572,0.957380590831748
9567,0.185051392306385,4.51176003291337,9.84935537956323,0.00367160471389916,0.957380590831748
347344,-0.189780557376206,5.49665409296523,9.69203077096022,0.00391854389069781,0.957380590831748
23430,3.62964931286973,-4.13615404859249,10.751422931978,0.00395798575828493,0.957380590831748
4879,2.14211593946209,-4.28926698314109,9.64533395741835,0.00399523441655068,0.957380590831748
1041,-3.01724070038985,-4.29154399978229,10.5954228552256,0.00405578540591399,0.957380590831748
100506311,2.19765130047823,-4.28674497767874,9.60494898904236,0.0040628616427448,0.957380590831748
4571,0.473507118669929,2.08765925206592,9.53701965534709,0.00417940774121025,0.957380590831748
56983,-0.192018063508062,4.00170933052577,9.52862154473886,0.00419406436383415,0.957380590831748
3674,0.697581874732476,0.371012740671647,9.50594458534204,0.00423391786219211,0.957380590831748
83795,2.05116728267501,-4.20229411536201,9.48825606206111,0.00426528735590736,0.957380590831748
8826,0.248026737885612,6.38366905222015,9.44236001167385,0.00434785357607134,0.957380590831748
100130418,0.334865313585999,1.59549195270783,9.41419094946766,0.00439937993799508,0.957380590831748
285852,2.28097612161023,-4.15595506427407,9.39678255049045,0.00443155140189829,0.957380590831748
55039,-0.182829148890865,4.86187099016785,9.38806772524714,0.00444775180502245,0.957380590831748
207063,-1.71392481518381,-2.91042347823638,9.34250830341987,0.00453348863268009,0.957380590831748
100129175,2.8501201663234,-4.32920166465916,10.2636604205968,0.00455673611685463,0.957380590831748
339559,-0.281221613251757,2.68905059559374,9.3086035142009,0.00459844714463428,0.957380590831748
80725,-1.1914601948042,-0.225147697468891,9.40559428800075,0.00470155056597882,0.957380590831748
150763,0.368406393934251,0.975199943574813,9.20437924861281,0.00480448549114329,0.957380590831748
407010,-2.08626885238412,-4.33020477010937,9.94773842487373,0.00488156930286702,0.957380590831748
101927488,-2.02058733030441,-4.3363462670497,10.2793484759248,0.00488156938316658,0.957380590831748
10846,-0.2672878714476,5.62182982251474,9.12574350303059,0.0049665130261466,0.957380590831748
414060,2.07999319586132,-3.32880486636534,9.11226757249476,0.00499486584893405,0.957380590831748
693140,-2.06452603971789,-4.03255207608285,9.07739501002592,0.00506904880994605,0.957380590831748
100861542,-2.25451438760341,-4.42899799735776,9.95186593056008,0.00509099441087572,0.957380590831748
79723,-0.159623174920109,3.96474715625834,9.06168029405291,0.00510286518896908,0.957380590831748
84498,1.89766689090121,-0.0691562303054313,9.33401896059183,0.00517079826979229,0.957380590831748
1378,1.13205534079593,-1.06473489154415,9.03468279187103,0.00522408995018373,0.957380590831748
284098,-2.80005589789497,-4.35212794585594,9.87435563730695,0.00523439642829991,0.957380590831748
5144,-0.179351934601823,7.95320945127141,8.98374270038538,0.0052742085064006,0.957380590831748
100616367,-2.14625536861973,-4.3118721123522,8.95156633695988,0.00534674601551406,0.957380590831748
1825,1.96421107815704,-3.33820846169358,8.95021000095157,0.00534982721785158,0.957380590831748
80168,2.6366974041559,-3.79696792403999,8.94050317388993,0.00537193423512628,0.957380590831748
