GeneID,logFC,logCPM,F,PValue,FDR
101927587,-0.806525315,0.350864523,22.8172545,5.73E-05,0.387342262
101928937,-1.2762124,0.933100761,22.52927398,6.21E-05,0.387342262
100033811,-1.087323804,-1.488094247,20.89739293,9.91E-05,0.387342262
57718,1.634386141,0.836075107,19.19990927,0.000177732,0.387342262
339145,-3.127258289,-4.095091765,18.854954,0.000182475,0.387342262
6742,0.74894047,4.036421599,18.98740239,0.000184552,0.387342262
3752,-0.352307755,5.368703747,18.35160784,0.000213075,0.387342262
140432,-1.275549996,-1.726628993,17.8433774,0.000249667,0.387342262
2521,-0.533846799,5.073822717,17.63147551,0.00026688,0.387342262
100036565,-1.279648158,-2.076670052,17.57792621,0.000271429,0.387342262
101929468,-0.520645893,1.312591607,17.56512638,0.000272529,0.387342262
266743,-4.948210326,2.822624034,18.79819041,0.000290544,0.387342262
827,-2.663161501,-4.009313578,17.36133062,0.000290705,0.387342262
1303,-0.521423765,5.591007026,17.17209441,0.000308758,0.387342262
10207,-0.357910428,5.313028842,16.96997418,0.000329385,0.387342262
101927003,-0.570733739,1.804506222,16.9174495,0.000334986,0.387342262
100873995,-1.04370265,-0.32085399,16.39898361,0.000396131,0.387342262
100874242,-0.870424939,0.180349091,16.30547026,0.000408391,0.387342262
56108,-0.498669791,2.426922475,16.1521786,0.000429383,0.387342262
3491,-2.012783853,2.789787152,16.89960399,0.000452009,0.387342262
105370971,-1.007774747,1.631309936,15.96303787,0.000462932,0.387342262
57191,-0.318734983,3.746916083,15.37128067,0.000556059,0.387342262
100033802,-0.682720703,-0.647335858,15.3096673,0.000567649,0.387342262
285463,-0.958471905,-0.175317163,14.90876167,0.000649739,0.387342262
642776,-0.698550948,3.333857653,14.80128127,0.000692257,0.387342262
400999,-0.738214354,-0.322306299,14.70320257,0.000696732,0.387342262
151258,-0.628511541,2.821836311,14.69680396,0.000698253,0.387342262
2196,-1.186694987,3.369591516,15.1108752,0.000750063,0.387342262
101927854,-0.675167184,1.268081262,14.32322661,0.000793562,0.387342262
1490,-0.866726626,2.569647751,14.37097883,0.000817583,0.387342262
677826,-1.989074263,-0.284185007,14.3554251,0.000879162,0.387342262
4578,-1.707152614,-1.901042656,14.02265315,0.000880468,0.387342262
729582,-0.417142883,2.623431779,14.00118432,0.000887057,0.387342262
105379398,-3.97431874,-4.250922416,17.22328887,0.000898005,0.387342262
80325,-0.409964513,3.065237053,13.85063963,0.000934792,0.387342262
400798,-0.619938237,1.395351058,13.76134146,0.000964414,0.387342262
100505795,-0.770787979,0.88071914,13.75835267,0.000965423,0.387342262
100874326,-0.800180099,1.239676965,13.70669437,0.000983041,0.387342262
105376685,-1.129357935,-1.651497581,13.58113215,0.001027332,0.387342262
100033434,-0.661815067,0.505613674,13.54506449,0.00104045,0.387342262
103352539,-0.556885576,2.881762895,13.51067063,0.001053129,0.387342262
100874239,-1.059217186,-0.727696466,13.50379357,0.001055684,0.387342262
135250,-0.851433967,0.446873284,13.47879541,0.001065028,0.387342262
2703,-2.976484517,-4.282915489,13.42721089,0.001084594,0.387342262
79694,0.380412782,4.157664368,13.36573459,0.001108422,0.387342262
283480,-0.609612332,4.237078512,13.46306539,0.001112396,0.387342262
6778,-0.294506172,4.452559254,13.32848198,0.001123136,0.387342262
100506860,-0.788149895,2.396642915,13.35753987,0.001128301,0.387342262
347468,-3.583261443,-4.334239004,16.27762137,0.001131604,0.387342262
10742,-0.334260471,2.407791854,13.29354737,0.001137127,0.387342262
100873857,-0.427931195,2.304827819,13.25667475,0.001152098,0.387342262
23503,-0.302974547,5.117147302,13.20140542,0.001174941,0.387342262
7414,-0.28972907,5.203730242,13.02235538,0.00125237,0.387342262
124602,-1.286674242,0.372610544,13.07978724,0.001263689,0.387342262
23742,-0.958676485,0.923274566,12.98206506,0.001270544,0.387342262
22827,0.91175395,1.157711371,12.97672475,0.001272974,0.387342262
140687,-0.727839995,0.029237683,12.96608213,0.001277833,0.387342262
58513,-0.426303476,4.527013134,12.94522944,0.00128741,0.387342262
3043,-1.315755913,3.569181194,13.51996272,0.001293389,0.387342262
9909,-0.391008571,4.915505337,12.92841268,0.00129519,0.387342262
440078,-0.42354869,3.769422681,12.89239844,0.001312023,0.387342262
100189168,-0.976821784,-1.682066998,12.84583035,0.001334142,0.387342262
55805,-0.460431246,4.48308277,12.83467101,0.001339502,0.387342262
9064,-0.449799577,1.847388047,12.7875842,0.001362377,0.387342262
100507500,-0.992479688,-1.130033268,12.78622816,0.001363042,0.387342262
100033450,-0.729172156,1.195185824,12.74316462,0.001384345,0.387342262
2354,-1.826552902,2.420085694,13.26322617,0.001408543,0.387342262
26824,-2.237550062,3.89801323,13.48351994,0.00141748,0.387342262
