signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,23039,XPO7,-0.009974741,0.931840884
InputSig,1019,CDK4,-0.011381866,0.97417053
InputSig,2184,FAH,-0.013864129,0.975724681
InputSig,2673,GFPT1,-0.004806407,0.976001919
InputSig,116832,RPL39L,-0.013652462,0.980599571
InputSig,5708,PSMD2,-0.017048538,0.887628701
InputSig,23378,RRP8,-0.00160184,0.99998042
InputSig,55620,STAP2,-0.013615204,0.990890581
InputSig,22796,COG2,-0.012473996,0.949451049
InputSig,9686,VGLL4,-0.001712172,0.989156046
InputSig,8061,FOSL1,-0.002695212,0.998162982
InputSig,10813,UTP14A,-0.006070575,0.978722928
InputSig,5792,PTPRF,-0.017812039000000002,0.907471252
InputSig,10775,POP4,-5.08767e-4,0.999167296
InputSig,11137,PWP1,-0.005492837,0.971863723
InputSig,10494,STK25,-0.003380144,0.984346976
InputSig,11004,KIF2C,-0.020475554,0.978772796
InputSig,26993,AKAP8L,-0.003359724,0.985682443
InputSig,10557,RPP38,-0.018562866,0.964885068
InputSig,79071,ELOVL6,-0.021228287,0.900744722
InputSig,51015,ISOC1,-0.017122144,0.943931756
InputSig,5710,PSMD4,-0.014899848,0.921297892
InputSig,7867,MAPKAPK3,-0.0135456,0.971007006
InputSig,10904,BLCAP,-0.020184397,0.929195756
InputSig,9221,NOLC1,-0.011294031,0.921597353
InputSig,11014,KDELR2,-0.021456745,0.918744745
InputSig,142,PARP1,-0.001952596,0.986885244
InputSig,6117,RPA1,-0.009053686,0.98417423
InputSig,64422,ATG3,-0.009993882,0.961436531
InputSig,2263,FGFR2,-0.008655853,0.975539646
InputSig,6988,TCTA,-0.015449099,0.950179536
InputSig,4791,NFKB2,-0.020408317,0.971898603
InputSig,665,BNIP3L,-0.012265256,0.946278645
InputSig,11261,CHP1,-0.003240972,0.986406252
InputSig,47,ACLY,-0.019369422,0.936058814
InputSig,8243,SMC1A,-0.019700535,0.881031479
InputSig,6304,SATB1,-0.01319663,0.968906066
InputSig,9738,CCP110,-0.006580623,0.977433954
InputSig,10954,PDIA5,-5.35119e-4,0.99915408000000006
InputSig,8835,SOCS2,-0.014747637,0.968956178
InputSig,1848,DUSP6,-0.003427609,0.990535618
InputSig,11168,PSIP1,-0.019610202,0.884717248
InputSig,5993,RFX5,-0.015207182,0.919117668
InputSig,1981,EIF4G1,-0.005002477,0.962233452
InputSig,1676,DFFA,-0.00479766,0.986780738
