signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,23149,FCHO1,0.265913778215778,0.0937221234027828
InputSig,4125,MAN2B1,0.157581404506243,0.516437500762603
InputSig,3385,ICAM3,0.213427054467905,0.634804159940118
InputSig,5331,PLCB3,0.188839011354367,0.433236901556901
InputSig,501,ALDH7A1,0.146954858473835,0.211306240329109
InputSig,6597,SMARCA4,0.161974399060486,0.127008833244417
InputSig,51160,VPS28,0.163765489408373,0.307332290946277
InputSig,6275,S100A4,0.450133363552827,0.558118668556837
InputSig,7043,TGFB3,0.255628306349971,0.145523405895246
InputSig,4851,NOTCH1,0.197451445773318,0.20274090228596
InputSig,116832,RPL39L,0.165451469772612,0.663029778276575
InputSig,10174,SORBS3,0.225642566526108,0.334429565661307
InputSig,51466,EVL,0.198288058060585,0.141686686971328
InputSig,79090,TRAPPC6A,0.150535998093836,0.721753508665919
InputSig,3566,IL4R,0.367772292449012,0.319382383613372
InputSig,6850,SYK,0.159580152701675,0.466403406420556
InputSig,7852,CXCR4,0.268483533565625,0.504990060439165
InputSig,5050,PAFAH1B3,0.181633895799427,0.527148145343556
InputSig,9531,BAG3,0.152904084435946,0.447478084025097
InputSig,9924,PAN2,0.170889649758878,0.160689225156789
InputSig,2896,GRN,0.181680880733928,0.412769709820911
InputSig,2065,ERBB3,0.166365323349862,0.42847005174165
InputSig,6697,SPR,0.240989450581882,0.406529715452139
InputSig,8270,LAGE3,0.149379673155345,0.630557708977286
InputSig,5359,PLSCR1,0.172661925348186,0.417880794002805
InputSig,8396,PIP4K2B,0.589668182199426,0.168129591993762
InputSig,5613,PRKX,0.147076736311569,0.433627120561807
InputSig,2736,GLI2,0.156417520289993,0.755161806781935
InputSig,3315,HSPB1,0.400271003571455,0.108329595832993
InputSig,5092,PCBD1,0.186432923577484,0.465719754479083
InputSig,1891,ECH1,0.19141997677794,0.23655017921471
InputSig,6909,TBX2,0.332102846993571,0.538568831480955
InputSig,9448,MAP4K4,0.15107436509542,0.148661655152577
InputSig,9170,LPAR2,0.318213963686529,0.585870253741575
InputSig,652,BMP4,0.31315553069827,0.53892969311266
InputSig,5777,PTPN6,0.183543212192468,0.662475446077111
InputSig,10046,MAMLD1,0.192340018443928,0.379141058290326
InputSig,2624,GATA2,0.196687212068847,0.744491747612916
InputSig,10398,MYL9,0.493033360302207,0.303753003748346
InputSig,3383,ICAM1,0.153457650797247,0.75184037312471
InputSig,1978,EIF4EBP1,0.253696036907356,0.666621706608478
InputSig,5883,RAD9A,0.221386198176418,0.574619902796748
InputSig,958,CD40,0.183478853559736,0.710664713244329
InputSig,8996,NOL3,0.260802020582291,0.37896605965391
InputSig,9112,MTA1,0.169701086423581,0.221764574767455
InputSig,5829,PXN,0.17293373671292,0.49769826732774203
InputSig,6195,RPS6KA1,0.26151168493223,0.329293124993761
InputSig,10276,NET1,0.2931178072554,0.0178851245712731
InputSig,701,BUB1B,0.172143058787881,0.726451533826653
InputSig,11004,KIF2C,0.354863939078763,0.498744979279361
InputSig,63874,ABHD4,0.151534119694675,0.55277988935629
InputSig,5788,PTPRC,0.179010512344782,0.370014283409336
InputSig,2064,ERBB2,0.266892615633336,0.295469962461833
InputSig,960,CD44,0.652944508291317,0.0765041594311357
InputSig,9641,IKBKE,0.326116659349836,0.50527524336273
InputSig,2264,FGFR4,0.314590870131797,0.694152832111878
InputSig,7048,TGFBR2,0.2144268145019,0.170153391023586
InputSig,6813,STXBP2,0.216154636000997,0.703475942274457
InputSig,8318,CDC45,0.144776363901723,0.854022644055317
InputSig,23636,NUP62,0.184565941601723,0.217793464143155
InputSig,3597,IL13RA1,0.160060929115544,0.39501005338535
InputSig,80212,CCDC92,0.218294371102366,0.64815002896941
InputSig,6696,SPP1,0.165453673535586,0.542983091325675
InputSig,7867,MAPKAPK3,0.201042781229289,0.417449726189559
InputSig,4793,NFKBIB,0.154442858128361,0.572505690453438
InputSig,10298,PAK4,0.171207184803244,0.684015330860643
InputSig,79080,CCDC86,0.160324999129327,0.637242998846106
InputSig,5355,PLP2,0.172788244849595,0.818009119735869
InputSig,23212,RRS1,0.224802598804225,0.285978783180434
InputSig,6117,RPA1,0.201069612434749,0.0667755344410501
InputSig,10523,CHERP,0.264177850091802,0.203371420203552
InputSig,30,ACAA1,0.217059417489769,0.0861292863650044
InputSig,51599,LSR,0.25761554969506,0.485375824764097
InputSig,9961,MVP,0.198606340364182,0.387628565402072
InputSig,2109,ETFB,0.154778668783286,0.227857246449596
InputSig,25825,BACE2,0.297602476905437,0.229457777111744
InputSig,4303,FOXO4,0.188059256167119,0.137507486439012
InputSig,79643,CHMP6,0.203572394063297,0.478960614126426
InputSig,6182,MRPL12,0.315163106850004,0.266325648122974
InputSig,55556,ENOSF1,0.301257692954705,0.0932360131372571
InputSig,8826,IQGAP1,0.249280088218926,0.00521845825778722
InputSig,6347,CCL2,0.241529587795558,0.733986004786054
InputSig,595,CCND1,0.181630755863632,0.216692273669434
InputSig,7849,PAX8,0.387164208715158,0.462785607171151
InputSig,57178,ZMIZ1,0.167179152382053,0.119060113822587
InputSig,256364,EML3,0.193935374674534,0.500863855805211
InputSig,5880,RAC2,0.225726741131853,0.753305133978566
InputSig,4846,NOS3,0.482902737764096,0.359242232108078
InputSig,3300,DNAJB2,0.166443857716734,0.0182496829193901
InputSig,9124,PDLIM1,0.275823821686664,0.652682306544269
InputSig,22809,ATF5,0.150854969066881,0.679158230660057
