GeneID,logFC,logCPM,F,PValue,FDR
1179,3.43597099582132,-3.26717478369075,20.4007787727094,0.000185060047827762,1
728012,3.551747508443,-3.20602090178953,19.0425651672967,0.000267123370762847,1
100131564,0.530178211602916,4.45174677221892,19.0391181119476,0.000267376846555329,1
360,-1.1937093802439,-0.472762485451109,18.4747388850358,0.000312670314547341,1
266743,-5.89979747146465,4.55364267387838,19.3989183993956,0.000486270183407675,1
100302161,-2.84607386003334,-3.63501126283303,15.1550939850922,0.000827088143350468,1
100874200,4.22924546081396,-3.45403773136822,17.0605699790252,0.000866955388358817,1
101928491,-0.866783039788166,0.815291542011705,14.7895525514719,0.000926114343721861,1
203430,-3.20726537370449,-3.36516356377972,14.4350793411662,0.00103472898801528,1
119774,4.07674694244689,-3.50952248574224,16.1721938768951,0.00108316796123627,1
2168,4.95492520826503,-3.11277943429198,15.7433685004278,0.00120904521636794,1
2002,-0.377073087771972,4.89825017192301,13.6689828390589,0.00132063605836396,1
286075,4.04701244528997,-3.53064019052871,15.3639107321798,0.00133443592643938,1
200424,-0.335916392971713,5.74401757360022,13.5806940347874,0.0013588233628638,1
105371930,3.70981711624853,-3.64570697457247,15.2778138500623,0.0013649042940171,1
57611,-0.440925681222229,3.86341337995768,13.5136853920751,0.00138861796437117,1
3752,-0.364872585894614,5.73762785321222,13.4334201155026,0.00142525748718228,1
1959,-3.73733430118201,3.39979398589977,14.9224363406994,0.00143495028305932,1
2354,-3.08744310855203,4.00966672784252,14.5789622526565,0.00157164081906697,1
406994,-3.76540190962936,-3.51971376834587,12.9590587885623,0.00166476544144674,1
9537,-0.469649451224556,5.18439486948273,12.6450535602119,0.00184756625185214,1
80832,1.91474068596357,0.0512679021624345,12.760967203978,0.00195256893213278,1
4739,-0.746232778856597,4.43278888642723,12.7021071769302,0.00204735921930578,1
10046,-0.410789984527536,4.38466118824409,12.0691389766087,0.00224313895223829,1
347127,-4.2276976470417,-3.66606508704418,14.7709097716187,0.00227151040690875,1
1961,-3.06209839915835,2.13156147364507,13.0714274822566,0.00231303752346523,1
6697,0.493077197393253,2.08226425636637,11.9417037199669,0.00234276050139772,1
8013,-1.69481459878973,5.6825477449242,12.9619203047534,0.00239909139624279,1
9787,2.60940110772867,-2.92702967713263,11.7840525618011,0.00247281272939975,1
729678,0.373707234266879,3.21723058728574,11.7673457351928,0.00248705483967378,1
7076,-0.42751071840801,2.30619766292661,11.6718829299386,0.00257018955620526,1
55275,-0.325906789377041,7.35873435143465,11.6220370877849,0.00261481264184563,1
100505746,0.986412483238563,-0.388795691395842,11.6218947194213,0.00261494131058215,1
100423025,3.46364190771226,-3.73047721377551,12.803441573425,0.0026958055119834,1
10741,0.324367587455553,3.88600805350875,11.5165404373161,0.00271210078477838,1
23237,-2.87217478270387,3.82381434848184,12.5206910299692,0.00281240213591247,1
6275,1.60792384423759,-1.34075351276239,11.3910825819183,0.00283302932532261,1
399806,-3.85779280070145,-3.78550674717466,13.5641947432199,0.00305022561887989,1
23373,-0.451953554733619,5.34636033400505,11.1195091476385,0.00311570175637555,1
406921,-2.91961981734953,-3.78405829267714,11.079522900653,0.00315989067196957,1
124751,0.411692131865096,4.06143415148488,10.9980968766248,0.00325202909896313,1
221393,-1.46090197336738,-2.04623841569053,10.9856018490062,0.00326642862138474,1
102723562,-2.60263632694361,-3.69813613836307,10.9789610997026,0.00327411018601187,1
5743,-3.45986186195009,5.28500029574297,11.9916970417593,0.00337253171752882,1
101928778,-1.36093833980281,-1.87716631426317,10.8807799835533,0.00339003746053863,1
3106,2.92286536881809,2.5012098434704,11.7205158177647,0.00347091095062206,1
283948,2.22675183289963,-1.85455820765234,10.7923416739776,0.0034983489888131,1
1847,-1.37690902604603,2.9616078826099,11.3708633113558,0.00351816607461492,1
728262,1.34318627257203,-1.79352133636066,10.6545435708845,0.00367480731957635,1
11017,-0.323501283028384,5.98490237681018,10.6000196446124,0.0037473235917164,1
146325,-4.36758891925556,-3.61120722438587,12.6849752096804,0.0038178039336482,1
7307,-2.51667075043893,-1.76990160415936,10.6579684695465,0.00385248566256686,1
1958,-2.11041855544816,5.25670227326941,11.3540570520958,0.00399724496625199,1
80862,3.70376789148633,-1.98439045324792,10.6269280564726,0.00401422332991833,1
105374156,1.53650885940558,-1.93991404320301,10.406350905822,0.00401796845366567,1
344805,-1.06259891809596,-1.03292136830401,10.3916608071541,0.00403936183502561,1
201292,0.421105690039232,2.75037588984118,10.3474759018464,0.00410447108869714,1
407028,2.98856538118523,-3.47331406863345,10.3237520879582,0.00413990741263109,1
220869,-0.434903507857082,3.23088134905269,10.297152755558,0.00418004141294056,1
102465481,-2.60335104199643,-3.85142362609104,10.2929697139304,0.00418639196220845,1
80028,-0.3017772967665,4.86447272256892,10.2840656119202,0.0041999453902457,1
6983,3.5521648451223,-3.70136908620634,11.3107957967079,0.00420194410173264,1
7837,-0.444121376047495,3.8726442368939,10.2575495575814,0.00424059497041344,1
10954,0.565253381021225,1.69101331051043,10.249083474369,0.00425366503638859,1
253018,4.37785539686639,-3.39948915549652,11.2004018614961,0.00434702684638106,1
6218,5.18597413961562,2.04123160339719,11.0862896127767,0.00434857675164445,1
4879,3.18427735174005,-2.80170751106186,10.1858581681248,0.00435269263736304,1
1747,4.28762694593437,-3.42904651934737,11.1121794067495,0.00446708532898604,1
23015,-0.358234950320469,5.94002988485474,10.0967304061147,0.00449664498662531,1
100506759,4.0883190301046,-3.50798068148715,11.0804770336176,0.00451114800337647,1
147646,-3.35794285118232,-3.6844385681617,10.0186683347083,0.00462705541826368,1
175,0.335711447359643,3.64172148856544,9.97663977320838,0.00469899571294257,1
59269,-0.360774871988441,6.1237464822088,9.91527855437137,0.00480625834738451,1
100289673,3.57657335695186,-3.68088903364151,10.8634470133205,0.0048264605252903,1
114823,-3.20969377489138,-1.07169348928218,10.3374157089039,0.00485463915885861,1
101929122,3.43380775845541,-3.2778003668261,9.83194005645276,0.00495629837710501,1
26012,-0.295753059400301,7.35237489813585,9.82056222038284,0.00497718148729357,1
9173,-3.16009810220536,0.14163235822554,10.3615839827806,0.00512129688185644,1
90632,-0.700401779108577,3.20538332943832,9.83603980618549,0.00513042891556596,1
105371164,-1.11617848506798,-1.24389577806362,9.69280448265016,0.0052184722900182,1
100874084,-0.723517172426711,0.185142104513782,9.69217018810138,0.00521970207887519,1
57449,-0.420209012979006,5.33802174713332,9.60603736536269,0.00538971502364127,1
8435,-1.99959018479194,-3.35063439914306,9.59752360929037,0.00540684978179738,1
81501,-0.915477803097765,0.11050525006017,9.52064941027392,0.00556432469610299,1
342096,0.921975658357048,-0.281050349195312,9.51983364376203,0.00556602275399932,1
100130992,0.355865823262411,3.06755255306106,9.43363214863246,0.00574872915533064,1
7531,-2.94344096085494,3.67435255647486,10.2243319476645,0.00576072134686705,1
7473,3.66220817770364,-3.66972535309306,10.2883559843572,0.00579105138169813,1
102723330,3.12434401784978,-3.82525892469737,10.2801712968929,0.00580628583791894,1
3164,-2.0537906932122,4.51495285853138,10.1564229418938,0.00582243190858114,1
7936,-4.01528855830152,-1.97880990068583,9.74480001710417,0.00586855068720072,1
100996713,1.69428420019651,-1.81739699112166,9.37804413769958,0.00587006507375965,1
