signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,5300,PIN1,0.135488601853039,0.282723231875001
InputSig,3385,ICAM3,0.259991371312267,0.539544860918601
InputSig,6119,RPA3,0.137423656620374,0.466753973154842
InputSig,26520,TIMM9,0.147553344396809,0.467424365859916
InputSig,890,CCNA2,0.144784284959094,0.650676764357006
InputSig,991,CDC20,0.163265392475321,0.809446907102928
InputSig,4232,MEST,0.186181260508991,0.221259256248198
InputSig,6275,S100A4,0.601708990665019,0.371878509261854
InputSig,5261,PHKG2,0.132022230813777,0.445909307609266
InputSig,1509,CTSD,0.140811232258357,0.371755543876777
InputSig,10362,HMG20B,0.264885176372535,0.1952288607129
InputSig,5321,PLA2G4A,0.158832981266373,0.514342828174519
InputSig,2042,EPHA3,0.273835499983266,0.24036402854537
InputSig,1429,CRYZ,0.166528994469748,0.200734801227109
InputSig,10112,KIF20A,0.173176554395606,0.788533332656411
InputSig,55008,HERC6,0.176494891658165,0.12167897624457
InputSig,3566,IL4R,0.240344855306466,0.323124653037629
InputSig,1029,CDKN2A,0.128163848299392,0.837919746479062
InputSig,27095,TRAPPC3,0.181621793982149,0.134917378366996
InputSig,5050,PAFAH1B3,0.181071866633942,0.442183254841327
InputSig,79961,DENND2D,0.400299174375754,0.337156301003918
InputSig,2582,GALE,0.128833907966724,0.658940319291431
InputSig,6697,SPR,0.428509941706508,0.124793263518332
InputSig,5359,PLSCR1,0.129378687662353,0.425385732670382
InputSig,8396,PIP4K2B,0.23832372911297,0.732436231183891
InputSig,3315,HSPB1,0.184982967273998,0.322118551597801
InputSig,5092,PCBD1,0.283579398376778,0.160151674897602
InputSig,1829,DSG2,0.230228055147012,0.553883318879498
InputSig,51282,SCAND1,0.413530082463246,0.185584480761167
InputSig,7157,TP53,0.233056592114577,0.41500363218232
InputSig,843,CASP10,0.165865143879858,0.484669305836113
InputSig,79094,CHAC1,0.469652412512264,0.240259546522531
InputSig,51293,CD320,0.189183668432397,0.623928204183062
InputSig,25803,SPDEF,0.146975779407143,0.82110678161636
InputSig,54442,KCTD5,0.157703150941703,0.386161652559564
InputSig,79716,NPEPL1,0.163218110409032,0.797553177700637
InputSig,8607,RUVBL1,0.247625937448289,0.135895446738737
InputSig,3383,ICAM1,0.366376732964008,0.263248124672895
InputSig,7866,IFRD2,0.229609740188795,0.511578056624887
InputSig,10320,IKZF1,0.219441864197812,0.370986552205093
InputSig,840,CASP7,0.147884411548771,0.480788247216603
InputSig,5468,PPARG,0.129993498873027,0.556865695416391
InputSig,7106,TSPAN4,0.134453576743066,0.747563953283088
InputSig,10641,NPRL2,0.17953390823022,0.31866175419401
InputSig,226,ALDOA,0.164801820883837,0.139289149595876
InputSig,6195,RPS6KA1,0.139732828429678,0.537555861018695
InputSig,5788,PTPRC,0.309344644586492,0.347670231695146
InputSig,1277,COL1A1,0.403706494097105,0.387222309324293
InputSig,960,CD44,0.22583788056137,0.626982599724166
InputSig,9641,IKBKE,0.207128109342911,0.551947095021054
InputSig,581,BAX,0.274268265046497,0.458638066304191
InputSig,55179,FAIM,2.38413769491459e-6,0.999947340895894
InputSig,64943,NT5DC2,0.157265959355951,0.463366273922838
InputSig,7048,TGFBR2,0.156314891118013,0.36610313799228
InputSig,6813,STXBP2,0.35627050083342,0.415263549465126
InputSig,81544,GDPD5,0.139513842491184,0.569707617119696
InputSig,10493,VAT1,0.175378417251841,0.342148169421058
InputSig,1017,CDK2,0.183849454332501,0.644775010034998
InputSig,11200,CHEK2,0.150015271245056,0.700876166385865
InputSig,10245,TIMM17B,0.185818894949093,0.495187683103246
InputSig,51015,ISOC1,0.14121508668095,0.337471134075671
InputSig,23636,NUP62,0.13384715907627,0.336765056627154
InputSig,54512,EXOSC4,0.189797536679572,0.524961943658404
InputSig,3597,IL13RA1,0.141710545264998,0.520224200274193
InputSig,80212,CCDC92,0.300341349848889,0.287096734011421
InputSig,4793,NFKBIB,0.163635478309382,0.469475623509007
InputSig,5796,PTPRK,0.835649894560625,0.0564903553474492
InputSig,5355,PLP2,0.229163665132318,0.637157494453937
InputSig,8900,CCNA1,0.160340131388097,0.409130889304358
InputSig,572,BAD,0.220357231488206,0.482722357386501
InputSig,51599,LSR,0.145889185036689,0.674655127498338
InputSig,9961,MVP,0.135979421316975,0.49869132845792
InputSig,25825,BACE2,0.245163839502272,0.286705949402746
InputSig,79187,FSD1,0.146633790423385,0.337269171324511
InputSig,154,ADRB2,0.246538741746126,0.337987691720713
InputSig,1050,CEBPA,0.273568719056996,0.321032728227892
InputSig,5480,PPIC,0.206437579011346,0.530728582595231
InputSig,10953,TOMM34,0.128813167732024,0.381760418291017
InputSig,22827,PUF60,0.549135072054559,0.196268948329694
InputSig,10954,PDIA5,0.257571254843767,0.374629517248959
InputSig,11007,CCDC85B,0.217591151713442,0.130819542474512
InputSig,10797,MTHFD2,0.346075938385308,0.168373803390606
InputSig,3553,IL1B,0.706842164329375,0.145511231012136
InputSig,2542,SLC37A4,0.158474453987088,0.520200425704693
InputSig,7538,ZFP36,0.252368993133288,0.555217554861722
InputSig,5880,RAC2,0.257155923295399,0.650029743849215
InputSig,10610,ST6GALNAC2,0.471823832146542,0.374896381843645
InputSig,4846,NOS3,0.249484211042337,0.584601092696275
InputSig,9124,PDLIM1,0.478244041298739,0.346658603245038
InputSig,533,ATP6V0B,0.197532244693819,0.176451502183621
InputSig,22809,ATF5,0.173281247694227,0.603111522887973
