signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,23149,FCHO1,-0.315704169012811,0.218716734640569
InputSig,22905,EPN2,-0.257702843492161,0.0701874248934775
InputSig,6597,SMARCA4,-0.248125400723578,0.17648616256678
InputSig,23659,PLA2G15,-0.364270620692014,0.439504906593796
InputSig,23139,MAST2,-0.293688976654721,0.135413616649838
InputSig,991,CDC20,-0.414157590748635,0.741532403971253
InputSig,5467,PPARD,-0.335921850448045,0.156458952341127
InputSig,57192,MCOLN1,-0.278099215709873,0.536505896948061
InputSig,51466,EVL,-0.255409452106257,0.26675409599367
InputSig,1429,CRYZ,-0.296411615061827,0.106410947439119
InputSig,6810,STX4,-0.248193400631546,0.350405450751295
InputSig,4864,NPC1,-0.263882164690324,0.31971487108927
InputSig,2065,ERBB3,-0.278347925364733,0.309536288023403
InputSig,8396,PIP4K2B,-1.22070963952527,0.0751016063959619
InputSig,9918,NCAPD2,-0.26720995657084,0.26262093454268
InputSig,6909,TBX2,-0.345125406881857,0.688663408175055
InputSig,9448,MAP4K4,-0.323489586811306,0.0260142954080984
InputSig,5588,PRKCQ,-0.318560140529177,0.237858101169791
InputSig,25932,CLIC4,-0.300821296018236,0.330287826811736
InputSig,79094,CHAC1,-0.290727135564433,0.622601568583194
InputSig,4998,ORC1,-0.318859089472111,0.781058600050612
InputSig,7082,TJP1,-0.596129298312807,0.310370746133019
InputSig,5883,RAD9A,-0.273116095601314,0.662880354050385
InputSig,65123,INTS3,-0.953539053291438,0.218596101935293
InputSig,55111,PLEKHJ1,-0.249790182985289,0.550632194306209
InputSig,2817,GPC1,-0.313099839179717,0.0906229243559754
InputSig,960,CD44,-0.888806573994659,0.186882603345177
InputSig,976,ADGRE5,-0.294683622022506,0.64538034788101
InputSig,64943,NT5DC2,-0.370047251817643,0.424815380477388
InputSig,5743,PTGS2,-0.265999624504355,0.368940393213144
InputSig,6696,SPP1,-0.636040759093728,0.119552998831878
InputSig,5054,SERPINE1,-0.261942679894754,0.802263510519247
InputSig,6804,STX1A,-0.246948844063302,0.110391498417367
InputSig,6253,RTN2,-0.247796471854117,0.31393814902327
InputSig,5909,RAP1GAP,-0.256858052268602,0.125542142492557
InputSig,79174,CRELD2,-0.303836244389859,0.416737256758775
InputSig,85377,MICALL1,-0.265918203568969,0.548261036479148
InputSig,25825,BACE2,-0.292642163163796,0.467325647058328
InputSig,6182,MRPL12,-0.599898550714354,0.174571281457794
InputSig,9181,ARHGEF2,-0.249333772622479,0.0689147119171803
InputSig,11182,SLC2A6,-0.325651429044382,0.350163091448219
InputSig,29911,HOOK2,-0.327180490165917,0.306241344815259
InputSig,1021,CDK6,-0.248970100337097,0.10247652599887
InputSig,595,CCND1,-0.405546555515105,0.0943847980489278
InputSig,7849,PAX8,-0.611854490527701,0.498541805657648
InputSig,5880,RAC2,-0.301673214445871,0.795866733552998
