SYMBOL,logFC,logCPM,F,PValue,FDR
MDN1,-75.99125946441735,10.439393917940773,118279.88721124147,1.981425663670093e-74,1.319431349437915e-70
PTPRD,-65.6837458121976,11.737714087605656,112008.25706975831,6.257101527825816e-74,2.0833019536896055e-70
GTF2I,-74.90441227165373,10.565993051210476,71420.69928832687,8.330470911046086e-70,1.8490868598885294e-66
APBA1,-75.50824098234706,10.500962089711441,50538.70133703173,1.2296992142050218e-66,2.0471417668478102e-63
ZNF550,-108.32407501947833,6.38925995572316,42676.48763401413,4.354445640948578e-65,5.799250704615316e-62
HAUS3,-96.03753330766588,7.9318258587829344,40375.51568009808,1.401694636586479e-64,1.555647430838227e-61
MANSC1,-105.98690517126349,6.663111702304904,39919.51823558147,1.781136489763737e-64,1.6308906302849574e-61
ALG11,-86.31735056135287,9.154797251145302,39541.08332132363,2.1774553960989437e-64,1.6308906302849574e-61
ZBED4,-106.62460843852105,6.584794188135792,39518.1725389916,2.204237223691938e-64,1.6308906302849574e-61
WDR61,-100.59782397185022,7.36257065266279,36921.664489188996,9.242222173636288e-64,6.154395745424404e-61
ZNF234,-105.27983668713392,6.80108792440987,36606.689050444824,1.107259924151399e-63,6.547467944389041e-61
ZNF543,-105.60221431866982,6.723673228378442,36319.19149151813,1.3075789216191356e-63,6.547467944389041e-61
MRPS25,-95.3664188011724,8.00378043609117,36297.99205381556,1.3237796979639476e-63,6.547467944389041e-61
KAT6B,-84.79423928473331,9.33500522108178,36230.77599407436,1.3765513023193657e-63,6.547467944389041e-61
NSUN6,-101.51816193789345,7.241242582857889,35984.70188514417,1.5893246050679262e-63,7.05554169676488e-61
ZSWIM5,-107.32118007398876,6.506542118194276,35227.39158758589,2.4890025482472464e-63,9.783225167183671e-61
ZNF439,-102.2735438310384,7.160330500736547,35139.949378967285,2.6229385057871475e-63,9.783225167183671e-61
ILKAP,-102.216724279387,7.179507077018231,35041.34472167545,2.7830732088572754e-63,9.783225167183671e-61
OPA3,-101.63940729836725,7.2321649216846815,35036.36368583684,2.791429316361162e-63,9.783225167183671e-61
TCF20,-65.00331554361502,11.805721941849088,34593.34134722401,3.650690827227302e-63,1.1994538756882016e-60
CNPY2,-100.40433141283555,7.373855669244429,34535.15230831716,3.7826297326103374e-63,1.1994538756882016e-60
PRRC2B,-75.64207465595884,10.47075654316867,34147.86152692119,4.798251445938156e-63,1.452343471750099e-60
MED9,-100.59789604065367,7.366786494157548,33985.78419373328,5.304643746862209e-63,1.5358096830589327e-60
PPP1R3E,-106.09220926381413,6.667077623818748,32721.49136372181,1.1799159984014933e-62,3.273775263898143e-60
PARD6B,-107.22266255363783,6.558803150163088,32558.21481571444,1.3111831245524896e-62,3.365936632799732e-60
MED13L,-79.95099824322963,9.952532783046074,32554.63527852269,1.3142266474364473e-62,3.365936632799732e-60
SURF6,-88.17900539864917,8.875713737648441,32065.201215957528,1.8088349467689725e-62,4.3186037291618065e-60
LLPH,-99.20305204089149,7.531122392951832,32059.272423910643,1.815901853379345e-62,4.3186037291618065e-60
CENPBD1P,-115.21412292023554,5.540129633915969,31855.455491766796,2.0773003216404813e-62,4.6615538727935246e-60
CRIPT,-90.86493027091733,8.577361465701113,31838.958936875297,2.1001143742875167e-62,4.6615538727935246e-60
LRP6,-75.59003808415858,10.473529479664606,31342.928709623597,2.9244026711993384e-62,6.281805608876256e-60
WHAMM,-104.12832078001277,6.932682058365265,31219.979292634816,3.1770968779925035e-62,6.611340034547525e-60
ANAPC16,-99.9882027001443,7.44522493486701,30737.58965565163,4.411944162717782e-62,8.902768539253851e-60
SLC25A53,-113.75646362035785,5.7148561516229694,30675.83430623703,4.603060886526265e-62,9.015230130405411e-60
WDR70,-100.2476943973817,7.424281345379418,30489.913235562315,5.23258823295459e-62,9.697854450963263e-60
BCDIN3D,-113.75846037781015,5.716134559901802,30487.07460825916,5.2428707048307175e-62,9.697854450963263e-60
FEM1A,-91.43267366546267,8.494309478321785,30386.79266781255,5.620047824988825e-62,1.0114567153135294e-59
FADS3,-105.40455169894904,6.775077236831405,30297.384908575677,5.9803035492946734e-62,1.0428752931458255e-59
PKD2,-95.05504293099226,8.082485148719675,30267.077725137566,6.10784448606205e-62,1.0428752931458255e-59
SMC5,-93.60433748208875,8.23942246719591,30144.047081325858,6.655584171991118e-62,1.1079883750322213e-59
CMC2,-97.80568291179561,7.7153983555191354,29494.806947646463,1.0533285350765229e-61,1.6780943157249815e-59
ZNF549,-102.60752032521343,7.102611185171139,29488.06670729993,1.058416597994432e-61,1.6780943157249815e-59
CHAF1B,-109.95085852367002,6.218880421623019,29420.80031701566,1.1106278101512197e-61,1.7199233925109238e-59
LSM14A,-86.02761536008245,9.17067893057767,29364.44210309201,1.156447931906506e-61,1.7501788133103235e-59
LOC344065,-111.04100700318347,6.084952510927661,29257.315601573977,1.2490869640704202e-61,1.8483711319433174e-59
ZNF224,-103.87660302112376,6.976283657352587,29081.211186794317,1.4186490458047828e-61,2.0413903550251666e-59
MAP3K3,-105.80366570645474,6.719250648732462,29059.81333101948,1.4408371630302274e-61,2.0413903550251666e-59
SMIM12,-99.00201015903846,7.580189111689485,28959.76469862915,1.5495096381863912e-61,2.149621808475662e-59
NSMAF,-99.26080946680695,7.551191605309313,28714.03751008321,1.854472613261621e-61,2.5201904350426805e-59
RPS18,-66.95230466757945,11.551265858965596,28482.98194853196,2.198864718700311e-61,2.9284480323650747e-59
ZNF175,-104.89455714210277,6.835083625647775,28212.349356573824,2.689143476223671e-61,3.5111777270928286e-59
KDELR1,-108.92031770610338,6.323964723123368,28153.782912819413,2.8095797621679497e-61,3.5978830069762267e-59
TSPY26P,-111.8492209681906,5.928484869479474,28086.670772229725,2.9545666166240063e-61,3.7121620943583504e-59
HYPK,-99.63901892001309,7.458325051508448,28021.997287955386,3.1017125155114936e-61,3.8248710445909325e-59
N4BP2L2,-72.23060130752967,10.92345713227657,27924.89294331137,3.3372244716406395e-61,4.008335502142587e-59
PIP4K2B,-66.95029351393133,11.550234580991363,27911.60588519493,3.370878331881436e-61,4.008335502142587e-59
ZNF558,-105.73469305746963,6.705454292446327,27844.751006522627,3.545687487410426e-61,4.14223385590632e-59
LAMC1,-99.73988368758485,7.512754927064194,27797.60434660728,3.674655825631973e-61,4.218885024635053e-59
ZNF256,-113.47429377602951,5.753835733998153,27708.838402170008,3.930985583794298e-61,4.436683559743429e-59
ZNF674,-108.12262432994349,6.432168764056611,27663.796986514073,4.068149597669706e-61,4.5149680284804284e-59
VHL,-93.02648603624615,8.280057932734678,27472.57776131886,4.7087437487813494e-61,5.140249938218853e-59
MPLKIP,-103.4638420357422,7.014317943347921,27306.19703732488,5.35209631660325e-61,5.690379407771447e-59
ZNF629,-103.92590189987608,6.952881239938476,27298.59648708982,5.38359967997599e-61,5.690379407771447e-59
PTPRK,-77.81047459807976,10.268057170169811,27077.361048408824,6.391106314248205e-61,6.649746397902937e-59
C11orf1,-111.43932220293287,5.974657289533087,26992.891997395276,6.826251774636794e-61,6.993232394970217e-59
ZSWIM1,-112.48343064386094,5.8865890588159395,26902.56899242484,7.32605403458009e-61,7.391544517616487e-59
ZNF546,-101.86881514532341,7.233936778596286,26698.823757271166,8.599502306606271e-61,8.54687848652107e-59
CD2AP,-102.06810392018998,7.165052273314116,26464.4384228786,1.0356255112738579e-60,1.0141515117018559e-58
CA13,-112.82564599026789,5.815825178151766,26445.56054845959,1.0513223234864151e-60,1.0146022249414548e-58
CCPG1,-82.56157111625996,9.63620777159851,26303.097355400438,1.1781196806138731e-60,1.1180162792031842e-58
ZNF284,-112.37424136569845,5.881617099266517,26288.42607635,1.1920582042863204e-60,1.1180162792031842e-58
PIGM,-108.49570220912358,6.38054361173902,26137.656598260586,1.345723697268389e-60,1.2446075139041948e-58
TRIM52,-99.26786062420389,7.509454294317599,26115.070184306718,1.3704735045308797e-60,1.2478236880561615e-58
FAIM2,-76.05531773552147,10.439790636904169,26081.9923213099,1.4075834409586308e-60,1.2478236880561615e-58
RCC1L,-113.25771644118515,5.773527667810217,26072.80567974574,1.4180755590174106e-60,1.2478236880561615e-58
JRK,-104.53550073024998,6.859399955077893,26067.513639051696,1.4241567846864135e-60,1.2478236880561615e-58
PPP1R11,-74.89908704656332,10.564774062486752,25919.168959898092,1.6062256952205038e-60,1.3890723252562771e-58
LINC02210,-99.51630300998417,7.489446793054137,25812.985682865747,1.751415751974544e-60,1.4952150631280113e-58
SYNJ2BP,-87.85177648817486,8.930989261645381,25755.533453469867,1.8356437053099976e-60,1.5472849916024396e-58
TANGO6,-98.42279865403499,7.649250675611567,25719.480522199658,1.8906565769696115e-60,1.5737352682550803e-58
ATG14,-97.77539373307225,7.72688877824686,25676.946176034035,1.957787220187626e-60,1.609494456694988e-58
POLR3K,-108.9369621991183,6.275432456045591,25649.922253620596,2.0017312658503875e-60,1.623039739722196e-58
MIEF2,-114.00187560238503,5.641022164936559,25637.058528471487,2.0230109385334472e-60,1.623039739722196e-58
SDHAP4,-97.81765077312454,7.705293826322376,25575.174357554926,2.128744833737782e-60,1.687537124745225e-58
SLC2A6,-116.3288666034242,5.33830338322786,25489.28396602395,2.2851811656892604e-60,1.790237809685269e-58
ZNF749,-111.21278618378973,6.044155466856905,25433.2079525409,2.3937749412135175e-60,1.8535055039000947e-58
UTP20,-96.81765224189935,7.832096193330115,25253.234588259562,2.780325374292787e-60,2.1280674330362837e-58
TOP3A,-104.22544928229682,6.923081906463686,25148.34946519538,3.035269540350924e-60,2.296802257863273e-58
