SYMBOL,logFC,logCPM,F,PValue,FDR
DELE1,-25.20004371619041,7.197309006580948,4220.134628680894,2.215262324319606e-27,1.5537849942777715e-23
ZNF2,-28.766895535614687,5.491791756096351,3655.7043825558853,1.1279727721165225e-26,3.233747352682174e-23
NSUN6,-25.316212611518935,7.314232390854268,3583.8693659638066,1.412403745531511e-26,3.233747352682174e-23
ZNF234,-26.31549794084267,6.694623937006989,3404.640747290951,2.5256151666213958e-26,3.233747352682174e-23
CENPBD1P,-29.53345576806582,5.46350480057861,3343.152671073462,3.104654624600549e-26,3.233747352682174e-23
ZNF439,-25.411232602798915,7.151074056515148,3340.6987143550414,3.1305808875522004e-26,3.233747352682174e-23
ZNF674,-26.948986788467042,6.449621207990358,3264.138551950847,4.0704952476349896e-26,3.233747352682174e-23
SMIM7,-25.48746905173873,7.162177622502307,3251.7634494633608,4.2493917797819575e-26,3.233747352682174e-23
ZNF550,-27.03688721592682,6.391025817826227,3221.6730325574263,4.7210955401108214e-26,3.233747352682174e-23
MRPL57,-26.436045430073356,6.767543501565449,3210.8088830875245,4.9051561926157936e-26,3.233747352682174e-23
KDELR1,-26.569268541112248,6.474540722653899,3183.266363842641,5.407713344337674e-26,3.233747352682174e-23
ZFP82,-25.415286484643044,7.128282560895783,3172.721275282053,5.614726556988771e-26,3.233747352682174e-23
GATAD1,-23.200819594179702,8.078118695328264,3154.476594046021,5.993543710417489e-26,3.233747352682174e-23
DCP1A,-25.948076673893556,6.9497686962077365,3113.130767791832,6.959034174701192e-26,3.486476121525297e-23
NUDT19,-28.520905570329056,5.675948275738213,3084.5118563624087,7.725927874384336e-26,3.5056086094131966e-23
ZNF285,-27.63587772460207,6.319853159104102,3069.1530571429057,8.175022779057138e-26,3.5056086094131966e-23
ANAPC16,-24.773063621679942,7.489661924395241,3029.2248947419657,9.481041796947487e-26,3.5056086094131966e-23
LLPH,-25.173091435773983,7.344729727146501,3027.43371749538,9.544721806136842e-26,3.5056086094131966e-23
POLR3K,-27.808575849589317,6.163035716776353,3020.188854306512,9.807079013526406e-26,3.5056086094131966e-23
TRIM52,-24.59741393799655,7.657129392361426,3015.100391759762,9.996032533256905e-26,3.5056086094131966e-23
CCDC127,-24.567127581552143,7.642986673978587,2958.804458483353,1.2372554685931574e-25,4.1324332651011456e-23
ZSWIM1,-27.435500310233262,6.06502163646818,2927.644632826756,1.3947172654987693e-25,4.265226778356955e-23
ALG11,-21.75408489095117,9.079714968135937,2917.9102996206284,1.44827847988334e-25,4.265226778356955e-23
ZNF629,-25.73675240706459,6.990702974814478,2915.9302922706133,1.459444577709822e-25,4.265226778356955e-23
TOP1,-22.771008275731813,8.825165044109987,2888.0941633743096,1.6267466884225271e-25,4.564000509038242e-23
ZNF35,-28.583974382977964,5.628679601758338,2855.753724954026,1.8477725031590848e-25,4.8565849872831526e-23
MAP3K3,-26.361679958874706,6.719278147887014,2852.802171563709,1.8695151790225993e-25,4.8565849872831526e-23
LCMT2,-28.053784522052613,6.164403814802785,2838.7313299160282,1.977065257707319e-25,4.8621833691160344e-23
CRIPT,-23.322234249345346,8.454420178908945,2828.9505649904577,2.055782150405901e-25,4.8621833691160344e-23
ZNF543,-26.714735050424974,6.68671350512539,2812.541066980066,2.195613815112675e-25,4.8621833691160344e-23
JRK,-25.88435829726602,6.904697748063543,2810.670322877777,2.212200840294658e-25,4.8621833691160344e-23
HAUS3,-24.44410730273466,7.8326464855441165,2800.9064189908686,2.301014402237863e-25,4.8621833691160344e-23
ZNF790,-27.785518429436642,6.112833984814078,2795.4368194726608,2.3524556749405267e-25,4.8621833691160344e-23
MED9,-24.72916652633265,7.558480038979641,2779.857875108023,2.505956068634023e-25,4.8621833691160344e-23
NSMAF,-25.12740093812403,7.555541079910727,2776.7579131271323,2.537781170787809e-25,4.8621833691160344e-23
ZNF280D,-24.908721854774726,7.529713790490424,2773.6132797993278,2.5705145904210366e-25,4.8621833691160344e-23
ZNF595,-25.228436359282334,7.245857530858994,2751.6789222371267,2.812018859283319e-25,4.8621833691160344e-23
