SYMBOL,logFC,logCPM,F,PValue,FDR
MAP3K3,-13.114472651925382,6.843640535725358,8536.488811386369,1.4373664526774627e-50,9.246578390074117e-47
ALG11,-10.68883875756218,9.243774284361097,8192.610401725067,3.4249111535208814e-50,1.1016226725299915e-46
SLC25A53,-13.967742992783982,5.853833922429404,7954.980669231638,6.375893055707636e-50,1.3672040009122409e-46
MED13L,-9.927785775105862,10.084420956527266,7771.096831218731,1.0446067883926848e-49,1.4254054007516103e-46
ZNF439,-12.843226825500206,7.215183294997954,7731.4202302978565,1.1637992215876341e-49,1.4254054007516103e-46
ZNF550,-13.26099772293738,6.53244413787096,7682.827186882084,1.3294625220751845e-49,1.4254054007516103e-46
C11orf1,-13.74056795766096,6.216844414725296,7609.927617160771,1.6258128841606465e-49,1.494122040543634e-46
BCDIN3D,-14.104557317397436,5.869088064661611,7267.743238025855,4.292840629408868e-49,3.4519804711234055e-46
CCDC127,-12.03724249628071,7.941309104273068,7184.759470407772,5.469904212722042e-49,3.909765977826766e-46
ZFP82,-12.566417215909796,7.311587630693084,7108.206448781961,6.857041879121965e-49,4.41113504083916e-46
PGBD4,-12.026240145664678,7.879256326084681,7039.602208037416,8.413931786428127e-49,4.9206202892811045e-46
MRPS25,-11.723654768844995,8.159525762420301,6982.103062395573,1.000328386606298e-48,5.362593759198597e-46
HAUS3,-11.822138420807613,8.018364481499095,6934.270898567889,1.1564396830016507e-48,5.703932297226156e-46
WDR61,-12.52138645354441,7.495266973594191,6911.0235017634905,1.2413345586999252e-48,5.703932297226156e-46
TSPY26P,-13.777794648216847,6.14572190593712,6787.973813373227,1.813288882111183e-48,7.399071166687681e-46
VHL,-11.430101506138472,8.519795295659629,6783.220666421615,1.8402788538318498e-48,7.399071166687681e-46
CA13,-14.218561848420618,5.912847923208257,6754.872787604274,2.010229587271751e-48,7.606945255834809e-46
KAT6B,-10.45225547879001,9.482988283540474,6701.171054547723,2.3788042723585588e-48,8.501582157823672e-46
ILKAP,-12.541399683876268,7.294739579578414,6657.524365865652,2.7303129131900915e-48,8.948286221226537e-46
CNPY2,-12.3036056685011,7.564730938566936,6640.110254906275,2.88537125365973e-48,8.948286221226537e-46
PARD6B,-13.2779269650338,6.672102860952144,6636.237214635448,2.921094522707249e-48,8.948286221226537e-46
CMC2,-12.141927554275641,7.876481784517441,6600.850897150884,3.269750800923112e-48,9.308035722600581e-46
MED9,-12.336293390295515,7.562031135454149,6595.334242814847,3.327915772109643e-48,9.308035722600581e-46
