signatureID,ID_geneid,Name_GeneSymbol,Value_LogDiffExp,Significance_pvalue
InputSig,6714,SRC,0.00508656605456976,0.965356084118271
InputSig,23039,XPO7,0.030283167827553,0.497646491349132
InputSig,5300,PIN1,0.0799044790386239,0.204123428424573
InputSig,51335,NGRN,0.133213719024162,0.0493515692634577
InputSig,1465,CSRP1,0.0106430306038403,0.90402393784197
InputSig,54733,SLC35F2,0.053049163542667,0.772464957957423
InputSig,51005,AMDHD2,0.0472282650490869,0.860796521872032
InputSig,55012,PPP2R3C,0.10482959918157,0.207816000326181
InputSig,4860,PNP,0.153191981418219,0.476157469986303
InputSig,91137,SLC25A46,0.111812775820078,0.199722724294891
InputSig,23271,CAMSAP2,0.0267407697624452,0.583884094740405
InputSig,3385,ICAM3,0.157965100348528,0.652569291167934
InputSig,54681,P4HTM,0.0710862179803761,0.355291406658745
InputSig,2770,GNAI1,0.0307368085930044,0.721608392146509
InputSig,3251,HPRT1,0.0502019373756442,0.360467742406895
InputSig,5331,PLCB3,0.0542918829833887,0.756684969789696
InputSig,501,ALDH7A1,0.0100325900868365,0.906057941942796
InputSig,23659,PLA2G15,0.136029514972956,0.510263005477401
InputSig,6119,RPA3,0.125678934027031,0.369402281142279
InputSig,54915,YTHDF1,0.020465737199353,0.772353433272582
InputSig,55958,KLHL9,0.0305352740217372,0.619632533088185
InputSig,26520,TIMM9,0.0203077122825267,0.890811825074264
InputSig,9653,HS2ST1,0.0318486148901416,0.525544202082378
InputSig,51026,GOLT1B,0.0600969982300272,0.405973553433511
InputSig,23635,SSBP2,0.0636642987537495,0.196178131053601
InputSig,51160,VPS28,0.00841005054428634,0.944658687480712
InputSig,6184,RPN1,0.091934660756646,0.173400229815737
InputSig,6832,SUPV3L1,0.00260251147377064,0.971749583940585
InputSig,4836,NMT1,0.0238207572497285,0.702577493328289
InputSig,8503,PIK3R3,0.0947012793559135,0.0896129783072436
InputSig,3454,IFNAR1,0.0338828313685864,0.430818410468323
InputSig,4232,MEST,0.0273911774703816,0.708674889513307
InputSig,23658,LSM5,0.00700695849840665,0.964556606995781
InputSig,1019,CDK4,0.0769114179632062,0.573195329973401
InputSig,10652,YKT6,0.0586961132992995,0.393131862225388
InputSig,5261,PHKG2,0.0791374427807459,0.536812070281843
InputSig,836,CASP3,0.0135915790899326,0.888896201648978
InputSig,53343,NUDT9,0.0442046575321647,0.601852809149801
InputSig,55837,EAPP,0.0640136876863958,0.40101490470064
InputSig,2184,FAH,0.0893581583324648,0.689252440419043
InputSig,1070,CETN3,0.0381142597994504,0.744108306619177
InputSig,3157,HMGCS1,0.0529252788042623,0.537306636080498
InputSig,998,CDC42,0.0769225355465006,0.314595103866058
InputSig,2745,GLRX,0.0406270452930068,0.675740447393412
InputSig,10227,MFSD10,0.047544533653049,0.815735842786074
InputSig,7105,TSPAN6,0.0825302883457246,0.706290836941506
InputSig,10606,PAICS,0.0173707810030942,0.772985821417278
InputSig,310,ANXA7,0.0527843716168141,0.428193278595182
InputSig,57192,MCOLN1,0.0147210276202274,0.939683685764922
InputSig,6390,SDHB,0.136514055594957,0.0572262416885325
InputSig,3964,LGALS8,0.0278356328762909,0.672519751373097
InputSig,2852,GPER1,0.00270027068033189,0.9910155373212
InputSig,6509,SLC1A4,0.0377492302950127,0.584690068388364
InputSig,2673,GFPT1,0.0477108375274457,0.353275836180659
InputSig,51056,LAP3,0.0536832710200799,0.499993729477701
