SYMBOL,logFC,logCPM,F,PValue,FDR
BCL7A,-35.366138677825326,8.137940660553484,17994.508005461386,7.117521187816888e-59,4.846320176784519e-55
ALG11,-31.404377214523148,9.511269504509773,17416.820155478956,1.4511033400916722e-58,4.940281321342098e-55
ZNF439,-37.038825729324785,7.63724783687391,16736.315928005646,3.4636787302731486e-58,6.879106379765007e-55
MED13L,-30.003769971995105,9.975390582584135,16386.467789693186,5.492792653679918e-58,6.879106379765007e-55
VHL,-34.86018497695234,8.322824230189099,16360.79073550364,5.684057918959848e-58,6.879106379765007e-55
HAUS3,-35.21381306647084,8.198688398076179,16312.63557995979,6.0617768069599135e-58,6.879106379765007e-55
CCDC127,-35.920902129385276,7.9444412863528004,15952.054540645126,9.873583889735961e-58,9.604176100744594e-55
ZNF546,-35.81103359730734,7.984796791993428,15760.078980075423,1.285982802362211e-57,1.0945321126605367e-54
LOC344065,-41.41591083852147,6.1547805606456745,15573.765832670015,1.6670610128060806e-57,1.2612242706885113e-54
JRK,-39.084825736814345,6.886096911635847,15426.906169823495,2.049986435892891e-57,1.2961710351804755e-54
TCTA,-41.82420057486937,6.052914623538349,15352.904482698228,2.276795054475553e-57,1.2961710351804755e-54
N4BP1,-35.61908089813515,8.078836626084554,15350.577996214568,2.284337262764827e-57,1.2961710351804755e-54
MSL2,-35.70982236545841,8.076794629715735,15116.026950683907,3.19660314072382e-57,1.674282368091422e-54
ZNF398,-36.6743239105108,7.757253344440224,14976.463411724219,3.913767633484669e-57,1.903488844028365e-54
SSRP1,-35.38748682074232,8.133044083432033,14257.658065354104,1.1446979360901932e-56,4.990367439891679e-54
ZBTB4,-33.495831208686624,8.70799591076412,14241.900341118646,1.172652064007444e-56,4.990367439891679e-54
CNPY2,-37.42208559511728,7.498318448983882,14093.064300240556,1.4747330421740695e-56,5.906739578919553e-54
ZNF674,-39.56003240907628,6.723502641488879,13921.29677504325,1.9271066555769784e-56,6.873985443816227e-54
TMEM62,-39.41038338266308,6.838043769107943,13905.1327546666,1.9765754882894665e-56,6.873985443816227e-54
HNRNPL,-33.30850983648871,8.810984765536878,13891.576131041747,2.0190881021636738e-56,6.873985443816227e-54
SMCR8,-36.71891160045608,7.727929184862243,13849.341772172673,2.1577700318812e-56,6.996312450990044e-54
BCDIN3D,-42.59706554989244,5.7883245419440845,13604.578724888412,3.183810187077961e-56,9.366705663122167e-54
