SYMBOL,logFC,logCPM,F,PValue,FDR
ZNF550,-40.81242260825068,6.38925995572316,29769.1036927761,8.66561818082213e-62,5.770435146609457e-58
MANSC1,-39.808239349617054,6.663111702304904,27697.35647293822,3.96548485935993e-61,8.51704320098495e-58
HAUS3,-35.961112979285566,7.9318258587829344,27670.69214443034,4.04683107302181e-61,8.51704320098495e-58
ZBED4,-39.96282855383626,6.584794188135792,27364.66668219515,5.116109446454393e-61,8.51704320098495e-58
ALG11,-32.304493944736244,9.154797251145302,26786.992392318854,8.02210583561183e-61,1.0683840551867835e-57
WDR61,-37.803884887010405,7.36257065266279,25517.63030208929,2.232262574437832e-60,2.419074223026894e-57
ZNF234,-39.357129567828615,6.80108792440987,25250.143293880174,2.78750937724118e-60,2.419074223026894e-57
ZNF543,-39.58866898531146,6.723673228378442,25137.03805708278,3.064191015839898e-60,2.419074223026894e-57
MRPS25,-35.87246696289131,8.00378043609117,24989.811859019872,3.4680987032961666e-60,2.419074223026894e-57
NSUN6,-38.208730267647915,7.241242582857889,24934.870898229434,3.6327890419385705e-60,2.419074223026894e-57
ZSWIM5,-40.349707882934915,6.506542118194276,24494.142292549368,5.29045217003289e-60,2.9787412568867016e-57
KAT6B,-31.714302578969377,9.33500522108178,24477.25842295757,5.367907355855296e-60,2.9787412568867016e-57
ZNF439,-38.28199703394319,7.160330500736547,24212.17372817705,6.752798092503976e-60,3.458990961383383e-57
OPA3,-37.9479026132668,7.2321649216846815,24057.053266671952,7.732494838532651e-60,3.495142677063426e-57
ILKAP,-38.11374648650597,7.179507077018231,24036.490982183226,7.873125117277578e-60,3.495142677063426e-57
CNPY2,-37.60464874459807,7.373855669244429,23772.07220167375,9.940410942680958e-60,4.1370747792070315e-57
MED9,-37.73212793739567,7.366786494157548,23437.953573518676,1.339592528190467e-59,5.247262732482541e-57
PARD6B,-40.196978708433676,6.558803150163088,22563.66507867339,2.984974507485716e-59,1.1000081691988984e-56
PPP1R3E,-39.54817444884563,6.667077623818748,22509.98822629527,3.1386327098331685e-59,1.1000081691988984e-56
CENPBD1P,-43.2228359706023,5.540129633915969,22216.206050656147,4.139821399173646e-59,1.3783535348548653e-56
LLPH,-37.15123180095265,7.531122392951832,22042.088574895075,4.886488658233113e-59,1.5494822845321092e-56
MED13L,-29.988920575507812,9.952532783046074,21912.576929049883,5.532639141989332e-59,1.6746292748412255e-56
SURF6,-32.98368151903597,8.875713737648441,21758.806703159076,6.417783030890276e-59,1.8580877044651457e-56
CRIPT,-33.92210554148583,8.577361465701113,21625.131719287518,7.307776921941774e-59,2.027603605133761e-56
WHAMM,-38.98551462479884,6.932682058365265,21549.729721735246,7.865976545096965e-59,2.0951815125520276e-56
SLC25A53,-42.39741462384005,5.7148561516229694,21218.837815245864,1.089858402805824e-58,2.791295040109224e-56
