SYMBOL,logFC,logCPM,F,PValue,FDR
DELE1,-38.35623382022493,7.197309006580948,6647.004565998703,1.2754208947662063e-29,8.945802155890171e-26
ZNF2,-43.29213063487486,5.491791756096351,5664.362274519082,7.848943706821684e-29,1.882308908150042e-25
NSUN6,-37.52317330075786,7.314232390854268,5486.239505602086,1.1281690201759493e-28,1.882308908150042e-25
ZNF234,-40.11387099100204,6.694623937006989,5362.555581856241,1.4615330962665785e-28,1.882308908150042e-25
ZNF439,-38.80660989934055,7.151074056515148,5278.951202877884,1.7469544092843323e-28,1.882308908150042e-25
ZNF674,-40.672207404017435,6.449621207990358,5083.684300850788,2.679753378378812e-28,1.882308908150042e-25
SMIM7,-38.519791252931476,7.162177622502307,5080.973520703689,2.6960260588438483e-28,1.882308908150042e-25
KDELR1,-40.77317312741212,6.474540722653899,5048.777855887883,2.8977357242744815e-28,1.882308908150042e-25
CENPBD1P,-43.38884257609193,5.46350480057861,5046.403923068537,2.9132455659846795e-28,1.882308908150042e-25
GATAD1,-35.69192749733525,8.078118695328264,5041.25320919441,2.9472086247388608e-28,1.882308908150042e-25
ZNF550,-40.67207141036014,6.391025817826227,4999.670668349998,3.2377103073706244e-28,1.882308908150042e-25
ZFP82,-38.60301426271535,7.128282560895783,4984.650178726409,3.350184837590177e-28,1.882308908150042e-25
MRPL57,-39.62517183832212,6.767543501565449,4966.883615666793,3.488739065576069e-28,1.882308908150042e-25
DCP1A,-38.69627474238884,6.9497686962077365,4792.931447417646,5.228477211157235e-28,2.562054865397674e-25
ANAPC16,-37.55435914856498,7.489661924395241,4753.495959816546,5.742364336551102e-28,2.562054865397674e-25
NUDT19,-42.624446211307024,5.675948275738213,4746.120756870844,5.844436533556142e-28,2.562054865397674e-25
LLPH,-37.85618765766137,7.344729727146501,4707.59099680075,6.410787495152974e-28,2.645015499470762e-25
ZNF285,-40.81379627118908,6.319853159104102,4666.905608690311,7.074312243477288e-28,2.7566236708749836e-25
TRIM52,-36.61104147574042,7.657129392361426,4641.088609513781,7.533880594212723e-28,2.7811914993583176e-25
POLR3K,-41.15365213802047,6.163035716776353,4602.636935888425,8.2796585641746e-28,2.7976803438619803e-25
CCDC127,-36.792685249428885,7.642986673978587,4584.704502263435,8.654601065428226e-28,2.7976803438619803e-25
ZNF629,-39.08965384630003,6.990702974814478,4579.117551223089,8.775159333470712e-28,2.7976803438619803e-25
ZSWIM1,-41.429860710217,6.06502163646818,4560.218787788632,9.19670190862653e-28,2.804594225526369e-25
ALG11,-32.528453660501,9.079714968135937,4535.048421359865,9.792696620376727e-28,2.8619155873050983e-25
MAP3K3,-40.07460702290039,6.719278147887014,4480.414353935158,1.1236115397046295e-27,3.1524045357953085e-25
ZNF35,-43.33792237907379,5.628679601758338,4461.234756101824,1.1796442965593603e-27,3.1823173446412896e-25
JRK,-38.99770807507882,6.904697748063543,4375.272465052464,1.4709613973864138e-27,3.352481288281267e-25
ZNF595,-38.25526244388677,7.245857530858994,4316.609282865691,1.714328771280936e-27,3.352481288281267e-25
CNPY2,-38.0380842641549,7.324263762916891,4311.045394463833,1.7395912691298228e-27,3.352481288281267e-25
MED9,-37.07041716390187,7.558480038979641,4310.870897469472,1.740390083076599e-27,3.352481288281267e-25
ZNF543,-39.68787298496936,6.68671350512539,4308.568555440272,1.750967210737279e-27,3.352481288281267e-25
